ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-0.917,6.024,7.683,-0.542,1.389,1.214,spider,1
-0.946,6.103,7.738,-4.405,3.55,0.061,spider,1
-0.943,5.962,7.7,-1.519,3.992,-1.214,spider,1
-0.862,6.096,7.491,0.328,2.099,3.313,spider,1
-0.848,5.93,7.539,1.916,7.71,-1.748,spider,1
-0.639,6.239,7.518,0.779,-3.412,4.282,spider,1
-0.891,5.875,7.544,-1.374,8.855,-0.336,spider,1
-0.773,6.175,7.532,-1.137,0.611,1.389,spider,1
-0.845,6.1,7.489,-1.427,7.344,-0.137,spider,1
-0.661,6.076,7.594,-5.366,1.481,0.137,spider,1
-0.757,6.096,7.63,0.473,2.214,2.656,spider,1
-0.685,5.981,7.542,-3.489,5.046,-0.565,spider,1
-0.769,6.189,7.599,-1.702,0.366,2.374,spider,1
-0.718,6.148,7.626,-3.023,6.542,-1.168,spider,1
-0.783,5.957,7.563,-1.885,4.504,1.466,spider,1
-0.697,5.938,7.578,-0.58,6.252,-1.015,spider,1
-0.771,6.167,7.685,-1.626,1.924,1.649,spider,1
-0.699,6.019,7.561,0.092,8.672,-1.443,spider,1
-0.747,6.033,7.693,-3.603,1.405,0.13,spider,1
-0.622,6.065,7.645,0.244,3.977,-0.061,spider,1
-0.752,6.076,7.757,-3.977,4.542,-1.183,spider,1
-0.656,6.091,7.671,-2.191,-0.076,3.008,spider,1
-0.661,5.827,7.487,0.893,6.603,0.427,spider,1
-0.697,6.258,7.642,-0.122,0.221,2.153,spider,1
-0.826,5.995,7.594,0.336,2.901,5.74,spider,1
-0.649,6.299,7.621,-0.557,-9.573,8.519,spider,1
-0.304,5.863,7.678,-1.626,-17.107,18.13,spider,1
-0.002,6.388,7.726,12.901,-39.817,36.183,spider,1
0.589,5.976,7.566,11.687,-49.672,44.924,spider,1
1.051,6.177,7.403,4.489,-53.527,41.252,spider,1
1.626,5.713,7.233,32.359,-82.901,62.26,spider,1
1.853,6.208,6.644,52.099,-194.099,132.015,spider,1
3.352,3.797,4.69,122.985,-204.718,126.74,spider,1
6.946,5.799,1.003,154.351,-250.137,157.962,spider,1
6.766,3.845,-1.954,213.336,-250.137,140.786,spider,1
9.268,3.194,-5.243,119.252,-250.137,109.58,spider,1
8.514,2.729,-6.797,174.0,-248.542,104.145,spider,1
7.19,2.641,-7.113,8.229,-127.313,47.13,spider,1
6.124,1.748,-9.153,45.863,-88.313,49.863,spider,1
5.842,1.106,-8.847,24.901,-56.038,39.802,spider,1
4.934,0.637,-8.171,30.13,-52.802,54.603,spider,1
3.917,-0.503,-8.48,56.008,-36.702,33.382,spider,1
4.518,-1.099,-9.639,12.198,-13.809,11.137,spider,1
4.841,-0.692,-10.551,43.351,14.779,15.389,spider,1
4.583,-1.283,-9.893,-3.947,-0.901,-4.71,spider,1
4.24,-1.195,-9.206,-4.626,12.855,-12.183,spider,1
4.283,-0.687,-8.849,-11.878,7.855,-1.374,spider,1
4.484,-1.065,-9.244,-2.008,11.244,-7.244,spider,1
4.166,-1.168,-9.069,-11.908,3.053,5.672,spider,1
4.199,-0.972,-9.11,12.023,14.168,-5.718,spider,1
4.673,-1.14,-8.794,-3.794,5.885,-3.229,spider,1
4.266,-0.857,-9.06,4.511,6.229,5.45,spider,1
4.175,-1.499,-8.88,3.947,5.71,1.679,spider,1
4.195,-1.046,-8.744,2.557,8.992,-2.588,spider,1
4.444,-1.243,-8.839,1.321,4.924,1.214,spider,1
4.415,-1.125,-9.014,-8.565,8.901,-4.679,spider,1
4.75,-1.13,-9.096,-2.267,9.443,-0.298,spider,1
4.295,-1.269,-8.839,-1.137,7.053,2.679,spider,1
4.276,-1.092,-8.77,1.443,10.183,-2.237,spider,1
4.343,-1.025,-8.619,-3.382,2.664,2.145,spider,1
4.219,-1.003,-8.909,1.221,11.031,-1.832,spider,1
4.42,-0.828,-8.825,-2.725,7.588,-2.618,spider,1
4.293,-1.07,-8.823,-2.779,4.679,-0.191,spider,1
4.578,-1.161,-8.868,-0.771,5.954,-2.382,spider,1
4.456,-1.336,-9.019,-5.809,3.87,-3.015,spider,1
4.286,-1.14,-9.076,-2.008,9.84,-2.115,spider,1
4.475,-1.152,-8.796,-5.55,8.634,-5.504,spider,1
4.585,-0.766,-8.633,-4.191,4.412,0.817,spider,1
4.527,-1.027,-8.827,-1.595,3.969,1.718,spider,1
4.525,-1.018,-8.873,-1.908,6.595,-2.351,spider,1
4.609,-1.197,-8.772,-0.122,3.092,3.55,spider,1
4.487,-0.977,-8.844,0.779,7.916,-3.443,spider,1
4.733,-0.936,-8.856,-1.321,3.008,1.137,spider,1
4.671,-0.831,-8.832,3.718,6.74,1.908,spider,1
4.604,-1.164,-8.734,-1.344,5.481,0.198,spider,1
4.503,-1.109,-8.866,-2.252,5.71,1.809,spider,1
4.709,-0.848,-8.689,-2.954,6.053,-0.069,spider,1
4.525,-1.19,-8.746,-2.298,4.802,0.076,spider,1
4.681,-1.178,-8.897,3.656,7.16,0.313,spider,1
4.568,-1.008,-8.705,-2.557,5.061,2.084,spider,1
4.721,-1.298,-8.842,3.084,5.824,1.275,spider,1
4.568,-1.128,-8.756,-1.412,6.473,-3.847,spider,1
4.662,-1.065,-8.806,1.038,5.611,1.229,spider,1
4.645,-1.113,-8.736,-2.649,4.214,-0.435,spider,1
4.592,-1.137,-8.792,0.45,4.412,3.206,spider,1
4.542,-0.994,-8.72,0.45,4.435,0.511,spider,1
4.602,-1.058,-8.583,-1.015,5.061,0.206,spider,1
4.707,-1.219,-8.799,-1.679,3.618,1.702,spider,1
4.578,-1.152,-8.806,-2.42,6.092,-0.359,spider,1
4.635,-1.149,-8.758,-2.26,5.565,0.038,spider,1
4.592,-1.365,-8.792,-3.427,2.29,1.275,spider,1
4.647,-1.154,-8.83,-1.198,7.672,-1.885,spider,1
