ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-0.905,0.464,9.792,-0.748,6.328,-0.244,presente,2
-0.955,0.345,10.068,0.977,5.687,1.473,presente,2
-0.713,0.201,9.708,-0.145,1.313,2.107,presente,2
-0.802,0.302,9.519,0.366,5.237,0.649,presente,2
-0.96,0.464,9.843,-4.015,6.702,1.046,presente,2
-0.725,0.204,10.027,0.962,3.863,1.405,presente,2
-0.84,0.306,9.725,-2.466,2.405,0.855,presente,2
-0.939,0.493,9.78,-2.298,8.908,0.137,presente,2
-0.8,0.268,10.099,-1.427,5.252,0.771,presente,2
-0.773,0.184,9.79,0.374,3.458,1.046,presente,2
-0.845,0.395,9.651,-1.45,6.031,0.099,presente,2
-0.809,0.263,9.957,-2.023,5.824,-0.679,presente,2
-0.941,0.366,9.998,-0.733,2.527,1.282,presente,2
-0.728,0.251,9.606,-1.458,4.397,0.466,presente,2
-0.862,0.314,9.831,-3.237,6.26,0.389,presente,2
-0.781,0.251,9.902,-1.122,5.244,-0.382,presente,2
-0.895,0.412,9.689,-0.802,4.626,-0.435,presente,2
-0.783,0.342,9.735,-3.611,6.29,1.71,presente,2
-0.73,0.254,9.852,-2.092,6.672,0.351,presente,2
-0.931,0.244,9.682,0.496,5.87,-0.756,presente,2
-0.905,0.328,9.811,-3.977,6.366,1.756,presente,2
-0.797,0.213,9.95,-1.794,6.802,0.916,presente,2
-0.958,0.259,9.795,-1.023,6.351,-0.023,presente,2
-0.86,0.263,9.871,-1.802,6.893,0.855,presente,2
-0.939,0.215,10.046,-1.321,6.42,0.092,presente,2
-2.047,0.622,11.99,5.824,-2.359,4.45,presente,2
-2.313,-0.091,14.243,27.031,-41.74,20.298,presente,2
-1.693,0.752,14.023,60.687,-83.221,19.809,presente,2
-0.989,1.173,12.778,71.473,-125.321,21.221,presente,2
-0.108,1.539,11.38,88.885,-168.359,30.71,presente,2
1.484,2.193,9.325,82.237,-184.252,33.206,presente,2
2.84,2.737,7.254,97.664,-192.786,41.321,presente,2
4.362,2.614,4.954,89.13,-183.962,46.794,presente,2
5.612,2.274,2.983,94.145,-172.282,49.191,presente,2
6.974,2.421,0.989,76.183,-147.374,46.718,presente,2
7.393,2.442,-0.096,63.985,-120.802,37.107,presente,2
8.04,2.155,-1.511,60.221,-113.16,31.947,presente,2
9.194,2.88,-2.722,73.84,-113.145,28.962,presente,2
9.474,2.33,-3.809,14.023,-14.527,20.496,presente,2
9.395,1.851,-2.684,-4.313,12.191,18.168,presente,2
9.811,1.788,-1.714,2.122,14.481,6.496,presente,2
9.67,2.492,-1.47,4.687,11.87,-0.466,presente,2
9.495,2.574,-1.528,0.473,7.344,3.779,presente,2
9.586,2.576,-0.977,0.695,9.374,1.855,presente,2
9.448,2.263,-1.147,0.29,7.328,2.168,presente,2
9.424,2.538,-0.833,-1.198,8.802,0.824,presente,2
9.414,2.526,-1.216,-1.618,3.947,1.16,presente,2
9.278,2.5,-1.027,-5.061,8.443,0.901,presente,2
9.428,2.495,-1.056,-5.298,4.504,1.672,presente,2
9.404,2.579,-0.989,-5.931,8.267,1.779,presente,2
9.898,2.385,-0.907,-3.282,7.794,2.244,presente,2
9.615,2.437,-1.106,-1.313,7.611,0.221,presente,2
9.555,2.459,-1.027,-2.412,9.382,0.206,presente,2
9.376,2.437,-0.828,-1.824,7.725,1.916,presente,2
9.349,2.579,-0.874,-6.206,3.115,2.397,presente,2
9.589,2.358,-0.783,-2.962,8.641,0.038,presente,2
9.134,2.55,-0.819,-1.893,6.305,-0.565,presente,2
9.579,2.49,-0.929,-0.656,5.519,-0.298,presente,2
9.459,2.444,-0.895,-1.496,8.0,-0.183,presente,2
9.452,2.569,-0.797,-3.901,7.061,0.42,presente,2
9.481,2.492,-0.764,-0.344,7.298,0.389,presente,2
9.522,2.344,-0.74,-3.16,4.336,1.939,presente,2
9.4,2.449,-0.728,-3.115,5.496,0.198,presente,2
9.44,2.454,-0.704,-1.015,5.122,-1.229,presente,2
9.469,2.658,-0.735,-0.779,5.71,0.573,presente,2
9.529,2.392,-0.742,-1.382,3.695,0.45,presente,2
9.481,2.447,-0.73,-1.176,5.824,-0.992,presente,2
9.412,2.607,-0.828,-1.16,5.435,-1.412,presente,2
9.17,2.579,-0.759,0.885,5.664,0.031,presente,2
9.574,2.413,-0.778,-2.672,7.885,0.336,presente,2
9.445,2.483,-0.668,-0.641,7.511,-0.504,presente,2
9.512,2.722,-0.656,-0.527,4.366,0.0,presente,2
9.407,2.593,-0.728,0.023,5.344,0.481,presente,2
9.421,2.49,-0.826,-2.221,5.328,0.748,presente,2
9.383,2.545,-0.658,-2.191,6.924,0.374,presente,2
9.577,2.512,-0.692,0.115,6.603,-0.382,presente,2
9.474,2.61,-0.678,-0.893,4.55,0.069,presente,2
9.443,2.502,-0.912,1.725,6.351,-0.931,presente,2
9.462,2.452,-0.692,-1.519,7.672,0.733,presente,2
9.45,2.571,-0.503,-0.313,9.115,-0.481,presente,2
9.481,2.428,-0.543,0.824,7.466,-1.916,presente,2
9.548,2.693,-0.532,-1.504,6.641,-2.656,presente,2
9.436,2.658,-0.534,-0.908,4.824,-0.588,presente,2
9.402,2.703,-0.534,-0.779,4.481,0.29,presente,2
9.467,2.67,-0.57,-2.71,4.817,0.489,presente,2
9.342,2.626,-0.565,-1.176,7.863,-0.176,presente,2
9.414,2.617,-0.548,-2.282,4.443,0.916,presente,2
