ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-0.012,-0.721,9.869,-1.137,4.221,1.031,nada,2
-0.024,-0.675,9.895,-1.435,5.603,0.794,nada,2
0.069,-0.704,9.96,-1.427,3.985,1.176,nada,2
0.079,-0.68,9.91,-1.664,3.069,1.389,nada,2
0.017,-0.663,9.802,-1.176,4.817,-0.092,nada,2
-0.012,-0.675,9.819,-1.046,3.13,0.237,nada,2
-0.036,-0.582,9.862,-1.771,4.458,0.305,nada,2
0.05,-0.675,9.737,-1.664,4.618,0.573,nada,2
0.053,-0.579,9.862,-2.542,6.313,0.435,nada,2
-0.002,-0.555,9.934,-1.55,4.534,-0.008,nada,2
0.036,-0.661,9.874,-1.786,4.046,1.206,nada,2
0.077,-0.706,9.974,-0.588,4.58,-0.137,nada,2
0.029,-0.622,9.862,-1.969,4.603,0.885,nada,2
0.079,-0.62,9.895,-0.626,4.962,1.206,nada,2
0.12,-0.733,9.878,-0.809,3.71,1.374,nada,2
0.081,-0.733,9.804,-1.718,4.099,1.267,nada,2
0.067,-0.687,9.888,-1.855,3.824,-0.183,nada,2
0.024,-0.67,9.869,-0.939,5.191,-0.16,nada,2
0.204,-0.678,9.864,-3.267,6.13,0.924,nada,2
0.096,-0.668,9.857,-1.687,5.489,-2.122,nada,2
0.115,-0.819,9.747,-2.71,7.237,-2.863,nada,2
-0.177,-0.591,9.938,-1.947,5.221,-0.969,nada,2
-0.048,-0.606,9.886,-2.565,3.0,2.687,nada,2
0.055,-0.599,9.874,-0.038,3.275,2.168,nada,2
0.196,-0.735,9.816,-0.901,4.038,0.985,nada,2
0.124,-0.728,9.761,-0.771,4.901,0.053,nada,2
-0.086,-0.761,9.716,-1.176,5.084,0.954,nada,2
0.007,-0.761,9.864,0.702,6.267,0.435,nada,2
0.045,-0.505,9.979,-0.145,4.893,0.977,nada,2
0.156,-0.69,9.838,0.588,3.786,0.947,nada,2
0.249,-0.723,9.871,-0.534,4.382,0.351,nada,2
0.053,-0.634,9.855,-1.29,4.145,-0.992,nada,2
0.108,-0.639,9.811,-1.053,5.405,-1.458,nada,2
-0.031,-0.613,9.802,-0.901,6.351,-1.664,nada,2
0.005,-0.627,9.886,-1.145,4.206,-0.649,nada,2
-0.041,-0.565,9.787,-2.336,3.229,0.412,nada,2
0.072,-0.572,9.871,-1.756,6.176,0.809,nada,2
0.122,-0.529,9.835,0.008,5.473,0.893,nada,2
0.117,-0.658,9.835,-0.557,4.511,2.015,nada,2
0.115,-0.661,9.804,-0.672,6.305,-0.435,nada,2
-0.014,-0.618,9.828,-2.252,5.061,-0.511,nada,2
0.029,-0.56,9.831,-0.809,4.687,0.664,nada,2
0.072,-0.737,9.852,-1.183,4.725,0.786,nada,2
0.034,-0.642,9.809,-0.412,5.725,0.076,nada,2
0.036,-0.611,9.809,-1.389,5.481,-0.13,nada,2
0.024,-0.603,9.823,-1.267,4.298,0.13,nada,2
