ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-0.402,-0.227,9.871,-1.802,5.466,0.824,like,2
-0.292,-0.232,9.831,-2.229,4.893,0.397,like,2
-0.431,-0.139,9.938,-0.672,5.069,-0.389,like,2
-0.388,-0.165,9.95,-2.267,5.023,0.733,like,2
-0.417,-0.16,9.924,-1.191,4.718,0.977,like,2
-0.438,-0.146,9.881,-1.511,4.885,1.802,like,2
-0.426,-0.244,9.843,-1.42,4.344,1.588,like,2
-0.328,-0.275,9.895,-0.771,4.489,0.832,like,2
-0.409,-0.318,9.905,-1.481,4.176,0.87,like,2
-0.417,-0.306,9.871,-1.435,2.885,0.374,like,2
-0.431,-0.294,9.811,-2.832,3.206,1.053,like,2
-0.373,-0.263,9.771,0.099,5.687,-0.359,like,2
-0.46,-0.232,9.754,-1.45,3.557,0.626,like,2
-0.223,-0.285,9.869,-1.29,5.237,0.145,like,2
-0.362,-0.148,9.936,-2.305,5.16,0.008,like,2
-0.35,-0.33,9.922,1.55,2.069,0.344,like,2
-0.338,-0.342,9.816,-3.565,5.031,0.557,like,2
-0.347,-0.201,9.931,-0.519,4.435,0.588,like,2
-0.381,-0.213,9.787,-0.382,4.908,0.214,like,2
-0.385,-0.302,9.862,-0.947,5.481,0.069,like,2
-0.378,-0.254,10.008,-3.321,4.817,1.076,like,2
-0.306,-0.23,9.783,-0.176,3.344,1.183,like,2
-0.287,-0.316,10.027,-1.87,3.13,0.076,like,2
-0.532,-0.136,9.814,-0.351,0.725,0.145,like,2
-0.268,-0.311,9.862,2.0,6.084,0.473,like,2
-0.239,-0.352,9.742,-2.389,2.031,0.366,like,2
-0.366,-0.084,9.577,-6.351,9.084,0.824,like,2
-0.302,-0.314,9.708,-2.74,3.282,-0.885,like,2
-0.4,-0.077,9.658,-3.565,4.687,-0.45,like,2
-0.524,-0.22,9.792,-0.061,3.664,2.229,like,2
-0.453,-0.369,9.711,1.779,5.366,2.099,like,2
-0.438,-0.438,9.814,8.855,0.374,4.183,like,2
0.237,-1.063,10.427,50.321,8.351,4.878,like,2
-0.412,1.166,10.874,88.298,14.748,-1.931,like,2
-0.156,0.962,10.817,133.45,41.695,11.611,like,2
-0.931,3.067,9.639,158.382,42.725,-10.153,like,2
-1.137,4.532,9.263,145.466,27.931,12.359,like,2
-2.272,6.285,7.503,115.244,23.511,20.534,like,2
0.589,5.018,6.716,100.954,48.885,32.221,like,2
-2.016,6.426,5.564,120.58,130.885,-5.115,like,2
-3.62,7.405,4.968,114.137,85.695,-2.115,like,2
-1.865,7.877,3.766,73.26,84.718,-33.656,like,2
-5.193,7.683,4.015,5.046,59.26,-32.344,like,2
-3.211,7.422,3.929,6.198,51.305,-23.382,like,2
-3.685,8.629,4.276,-2.405,17.771,-17.29,like,2
-4.851,8.447,4.271,-31.847,7.595,-6.802,like,2
-3.778,8.619,4.19,0.053,5.824,-2.145,like,2
-4.377,8.337,4.233,-11.206,9.878,0.519,like,2
-3.797,7.372,4.166,-13.458,1.969,4.885,like,2
-4.01,7.669,4.319,-1.206,4.458,-0.481,like,2
-3.886,7.551,4.369,0.603,0.26,0.656,like,2
-4.025,7.623,4.489,-3.641,0.863,-0.038,like,2
-3.871,7.374,4.386,-1.893,1.176,-1.779,like,2
-4.29,7.76,4.606,0.962,2.496,-3.29,like,2
-3.79,7.563,4.369,-0.183,7.015,-3.695,like,2
-4.3,7.661,4.561,-2.397,0.061,0.481,like,2
-3.974,7.642,4.451,-3.237,1.389,-0.328,like,2
-4.125,7.618,4.463,-1.679,-0.534,0.641,like,2
-3.893,7.724,4.355,-4.328,3.351,-1.802,like,2
-4.037,7.513,4.602,-3.305,1.618,0.206,like,2
