ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
1.86,2.433,9.426,4.855,1.802,2.504,presente,4
2.413,2.265,8.686,-4.824,4.557,1.939,presente,4
1.745,2.885,9.914,-4.802,5.702,-7.046,presente,4
2.083,2.835,9.16,3.046,-3.305,-0.634,presente,4
2.37,2.772,9.057,-1.443,1.985,-3.473,presente,4
2.241,2.763,9.244,-4.565,6.115,-5.458,presente,4
2.263,2.902,9.167,-1.061,0.748,-1.649,presente,4
2.066,2.784,9.239,2.718,0.176,-5.916,presente,4
2.164,3.005,8.871,8.809,-4.924,-3.786,presente,4
2.488,2.945,8.799,3.672,2.275,-1.962,presente,4
2.593,2.962,9.002,-0.939,8.046,-1.649,presente,4
2.392,3.1,9.345,-1.588,7.824,0.176,presente,4
2.191,2.875,9.354,-5.802,5.718,3.557,presente,4
2.339,2.557,9.177,-2.595,4.649,2.863,presente,4
2.502,2.344,9.05,-13.046,9.0,1.649,presente,4
2.148,2.641,9.139,-8.389,10.802,-1.473,presente,4
2.198,2.78,9.196,-5.275,7.931,-1.977,presente,4
2.239,2.72,9.337,-3.527,5.641,-2.244,presente,4
2.243,3.093,9.299,-4.718,3.969,-0.718,presente,4
2.136,2.734,9.215,-2.656,4.588,-0.878,presente,4
2.179,2.84,9.129,-5.061,5.153,0.87,presente,4
2.193,2.634,9.263,-4.038,4.679,2.351,presente,4
2.15,2.768,9.213,-1.55,3.481,0.634,presente,4
2.14,2.763,8.954,-2.168,4.206,1.16,presente,4
2.093,2.722,9.024,-1.229,6.87,1.137,presente,4
2.133,2.588,9.249,-3.832,6.275,0.359,presente,4
2.131,2.638,9.33,-0.954,4.153,-0.397,presente,4
2.114,2.978,9.306,-3.527,4.282,-0.42,presente,4
2.083,2.729,9.258,-1.802,5.473,-0.29,presente,4
2.124,2.835,9.242,-3.702,4.641,0.008,presente,4
2.088,2.71,9.196,-3.359,5.656,0.244,presente,4
2.174,2.617,9.29,-2.42,4.611,-0.26,presente,4
2.181,2.677,9.206,0.679,4.145,-0.649,presente,4
2.128,2.808,9.16,-1.641,4.527,-0.298,presente,4
2.119,2.634,9.333,-0.366,5.198,0.939,presente,4
2.143,2.588,9.318,-0.687,5.008,0.718,presente,4
2.093,2.806,9.064,-0.153,5.084,0.55,presente,4
2.076,2.717,9.177,-1.702,6.214,1.191,presente,4
2.109,2.418,9.388,-3.031,5.824,1.183,presente,4
2.167,2.662,9.385,-1.214,3.649,0.603,presente,4
2.207,2.974,9.713,-4.397,4.649,1.84,presente,4
2.559,4.262,11.653,-4.878,-3.305,17.298,presente,4
2.543,3.347,16.441,-5.557,-63.588,34.412,presente,4
2.363,4.223,14.028,2.42,-141.45,48.969,presente,4
2.868,5.006,11.176,1.237,-166.122,68.947,presente,4
2.241,2.909,8.552,12.58,-205.107,86.374,presente,4
3.297,0.797,4.76,25.687,-220.427,84.519,presente,4
4.135,0.182,1.599,22.527,-230.656,80.481,presente,4
5.978,0.115,-0.555,-10.282,-169.389,66.611,presente,4
8.056,-1.305,-2.002,6.008,-123.71,66.924,presente,4
9.172,-2.717,-3.814,1.702,-61.206,46.924,presente,4
8.892,-2.689,-3.448,0.939,-16.359,20.221,presente,4
9.232,-2.485,-1.844,-7.565,10.855,7.725,presente,4
9.764,-2.205,-0.915,8.557,17.664,-6.962,presente,4
10.104,-1.171,-0.196,-1.916,11.374,-3.824,presente,4
10.235,-1.29,0.352,-1.099,7.969,-4.573,presente,4
9.972,-0.632,-0.048,2.42,2.046,-4.13,presente,4
9.881,-0.821,-0.182,-2.74,4.847,3.466,presente,4
9.826,-0.943,0.026,-6.023,8.672,5.511,presente,4
9.651,-0.86,-0.007,-3.481,4.206,4.359,presente,4
9.819,-0.824,-0.266,0.42,6.076,-0.198,presente,4
9.639,-0.852,-0.318,-2.977,3.901,0.786,presente,4
9.732,-1.051,-0.491,0.947,6.733,0.573,presente,4
10.001,-1.159,-0.129,-1.206,8.595,1.702,presente,4
9.859,-1.245,0.031,0.382,3.786,0.198,presente,4
9.883,-1.01,-0.357,0.588,5.55,1.542,presente,4
9.73,-1.207,-0.089,-2.015,4.763,1.107,presente,4
9.744,-1.056,-0.249,1.832,7.069,-0.588,presente,4
9.766,-1.058,-0.089,-0.901,6.366,0.153,presente,4
9.84,-1.02,-0.34,5.221,5.855,-2.198,presente,4
9.936,-1.166,-0.057,3.962,10.878,-0.649,presente,4
10.032,-0.974,-0.002,2.298,10.015,0.344,presente,4
9.881,-1.058,0.314,2.015,10.16,-0.046,presente,4
9.756,-0.802,0.134,5.313,7.198,0.649,presente,4
9.874,-0.783,0.103,2.679,7.305,3.87,presente,4
9.886,-1.269,0.057,3.084,7.977,2.473,presente,4
9.852,-1.326,0.065,-0.832,9.679,0.275,presente,4
9.819,-0.982,0.237,1.916,7.672,-2.885,presente,4
9.814,-0.831,0.278,2.336,5.137,-1.939,presente,4
