ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-2.588,0.103,10.144,-37.252,-4.802,-2.038,presente,5
-1.963,1.3,8.313,34.924,-34.412,-1.496,presente,5
-1.908,1.056,9.998,0.481,-35.26,7.183,presente,5
-1.858,1.405,10.269,-4.191,-44.389,9.977,presente,5
-1.487,1.738,10.051,-13.29,-45.527,6.885,presente,5
-0.534,1.848,10.724,-31.641,-45.153,11.282,presente,5
-0.366,1.247,11.382,-36.206,-52.107,11.351,presente,5
0.043,1.188,11.212,-49.107,-58.458,14.412,presente,5
0.591,-0.077,10.369,-21.328,-56.748,16.366,presente,5
1.568,0.383,10.147,-18.885,-62.985,18.855,presente,5
1.697,-0.637,9.414,-33.176,-73.084,23.519,presente,5
2.679,-0.972,8.566,-23.374,-68.481,26.298,presente,5
3.17,-1.111,8.028,-25.802,-71.336,23.511,presente,5
3.644,-1.441,7.108,-16.878,-63.229,27.947,presente,5
3.807,-2.011,6.29,-20.557,-57.504,30.366,presente,5
4.238,-2.404,5.569,-17.679,-42.076,27.282,presente,5
4.202,-2.126,4.027,-0.466,-22.115,22.336,presente,5
4.7,-3.086,3.158,32.427,13.115,25.611,presente,5
4.003,-2.473,6.155,-7.176,51.809,7.42,presente,5
3.778,-3.46,8.705,0.756,40.191,4.153,presente,5
3.895,-2.89,10.156,-4.947,16.756,-7.443,presente,5
3.587,-2.021,8.885,18.595,-2.71,-8.389,presente,5
3.649,-1.848,6.692,28.221,2.031,-8.496,presente,5
4.755,-1.451,4.484,31.527,42.038,-0.305,presente,5
3.886,-2.598,5.535,41.435,105.756,1.679,presente,5
1.453,-1.592,10.369,9.573,106.13,-19.389,presente,5
2.181,-1.927,8.93,36.443,70.969,-11.954,presente,5
1.393,-1.221,8.392,68.16,100.237,-20.542,presente,5
-1.142,0.007,12.005,8.58,123.313,-41.107,presente,5
-3.373,0.634,13.458,21.611,69.603,-28.229,presente,5
