ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
1.879,3.33,8.614,-4.557,8.29,8.931,like,4
1.788,3.122,9.196,-12.695,12.443,4.206,like,4
1.29,3.323,9.337,-5.229,3.466,1.969,like,4
1.561,3.156,8.818,-7.092,6.443,0.374,like,4
1.475,3.254,8.868,-11.244,9.229,-0.679,like,4
1.338,3.093,9.21,-9.885,11.328,-4.878,like,4
1.686,3.077,9.031,-4.74,6.015,-2.153,like,4
1.398,3.211,9.17,-10.099,9.977,-4.687,like,4
1.456,3.177,9.39,-5.374,10.099,-2.252,like,4
1.47,2.911,9.469,-6.824,8.076,-0.214,like,4
1.326,3.038,9.529,-10.084,9.611,-1.542,like,4
1.197,2.873,9.404,-7.214,3.611,-0.26,like,4
1.417,2.6,9.522,-8.198,6.443,-0.366,like,4
1.199,2.789,9.457,-3.366,2.695,-0.992,like,4
1.233,2.768,9.084,-6.511,0.611,0.924,like,4
1.477,2.382,9.225,-6.115,8.16,-1.13,like,4
1.456,2.703,9.366,-1.405,6.733,-2.435,like,4
1.377,2.624,9.378,-5.557,7.618,-2.939,like,4
1.188,2.588,9.426,2.069,6.779,-2.931,like,4
1.209,2.897,9.455,-3.55,6.542,0.855,like,4
1.166,2.782,9.656,-0.55,5.282,0.71,like,4
1.295,2.679,9.459,-5.046,5.191,0.908,like,4
1.283,2.526,9.421,1.557,3.893,0.282,like,4
1.132,2.698,9.455,-3.832,4.237,1.214,like,4
1.233,2.693,9.304,-0.183,3.237,0.802,like,4
1.231,2.279,9.309,-0.145,5.176,0.863,like,4
1.233,2.576,9.34,-5.076,4.962,0.298,like,4
1.19,2.761,9.476,-4.588,5.405,0.817,like,4
1.219,2.696,9.45,-4.061,4.763,1.176,like,4
1.276,2.65,9.328,-3.756,3.481,0.992,like,4
1.305,2.751,9.412,-10.962,6.397,0.412,like,4
1.159,2.761,9.74,-4.908,5.313,0.992,like,4
1.429,2.241,9.785,5.015,3.977,-1.557,like,4
1.276,2.418,9.919,-2.779,1.023,-2.618,like,4
1.281,1.75,10.247,57.015,-15.725,-0.641,like,4
1.494,3.591,9.143,150.023,-4.565,-21.115,like,4
1.932,4.324,8.55,92.611,-28.168,-0.641,like,4
2.057,5.143,7.192,184.16,5.145,-22.794,like,4
1.642,7.171,4.171,174.084,12.443,-11.145,like,4
1.441,6.986,4.345,197.183,21.626,-14.916,like,4
0.883,9.615,3.084,187.908,20.847,-0.779,like,4
1.255,8.622,1.968,191.565,26.489,4.221,like,4
1.326,9.926,0.745,136.641,-9.191,19.763,like,4
1.106,9.428,-0.393,132.748,-4.489,17.466,like,4
2.037,8.875,-1.463,76.321,-19.58,13.305,like,4
1.676,9.855,-1.841,44.13,-10.802,3.649,like,4
1.709,9.22,-2.509,11.885,-8.008,-3.023,like,4
1.274,9.402,-2.658,7.176,3.641,-5.901,like,4
1.635,9.886,-2.497,-9.908,1.847,-2.924,like,4
1.58,9.591,-2.406,-4.29,5.733,-1.603,like,4
1.714,9.28,-2.368,-11.893,-0.718,0.0,like,4
1.559,9.749,-2.478,-0.099,7.718,-5.634,like,4
1.487,9.266,-2.473,-7.359,4.756,1.26,like,4
1.53,9.27,-2.365,1.198,5.908,-0.824,like,4
1.501,9.321,-2.37,-3.87,4.183,1.565,like,4
1.52,9.222,-2.205,-0.565,7.061,-0.366,like,4
1.501,9.364,-2.284,-1.374,4.313,-0.489,like,4
1.559,9.412,-2.303,3.641,2.924,0.45,like,4
1.499,9.311,-2.435,-7.008,5.389,-1.42,like,4
1.506,9.412,-2.344,-1.794,5.183,0.084,like,4
1.559,9.428,-2.31,-0.336,5.359,0.344,like,4
1.482,9.366,-2.27,-1.611,5.626,-0.061,like,4
1.511,9.297,-2.195,-0.725,3.74,0.977,like,4
1.475,9.436,-2.26,-1.954,4.863,0.176,like,4
1.53,9.383,-2.325,-0.252,3.885,1.122,like,4
1.475,9.359,-2.318,0.015,5.252,-0.847,like,4
1.52,9.373,-2.255,-5.008,5.046,-0.771,like,4
1.482,9.479,-2.231,-0.496,5.359,0.366,like,4
1.468,9.419,-2.303,-2.847,5.214,0.267,like,4
1.475,9.388,-2.322,0.595,6.626,0.702,like,4
1.446,9.215,-2.215,-0.366,4.298,0.786,like,4
1.568,9.165,-2.377,2.191,3.313,1.679,like,4
1.506,9.34,-2.263,-8.221,4.527,0.023,like,4
1.494,9.292,-2.205,2.595,6.099,-1.244,like,4
