t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1644513.0,-0.678,-0.156,9.843,9.867,-2.947,3.443,-0.015
1644566.0,-0.783,-0.079,9.862,9.893,2.916,4.695,-1.237
1644618.0,-0.912,0.034,9.874,9.916,2.351,4.015,-0.069
1644670.0,-0.706,-0.067,9.701,9.727,1.481,4.275,1.008
1644722.0,-0.512,-0.184,9.953,9.968,-4.427,5.55,1.198
1644774.0,-0.486,-0.316,9.898,9.915,-1.275,4.466,-0.252
1644827.0,-0.603,-0.309,9.91,9.933,-4.344,4.084,-0.519
1644879.0,-0.718,-0.05,9.847,9.874,-2.412,6.389,-0.924
1644932.0,-0.764,-0.127,9.888,9.918,-0.176,3.916,-1.198
1644984.0,-0.709,-0.007,9.826,9.851,-1.71,3.992,-0.13
1645036.0,-0.697,-0.122,9.84,9.866,-0.885,3.847,-0.618
1645088.0,-0.668,-0.014,9.723,9.746,-1.092,4.847,-0.107
1645141.0,-0.737,-0.041,9.771,9.799,0.275,5.069,-0.344
1645193.0,-0.675,-0.223,9.862,9.887,-0.527,5.527,0.382
1645250.0,-0.608,-0.215,9.761,9.782,-3.29,5.252,0.733
1645302.0,-0.563,-0.254,9.728,9.747,-1.748,6.107,0.45
1645354.0,-0.702,-0.194,9.831,9.857,-0.695,6.809,-0.427
1645406.0,-0.733,-0.165,9.969,9.998,-1.794,5.809,-0.191
1645458.0,-0.795,-0.16,9.984,10.017,1.198,3.702,0.511
1645510.0,-1.065,0.101,10.353,10.408,2.824,1.489,1.076
1645562.0,-1.686,0.294,11.076,11.207,15.252,-4.595,6.427
1645614.0,-2.749,0.261,13.18,13.466,61.046,-58.427,33.794
1645666.0,-2.14,1.334,12.586,12.836,170.977,-90.786,52.458
1645718.0,-0.804,5.315,12.206,13.337,236.534,-41.038,109.405
1645770.0,-1.104,8.361,10.803,13.705,240.649,-19.031,202.664
1645822.0,0.62,8.152,9.22,12.323,141.557,-40.664,238.908
1645874.0,2.969,6.809,6.981,10.194,163.221,-10.679,250.13
1645926.0,3.661,4.278,5.483,7.859,101.008,-32.015,250.13
1645978.0,4.858,-2.303,3.462,6.394,22.198,-27.901,240.16
1646030.0,5.423,-2.416,3.766,7.03,26.191,-10.672,176.748
1646082.0,7.274,-5.207,2.99,9.432,38.969,11.076,106.87
1646134.0,7.216,-2.875,3.8,8.647,-0.489,33.099,34.985
1646186.0,7.669,-1.238,4.539,8.997,0.237,17.305,13.519
1646238.0,7.853,0.306,4.99,9.309,2.237,14.992,3.611
1646290.0,8.226,0.007,5.047,9.651,-1.183,-2.397,8.58
1646342.0,8.322,0.539,5.04,9.744,-5.618,7.214,3.397
1646394.0,8.413,0.464,4.999,9.797,-3.015,7.473,2.298
1646446.0,8.365,-0.294,5.344,9.931,-3.191,7.931,-1.573
1646498.0,8.265,0.634,5.004,9.682,12.16,6.214,-3.267
1646550.0,8.284,0.936,4.985,9.713,-5.687,5.718,-0.191
1646602.0,8.454,0.309,5.318,9.992,-4.26,7.153,1.748
1646654.0,8.327,0.338,5.361,9.909,3.267,4.679,-1.435
1646706.0,8.337,0.479,5.092,9.781,0.374,4.427,-0.916
1646758.0,8.545,0.587,5.114,9.976,-6.794,4.053,-1.473
1646810.0,8.222,0.608,5.112,9.7,-0.351,5.756,-0.656
1646862.0,8.224,0.417,5.409,9.852,-0.229,3.618,2.214
1646914.0,8.286,0.599,5.088,9.742,-1.061,-1.13,0.962
1646966.0,8.274,0.551,4.93,9.647,-7.481,-0.481,4.893
1647018.0,8.442,0.563,5.001,9.828,-2.832,3.183,-1.046
1647070.0,8.423,0.306,5.025,9.813,-8.855,6.916,-1.397
1647122.0,8.416,0.304,5.248,9.923,-2.832,6.863,-2.672
1647174.0,8.31,0.306,5.061,9.735,-4.885,5.237,-3.275
1647226.0,8.265,0.579,5.085,9.721,-4.534,4.496,-3.489
1647283.0,8.373,0.527,4.982,9.757,2.496,6.198,-1.885
1647335.0,8.277,0.627,5.054,9.718,-3.985,5.809,-2.611
1647387.0,8.487,0.601,5.047,9.893,-1.206,7.305,-1.458
1647439.0,8.315,0.73,5.327,9.902,-9.061,7.221,-0.412
1647491.0,8.358,0.383,5.37,9.942,-1.176,6.389,1.214
1647543.0,8.291,0.409,5.258,9.826,-1.901,3.328,1.107
1647595.0,8.373,0.484,5.126,9.829,-3.046,5.595,1.076
1647647.0,8.301,0.503,5.097,9.754,-1.275,5.183,1.74
1647699.0,8.265,0.594,5.179,9.771,-1.809,4.855,1.695
1647751.0,8.241,0.421,5.267,9.789,-2.588,5.076,2.298
1647803.0,8.329,0.304,5.133,9.789,-0.756,2.527,1.031
1647855.0,8.329,0.441,5.179,9.818,-2.618,3.725,0.298
1647907.0,8.399,0.383,5.26,9.917,-1.328,5.893,-0.29
1647959.0,8.353,0.366,5.255,9.876,-2.939,5.13,-0.656
1648011.0,8.332,0.453,5.167,9.814,-0.664,3.786,-0.267
1648063.0,8.301,0.548,5.047,9.73,-2.305,2.481,0.481
1648115.0,8.337,0.292,5.073,9.763,0.214,5.817,2.107
1648167.0,8.416,0.218,5.164,9.876,0.145,3.695,0.137
1648219.0,8.382,0.481,5.183,9.867,-3.824,3.756,-1.008
1648271.0,8.32,0.488,5.057,9.748,0.008,2.336,-0.458
1648323.0,8.384,0.548,4.999,9.777,-3.443,4.137,-0.221
1648375.0,8.337,0.512,5.174,9.825,-0.855,5.695,0.153
1648427.0,8.43,0.441,5.124,9.875,-0.672,4.481,1.374
1648479.0,8.452,0.424,5.109,9.885,-3.023,4.855,0.916
1648531.0,8.31,0.476,5.164,9.796,-2.473,5.45,0.573
1648583.0,8.418,0.469,5.037,9.821,0.092,5.0,1.481
1648635.0,8.339,0.39,5.114,9.79,-2.718,5.901,2.015
1648687.0,8.334,0.345,5.224,9.842,-2.427,4.985,1.908
1648739.0,8.337,0.292,5.133,9.795,-0.679,3.969,1.008
1648791.0,8.394,0.335,5.013,9.783,-0.786,4.282,0.779
1648843.0,8.401,0.297,5.066,9.815,-2.42,4.466,1.16
1648895.0,8.382,0.385,5.124,9.832,-0.74,4.359,-0.305
1648947.0,8.384,0.417,5.114,9.83,-0.969,5.84,-0.832
1648999.0,8.387,0.338,5.109,9.826,-1.099,5.198,-0.458
1649051.0,8.406,0.481,5.131,9.86,-2.13,4.458,0.733
1649103.0,8.349,0.45,5.064,9.775,-2.527,3.924,1.031
1649155.0,8.375,0.397,4.978,9.751,-1.26,4.985,1.046
1649207.0,8.341,0.385,5.16,9.816,-2.58,5.901,0.664
1649259.0,8.339,0.342,5.191,9.828,-0.901,4.107,0.275
1649316.0,8.361,0.362,5.092,9.796,-1.13,3.649,0.611
