t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
2126118.0,2.732,5.341,7.616,9.695,-0.267,7.794,0.244
2126170.0,2.519,5.267,7.803,9.745,1.015,5.504,0.382
2126222.0,2.54,5.389,7.669,9.711,0.168,8.153,0.611
2126274.0,2.483,5.195,7.887,9.765,3.969,4.031,1.305
2126326.0,2.492,5.298,7.887,9.822,-2.389,9.542,-1.374
2126378.0,2.593,5.411,7.805,9.845,0.107,4.13,2.099
2126430.0,2.468,5.358,7.846,9.816,-3.389,9.71,-0.489
2126482.0,2.54,5.49,7.769,9.846,-1.336,4.756,1.275
2126534.0,2.315,5.16,7.707,9.559,-0.534,5.466,0.702
2126586.0,2.543,5.339,7.719,9.724,-1.282,6.527,-0.122
2126638.0,2.485,5.406,7.87,9.866,0.802,4.687,0.534
2126690.0,2.521,5.425,7.901,9.91,-2.557,5.771,-1.122
2126742.0,2.444,5.555,8.035,10.069,-2.382,-0.489,3.519
2126794.0,2.509,5.48,8.107,10.102,-3.13,1.466,1.802
2126851.0,2.614,5.564,7.898,10.009,-8.42,-4.359,5.679
2126903.0,2.535,5.112,7.875,9.724,-3.0,-0.786,1.565
2126955.0,2.677,5.449,7.86,9.932,-6.969,-0.328,3.763
2127007.0,2.624,5.607,8.48,10.5,-2.802,-7.038,5.908
2127059.0,2.533,5.875,9.232,11.232,-4.916,-18.702,13.534
2127111.0,3.005,5.94,9.292,11.43,-16.237,-40.046,19.221
2127163.0,3.038,5.806,9.158,11.261,-22.504,-50.305,23.55
2127215.0,4.082,5.54,8.097,10.626,-35.099,-67.305,37.985
2127267.0,4.432,4.702,7.994,10.279,-36.053,-49.779,27.863
2127319.0,5.411,4.879,7.156,10.213,-30.863,-63.496,51.557
2127371.0,5.576,4.64,7.293,10.286,-30.405,-66.328,63.649
2127423.0,6.632,4.063,6.445,10.101,-52.282,-73.328,76.702
2127475.0,6.9,3.117,6.179,9.773,-75.389,-49.191,73.229
2127527.0,6.948,2.318,5.725,9.296,-94.13,-59.71,83.076
2127579.0,7.207,0.304,4.937,8.741,-69.405,-55.382,83.618
2127637.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2127700.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2127763.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2127826.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2127889.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2127952.0,0.009,-0.001,-0.001,0.009,0.115,-0.008,-0.008
2128004.0,7.836,-5.571,0.857,9.653,-26.496,-3.336,17.626
2128057.0,7.839,-6.273,1.068,10.096,0.84,-12.344,14.298
2128109.0,8.013,-6.203,0.488,10.146,-13.26,-3.412,9.74
2128161.0,8.303,-6.34,0.769,10.475,5.832,1.885,9.702
2128213.0,7.815,-6.419,1.432,10.214,-1.534,5.931,6.046
2128265.0,8.159,-5.842,1.504,10.147,-4.183,9.374,3.74
2128317.0,7.942,-5.713,1.872,9.96,-1.855,2.756,4.107
2128369.0,8.018,-5.76,1.326,9.962,-9.511,7.153,5.252
2128421.0,7.855,-5.88,1.202,9.886,7.718,3.969,4.053
2128473.0,7.657,-5.868,1.628,9.783,-2.382,13.55,-1.504
2128525.0,7.922,-5.538,1.563,9.792,1.481,7.55,2.924
2128577.0,7.671,-6.129,1.765,9.976,-1.588,6.229,1.053
2128629.0,8.171,-5.483,1.135,9.906,-1.756,6.198,3.641
2128681.0,7.539,-6.163,1.903,9.922,-8.634,11.069,1.992
2128733.0,7.843,-5.737,1.525,9.836,1.252,5.084,3.076
2128785.0,7.537,-6.266,1.76,9.958,1.603,3.107,1.107
2128837.0,7.949,-5.564,1.101,9.765,-0.672,6.389,-3.489
2128894.0,7.748,-6.012,1.738,9.959,6.229,4.649,-1.863
2128946.0,7.807,-5.684,1.654,9.798,-6.046,9.267,-2.336
2128998.0,7.724,-5.897,1.765,9.876,0.985,5.74,-1.206
2129050.0,7.748,-5.88,1.671,9.869,-5.847,9.374,-3.74
2129102.0,7.843,-5.775,1.719,9.891,1.42,5.58,-4.794
2129154.0,7.875,-5.703,1.899,9.906,-3.099,7.977,-1.084
2129206.0,7.93,-5.741,1.889,9.97,1.176,3.496,-0.824
2129258.0,7.829,-5.729,1.724,9.853,-5.595,7.145,1.221
2129310.0,7.87,-5.885,1.776,9.986,2.023,4.198,1.427
2129362.0,7.7,-5.863,2.011,9.885,-3.725,5.878,1.687
2129414.0,7.93,-5.619,1.549,9.841,-0.634,4.198,0.58
2129466.0,7.764,-5.799,1.882,9.872,0.038,3.672,-0.405
2129518.0,8.025,-5.516,1.484,9.851,-4.565,8.443,-0.855
2129570.0,7.913,-5.746,1.817,9.946,1.626,3.481,1.87
2129622.0,7.887,-5.698,1.853,9.905,-3.328,5.924,1.847
2129674.0,7.784,-5.916,1.721,9.927,-0.412,1.565,2.42
2129726.0,7.721,-5.921,1.611,9.863,-3.725,7.076,1.198
2129778.0,7.807,-5.796,1.836,9.896,0.664,3.122,-1.519
2129830.0,7.793,-5.82,1.721,9.878,-3.183,5.046,-1.305
2129882.0,7.968,-5.6,1.65,9.878,-0.328,3.908,-1.183
2129934.0,7.863,-5.715,1.724,9.872,-0.618,6.985,2.206
2129986.0,7.676,-5.868,1.951,9.857,0.55,1.45,3.023
2130038.0,7.86,-5.782,1.709,9.906,-5.275,6.275,-0.023
2130090.0,7.879,-5.837,1.867,9.982,-0.122,1.878,1.702
2130142.0,7.884,-5.794,1.652,9.923,-3.328,5.557,0.847
2130194.0,7.858,-5.796,1.633,9.9,2.351,3.206,0.969
2130246.0,7.702,-5.909,1.757,9.865,-2.527,5.511,-0.351
2130298.0,7.887,-5.705,1.547,9.856,-0.321,3.779,0.534
2130350.0,7.817,-5.842,1.824,9.928,-2.427,4.718,0.015
2130402.0,7.815,-5.863,1.674,9.912,0.687,2.679,2.023
2130454.0,7.757,-5.926,1.69,9.907,0.053,4.13,-0.565
2130506.0,7.875,-5.713,1.621,9.862,-2.656,5.733,0.053
2130558.0,7.834,-5.782,1.721,9.888,2.389,4.29,0.038
2130610.0,7.745,-5.83,1.846,9.868,-3.565,4.153,0.756
2130662.0,7.796,-5.792,1.592,9.841,-0.748,4.282,0.969
2130714.0,7.767,-5.916,1.836,9.935,-2.473,5.695,0.038
2130766.0,7.908,-5.705,1.542,9.872,-0.115,3.863,-0.153
2130818.0,7.769,-5.875,1.8,9.906,-3.374,5.351,0.191
2130870.0,7.901,-5.727,1.551,9.881,-1.87,5.504,0.305
2130927.0,7.812,-5.82,1.791,9.905,1.664,2.481,0.649
2130979.0,7.74,-5.885,1.731,9.876,-2.351,4.863,0.145
2131031.0,7.824,-5.777,1.867,9.904,-1.145,3.748,0.0
2131083.0,7.817,-5.863,1.695,9.918,-3.427,5.893,0.405
2131135.0,7.87,-5.796,1.628,9.909,-2.588,4.565,-0.221
2131187.0,7.786,-5.839,1.731,9.885,-1.489,4.786,0.473
2131239.0,7.867,-5.768,1.623,9.889,-2.954,4.405,-0.573
2131291.0,7.853,-5.842,1.559,9.911,0.244,4.359,0.298
2131343.0,7.812,-5.851,1.827,9.93,-1.832,5.229,0.008
2131395.0,7.865,-5.746,1.674,9.883,-0.412,3.389,0.237
2131447.0,7.784,-5.837,1.793,9.893,-2.733,5.496,1.099
2131499.0,7.894,-5.713,1.628,9.879,-2.718,4.985,0.29
2131551.0,7.817,-5.789,1.53,9.847,0.702,4.389,0.023
2131603.0,7.805,-5.71,1.616,9.805,-0.916,5.092,0.267
2131655.0,7.793,-5.875,1.717,9.91,-0.855,2.695,0.122
2131707.0,7.87,-5.899,1.599,9.965,-1.893,4.321,-0.656
2131759.0,7.915,-5.753,1.65,9.923,-2.901,6.305,0.282
2131811.0,7.865,-5.741,1.654,9.877,-0.221,4.015,1.489
2131863.0,7.827,-5.794,1.705,9.886,-2.191,5.107,0.557
2131915.0,7.815,-5.777,1.58,9.846,-0.389,3.947,0.305
2131967.0,7.865,-5.729,1.623,9.865,-0.672,5.305,-0.122
2132019.0,7.819,-5.806,1.654,9.879,-0.084,4.122,-0.046
2132071.0,7.822,-5.842,1.705,9.91,-2.198,4.985,0.13
2132123.0,7.796,-5.804,1.602,9.85,-1.328,4.718,-0.542
2132175.0,7.834,-5.806,1.652,9.89,-0.748,4.313,0.122
2132227.0,7.75,-5.799,1.753,9.837,-1.168,5.412,0.641
2132279.0,7.848,-5.82,1.664,9.912,-1.229,4.756,0.122
2132331.0,7.848,-5.739,1.614,9.856,-2.603,6.695,-0.573
2132383.0,7.867,-5.717,1.671,9.868,0.031,4.542,0.16
2132435.0,7.805,-5.763,1.697,9.849,-0.137,3.443,1.435
2132487.0,7.831,-5.76,1.707,9.871,-2.702,4.74,0.305
2132539.0,7.894,-5.741,1.456,9.869,-1.466,3.351,1.244
2132591.0,7.851,-5.899,1.59,9.948,-0.901,6.511,-0.267
2132643.0,7.87,-5.784,1.654,9.906,-0.824,5.595,-0.046
2132695.0,7.896,-5.737,1.645,9.898,-0.389,3.076,0.802
2132747.0,7.865,-5.725,1.585,9.856,-2.168,4.885,1.282
2132799.0,7.87,-5.806,1.688,9.924,-1.664,4.58,0.557
2132851.0,7.843,-5.782,1.633,9.88,-0.931,3.794,0.618
2132903.0,7.87,-5.698,1.659,9.857,-2.58,7.191,0.16
2132960.0,7.841,-5.744,1.58,9.847,1.107,3.573,1.611
2133012.0,7.803,-5.768,1.695,9.85,0.405,5.931,0.748
2133064.0,7.831,-5.782,1.748,9.89,0.26,3.802,1.618
2133116.0,7.76,-5.875,1.817,9.901,-1.542,3.008,0.534
2133168.0,7.867,-5.792,1.422,9.872,-0.687,3.557,0.992
2133220.0,7.793,-5.851,1.707,9.894,1.305,4.763,-0.267
2133272.0,7.788,-5.792,1.788,9.869,-2.924,5.168,-0.214
2133324.0,7.901,-5.674,1.642,9.865,-2.542,3.71,0.328
2133376.0,7.843,-5.868,1.506,9.911,-2.427,4.069,0.298
2133428.0,7.87,-5.775,1.607,9.893,-0.908,4.962,-0.13
2133480.0,7.755,-5.804,1.58,9.814,-2.618,5.069,-0.802
2133532.0,7.865,-5.648,1.669,9.826,-1.977,5.313,-1.802
2133584.0,7.853,-5.899,1.575,9.948,-0.878,3.779,0.053
2133636.0,7.791,-5.789,1.384,9.804,-0.382,6.107,-3.504
2133688.0,7.484,-6.033,1.346,9.707,5.87,3.527,-6.519
2133740.0,7.453,-5.873,1.338,9.583,4.718,8.443,-14.855
2133792.0,7.19,-6.1,0.627,9.45,21.809,2.107,-24.71
2133844.0,7.417,-5.409,1.659,9.328,20.656,18.305,-38.931
2133907.0,1.62,1.435,-3.053,3.742,20.656,18.305,-38.931
2133970.0,1.62,1.435,-3.053,3.742,20.656,18.305,-38.931
2134033.0,1.62,1.435,-3.053,3.742,20.656,18.305,-38.931
