t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
904424.0,2.128,5.569,7.81,9.825,-1.481,6.015,0.328
904476.0,1.937,5.827,7.683,9.836,0.611,5.107,1.221
904528.0,2.169,5.634,8.174,10.161,-8.481,12.321,4.046
904580.0,1.891,5.523,7.954,9.866,-0.603,-0.405,1.557
904632.0,2.15,5.555,7.618,9.67,-3.962,7.351,0.42
904684.0,1.788,5.526,7.681,9.629,-2.237,3.076,2.74
904736.0,1.894,5.48,7.489,9.471,-1.328,5.26,-0.168
904788.0,1.875,5.397,7.645,9.543,-2.55,8.099,1.427
904840.0,1.662,5.239,7.661,9.429,-2.901,8.389,-0.038
904892.0,1.944,5.583,7.774,9.767,-0.099,7.573,-5.687
904944.0,2.028,5.995,7.728,9.989,-0.718,7.023,-0.924
904996.0,1.925,5.27,8.164,9.906,-2.664,4.794,1.206
905048.0,1.884,5.552,8.001,9.92,0.031,5.542,-0.466
905100.0,2.116,5.739,7.877,9.973,-0.695,4.206,-1.443
905152.0,1.846,5.739,7.901,9.938,-2.153,6.107,3.046
905204.0,1.891,5.485,7.76,9.689,-0.328,4.267,-0.313
905256.0,1.812,5.499,7.743,9.669,-0.725,5.015,1.817
905308.0,1.753,5.464,7.772,9.66,-2.305,6.786,-0.809
905365.0,1.87,5.624,7.81,9.804,1.122,5.863,-2.397
905417.0,1.767,5.571,7.728,9.69,-1.847,6.855,0.626
905469.0,1.793,5.452,7.685,9.592,1.458,5.817,-3.191
905521.0,1.8,5.61,7.683,9.682,-1.466,7.214,-1.305
905573.0,1.745,5.667,7.805,9.802,-0.023,5.237,-1.092
905625.0,1.791,5.741,7.937,9.958,-1.748,3.863,0.847
905677.0,1.726,5.509,7.81,9.712,-0.763,5.374,-0.847
905729.0,1.681,5.397,7.812,9.643,8.382,4.702,-2.496
905781.0,1.585,6.072,7.475,9.76,2.893,5.786,-3.252
905833.0,1.664,5.478,7.721,9.612,18.115,7.924,3.725
905885.0,2.035,6.184,8.097,10.39,25.939,-8.527,6.008
905937.0,1.958,6.359,8.641,10.906,38.969,-16.618,15.588
905989.0,2.957,6.522,8.373,11.017,67.565,-31.924,10.481
906041.0,2.279,8.595,7.491,11.627,51.87,-31.183,39.756
906093.0,3.23,8.514,7.116,11.556,67.55,-13.244,44.015
906145.0,2.71,8.77,5.737,10.824,48.885,-26.351,73.229
906197.0,4.216,10.022,5.282,12.088,77.107,-2.206,64.038
906249.0,4.544,8.655,4.602,10.804,68.328,4.687,79.29
906301.0,3.855,11.389,3.543,12.535,82.634,70.275,67.427
906353.0,4.851,7.494,4.391,9.948,12.847,24.649,115.366
906405.0,5.49,8.203,3.105,10.347,40.031,44.786,95.748
906457.0,5.653,6.012,3.436,8.939,37.924,21.412,118.832
906509.0,6.479,6.172,3.141,9.484,30.504,49.496,112.046
906561.0,6.539,4.362,2.631,8.289,4.985,39.55,112.809
906613.0,6.45,3.065,3.225,7.835,16.252,44.656,118.573
906665.0,6.898,2.358,3.826,8.233,14.695,39.504,111.038
906717.0,6.673,1.475,4.798,8.35,-2.473,39.977,93.87
906769.0,7.113,0.936,4.623,8.535,-8.244,39.443,85.351
906821.0,7.118,0.431,5.356,8.918,-5.183,37.916,77.473
906873.0,6.814,-0.215,5.883,9.004,5.267,28.519,66.771
906925.0,6.598,-1.154,5.921,8.94,-8.519,30.756,41.878
906977.0,6.596,-1.013,6.165,9.085,-16.679,24.344,22.733
907029.0,7.082,-0.713,6.237,9.464,-18.725,20.405,8.237
907081.0,7.499,0.017,6.407,9.863,-3.519,4.763,5.0
907133.0,7.843,-0.512,5.902,9.829,-15.115,6.947,1.389
907185.0,8.037,-0.16,5.732,9.873,1.748,6.618,1.336
907237.0,7.74,-0.299,6.239,9.947,0.092,4.137,2.725
907289.0,8.133,0.333,5.696,9.935,-10.542,7.412,1.221
907341.0,7.561,-1.075,5.997,9.71,-1.718,6.153,0.771
907398.0,7.956,0.247,5.928,9.925,-5.16,3.603,3.351
907450.0,7.906,-0.857,5.842,9.867,11.191,2.26,7.198
907502.0,7.836,0.093,5.954,9.842,3.55,4.305,3.908
907554.0,7.903,-0.297,5.88,9.855,-7.763,6.496,2.603
907606.0,8.001,-0.007,5.873,9.925,-5.55,8.115,1.092
907658.0,7.714,-0.354,6.076,9.826,-4.771,6.649,1.733
907710.0,7.927,-0.199,5.701,9.766,-4.069,6.076,2.26
907762.0,7.657,-0.517,6.1,9.803,-1.847,5.145,1.969
907814.0,7.781,-0.527,5.976,9.825,-1.328,4.679,0.855
907866.0,7.822,-0.273,5.818,9.752,-0.229,5.504,0.55
907918.0,7.75,-0.247,6.079,9.853,-5.794,5.374,1.015
907970.0,7.81,-0.407,5.969,9.838,-0.824,4.74,1.672
908022.0,7.807,-0.232,5.899,9.788,-3.031,5.687,0.412
908074.0,7.707,-0.335,5.966,9.752,-1.351,3.55,1.092
908126.0,7.798,-0.326,5.938,9.807,-1.168,4.374,-0.305
908178.0,7.695,-0.441,6.074,9.813,-1.489,4.458,-0.115
908230.0,7.867,-0.395,5.883,9.831,-7.229,7.855,-0.855
908282.0,7.798,-0.29,6.048,9.873,-7.466,8.252,-2.122
908334.0,7.803,-0.579,5.873,9.783,-2.473,6.015,-0.847
908386.0,7.764,-0.299,5.899,9.756,-0.458,4.87,-0.13
908438.0,7.762,-0.476,5.981,9.81,0.733,4.053,-0.55
908490.0,7.781,-0.376,6.146,9.923,-0.168,4.374,0.878
908542.0,7.784,-0.395,5.966,9.815,0.053,4.221,0.519
908594.0,7.757,-0.383,5.923,9.768,-1.992,4.641,0.573
908646.0,7.745,-0.373,6.041,9.829,-0.443,4.702,0.779
908698.0,7.791,-0.335,6.024,9.854,-2.519,5.763,-0.412
908750.0,7.8,-0.316,6.014,9.855,-2.763,5.198,0.305
908802.0,7.719,-0.395,5.923,9.738,-1.878,5.725,0.092
908854.0,7.752,-0.378,6.024,9.825,-1.412,5.397,0.29
908906.0,7.786,-0.438,5.971,9.822,-0.26,4.557,0.55
908958.0,7.822,-0.287,6.041,9.887,-0.71,4.855,0.565
909010.0,7.697,-0.469,5.904,9.712,0.588,5.305,0.16
909062.0,7.717,-0.285,6.132,9.86,-0.924,4.656,0.763
909114.0,7.743,-0.453,5.997,9.804,0.29,4.977,0.55
909166.0,7.839,-0.29,6.069,9.918,-0.153,4.321,0.229
909218.0,7.791,-0.259,6.088,9.891,-2.939,4.855,0.397
