t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
236411.0,-3.792,-1.049,9.637,10.409,1.237,-1.076,1.489
236464.0,-3.716,-1.034,9.527,10.278,-0.244,-0.336,0.969
236517.0,-3.919,-1.192,9.697,10.526,0.84,-0.794,1.305
236569.0,-3.639,-1.204,9.476,10.222,-0.328,-1.115,1.168
236621.0,-3.615,-1.101,9.395,10.127,-1.374,0.0,-0.534
236673.0,-3.836,-1.077,9.515,10.315,1.626,-0.748,0.038
236725.0,-3.697,-1.008,9.34,10.095,0.664,1.061,-0.412
236777.0,-3.682,-1.147,9.534,10.284,0.214,1.87,0.061
236829.0,-4.159,-1.93,9.38,10.441,-4.695,15.069,0.466
236881.0,-3.792,-0.958,9.742,10.498,-1.084,-2.908,-1.611
236934.0,-3.675,-1.226,9.716,10.46,2.656,3.634,1.756
236986.0,-3.924,-1.085,9.754,10.57,0.061,-0.481,0.87
237038.0,-3.776,-0.946,9.278,10.061,-0.359,1.618,0.237
237090.0,-3.757,-1.132,9.618,10.387,0.84,-0.313,2.748
237142.0,-3.721,-1.077,9.639,10.388,-1.321,-1.542,1.435
237194.0,-3.78,-1.176,9.562,10.35,-0.046,0.397,0.595
237246.0,-3.699,-1.097,9.05,9.838,-1.328,2.038,0.435
237298.0,-3.881,-1.326,9.606,10.445,-0.443,-0.282,-0.786
237351.0,-3.682,-1.041,9.237,9.998,0.962,0.863,0.122
237403.0,-3.697,-1.118,9.505,10.26,0.267,-2.076,-0.351
237456.0,-3.644,-0.587,9.56,10.248,-1.282,-6.824,-1.954
237509.0,-3.548,-1.429,9.459,10.204,3.649,1.107,-0.466
237561.0,-3.721,-1.099,9.838,10.575,-2.16,1.412,-1.809
237613.0,-3.778,-0.613,9.754,10.478,-0.069,-0.008,-0.122
237666.0,-3.654,-1.003,9.62,10.339,-3.359,5.015,2.969
237723.0,-3.752,-1.188,9.799,10.56,-5.0,2.702,-0.466
237775.0,-3.74,-1.156,9.653,10.417,-1.427,0.511,1.427
237827.0,-3.826,-1.233,9.567,10.377,-0.802,-2.725,0.359
237879.0,-3.61,-1.173,9.251,10.0,1.664,-0.969,0.305
237931.0,-3.713,-1.312,9.448,10.236,2.611,-0.099,-0.802
237983.0,-3.776,-1.063,9.376,10.163,2.687,1.84,-1.252
238035.0,-3.843,-1.02,9.646,10.433,1.847,2.924,1.405
238087.0,-3.773,-1.219,9.792,10.565,-0.58,3.137,0.863
238139.0,-3.735,-1.192,9.778,10.535,-0.351,-0.855,0.626
238191.0,-3.929,-1.185,9.694,10.527,0.42,-0.244,-0.534
238243.0,-3.73,-1.113,9.538,10.302,0.046,-0.779,0.351
238295.0,-3.876,-1.238,9.598,10.425,0.771,-1.519,-1.328
238348.0,-3.73,-0.939,9.419,10.174,0.122,-0.611,-0.504
238400.0,-3.764,-1.154,9.44,10.228,1.649,1.267,-0.519
238452.0,-3.711,-1.089,9.591,10.342,0.282,0.847,-0.061
238504.0,-3.711,-1.12,9.711,10.456,-0.046,0.756,-0.198
238556.0,-3.847,-0.965,9.749,10.525,0.389,0.092,0.664
238608.0,-3.718,-1.221,9.606,10.372,1.168,-0.565,0.847
238660.0,-3.8,-0.946,9.596,10.364,-0.718,-0.305,0.473
238712.0,-3.84,-1.168,9.606,10.411,0.298,0.107,1.786
238764.0,-3.788,-1.053,9.471,10.255,-1.023,-0.374,0.74
238816.0,-3.718,-1.197,9.548,10.316,-0.969,0.023,1.122
238868.0,-3.819,-1.12,9.543,10.34,-0.099,-1.015,0.214
238920.0,-3.771,-1.25,9.555,10.348,0.244,1.069,1.504
238972.0,-3.737,-1.255,9.694,10.465,-0.87,-0.443,0.099
239024.0,-3.651,-1.276,9.455,10.215,0.069,-0.74,-0.458
239076.0,-3.632,-1.166,9.507,10.244,-0.466,0.969,0.176
239128.0,-3.757,-1.19,9.471,10.258,-1.153,-0.382,0.008
239180.0,-3.622,-1.209,9.553,10.288,1.748,0.931,-0.084
239232.0,-3.907,-1.025,9.62,10.434,3.344,-0.969,-0.679
239284.0,-3.579,-0.771,9.424,10.11,5.855,-4.916,1.16
239336.0,-3.505,-0.697,9.467,10.119,1.336,1.649,3.405
239388.0,-3.646,-0.759,9.246,9.968,1.214,-0.74,2.206
239440.0,-3.754,-0.733,9.529,10.268,-4.168,3.718,3.382
239492.0,-4.051,-1.793,9.857,10.807,1.527,6.87,1.344
239544.0,-3.816,-1.228,9.675,10.473,-0.336,-6.466,-2.542
239597.0,-3.359,-1.192,9.598,10.239,3.672,0.832,-3.939
239649.0,-3.953,-0.687,9.96,10.738,5.374,-13.053,-7.214
239701.0,-3.668,-0.644,9.859,10.539,3.023,-8.885,-5.725
239758.0,-3.579,-1.025,9.694,10.384,-2.115,-5.55,-2.74
239811.0,-3.388,-1.097,9.299,9.958,1.473,-5.603,-3.649
239863.0,-3.496,-1.08,9.354,10.044,-0.038,-0.763,-4.076
239916.0,-3.347,-1.037,9.366,10.0,3.588,2.71,-5.031
239968.0,-3.373,-0.548,9.62,10.209,-0.878,4.779,-2.122
240020.0,-3.615,-1.166,9.907,10.61,-0.206,3.634,0.405
240072.0,-3.316,-1.233,9.661,10.288,0.206,2.115,1.344
240124.0,-3.565,-1.367,9.637,10.365,0.389,3.389,1.282
240176.0,-3.464,-0.972,9.594,10.246,-1.412,4.405,-4.015
240228.0,-3.816,-0.522,9.917,10.639,-1.115,4.023,-0.214
240280.0,-3.565,-1.053,9.495,10.197,4.763,1.695,4.214
240332.0,-3.677,-1.032,9.656,10.384,-2.405,6.397,0.687
240384.0,-3.618,-1.046,9.572,10.286,-1.954,3.076,-1.282
240436.0,-3.735,-1.085,9.749,10.496,-0.641,3.427,-1.198
240488.0,-3.773,-0.874,9.661,10.408,-1.321,-0.603,-1.099
240540.0,-3.687,-1.101,9.505,10.254,1.405,1.55,1.183
240592.0,-3.689,-1.161,9.632,10.379,-0.115,1.321,-0.084
240644.0,-3.78,-1.01,9.723,10.481,-0.489,0.313,-0.206
240696.0,-3.821,-1.092,9.448,10.249,0.87,0.374,1.099
240748.0,-3.721,-0.867,9.474,10.215,-0.695,0.992,0.817
240800.0,-3.917,-0.982,9.766,10.568,-0.672,-0.29,1.565
240852.0,-3.826,-1.135,9.572,10.371,-0.58,-0.382,0.344
240904.0,-3.819,-1.101,9.455,10.256,-0.832,0.252,0.069
240956.0,-3.737,-1.14,9.548,10.317,-0.954,1.817,-0.305
241008.0,-3.836,-1.065,9.632,10.422,-0.191,1.458,-0.122
241061.0,-3.847,-1.07,9.752,10.538,-0.26,-1.137,-0.679
