t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
396213.0,-0.776,1.597,9.38,9.547,2.183,-3.351,1.153
396265.0,-0.378,1.214,9.237,9.324,0.313,-3.473,2.672
396317.0,-0.836,1.437,9.828,9.968,2.176,1.107,-4.191
396369.0,-0.723,1.58,9.622,9.778,-4.168,-6.29,3.366
396421.0,-0.69,1.427,9.613,9.742,2.145,-3.924,1.214
396473.0,-0.297,0.917,9.376,9.425,0.817,-4.107,-0.962
396525.0,-0.249,1.219,9.282,9.365,1.435,-3.145,-0.809
396577.0,-0.733,1.367,9.531,9.657,-2.725,-0.817,-3.16
396634.0,-0.567,1.604,9.196,9.352,-3.023,-3.443,0.58
396686.0,-0.304,1.255,9.28,9.369,-5.901,3.405,0.55
396738.0,-0.28,1.161,9.677,9.751,-8.481,1.969,-1.153
396790.0,-0.304,1.326,9.527,9.623,-3.634,-0.939,-0.748
396843.0,-0.639,1.398,9.555,9.678,1.916,-1.71,-1.183
396895.0,-0.436,1.001,9.311,9.375,-2.634,-0.84,2.237
396947.0,-0.491,0.948,9.45,9.51,-0.702,-1.366,0.29
396999.0,-0.5,1.152,9.503,9.585,3.084,-2.672,0.145
397051.0,-0.383,0.97,9.079,9.138,-0.794,2.321,1.076
397103.0,-0.314,0.747,9.294,9.33,-3.603,5.122,-1.366
397155.0,-0.448,0.991,9.649,9.71,-2.534,3.076,-3.496
397207.0,-0.663,0.996,9.606,9.68,2.29,1.924,-3.725
397259.0,-0.527,1.13,9.538,9.62,-1.145,2.244,-2.0
397311.0,-0.52,1.13,9.694,9.774,1.351,3.305,-2.58
397363.0,-0.539,1.199,9.72,9.809,0.214,0.321,-2.298
397415.0,-0.594,1.36,9.61,9.724,-0.992,-1.435,-1.092
397467.0,-0.553,1.13,9.555,9.638,-0.382,-1.489,-0.099
397519.0,-0.536,1.116,9.397,9.478,0.244,-1.42,1.076
397571.0,-0.529,0.989,9.342,9.409,0.794,-1.153,-0.122
397623.0,-0.529,1.073,9.586,9.661,0.0,0.588,0.489
397675.0,-0.457,0.91,9.591,9.645,1.542,-2.176,-0.214
397727.0,-0.567,1.132,9.567,9.651,-2.0,0.176,0.206
397779.0,-0.508,0.943,9.51,9.57,-0.374,0.176,1.695
397831.0,-0.431,0.857,9.469,9.518,-0.16,0.382,0.71
397883.0,-0.5,0.91,9.606,9.661,0.153,1.198,0.527
397935.0,-0.843,0.946,9.773,9.855,12.878,-8.099,6.55
397987.0,-0.103,-0.328,11.032,11.038,114.252,-61.359,3.046
398039.0,-0.316,4.583,9.139,10.228,225.252,-66.924,-29.534
398091.0,1.183,5.219,7.944,9.578,153.725,-97.664,9.015
398143.0,0.177,5.097,5.265,7.33,216.443,-48.504,-20.985
398195.0,1.973,3.936,4.865,6.561,246.664,-65.641,-38.496
398247.0,0.369,6.902,1.832,7.151,250.13,-35.282,-45.504
398299.0,0.833,6.993,-0.476,7.059,250.13,3.153,-65.031
398351.0,0.045,6.278,-2.698,6.833,250.13,-42.473,-51.573
398403.0,-0.675,5.341,-6.179,8.196,250.13,-54.374,-43.42
398455.0,-0.845,6.031,-7.626,9.759,250.13,-79.206,-9.389
398507.0,-1.82,3.864,-10.135,10.998,219.122,-65.084,0.229
398559.0,-0.611,2.387,-11.813,12.067,134.794,-41.756,1.87
398611.0,-1.671,2.085,-10.604,10.935,69.519,-34.45,15.481
398668.0,-1.906,1.781,-9.708,10.053,9.855,-32.519,4.763
398720.0,-3.151,2.205,-9.354,10.114,6.359,-12.198,-9.038
398772.0,-2.093,0.383,-9.783,10.011,2.214,-2.313,0.954
398824.0,-2.523,1.214,-9.874,10.263,-13.504,-6.023,4.504
398876.0,-2.588,1.288,-9.701,10.123,0.198,5.183,2.885
398928.0,-2.466,1.041,-9.859,10.216,-5.382,1.084,0.725
398980.0,-2.497,0.261,-9.708,10.028,-7.595,0.092,-0.901
399033.0,-2.375,1.018,-9.912,10.243,-7.908,-0.656,7.336
399085.0,-2.416,1.156,-9.584,9.951,4.351,2.031,-2.076
399137.0,-2.2,0.069,-9.692,9.939,-3.305,2.992,-2.153
399189.0,-2.806,1.13,-9.462,9.934,-6.855,4.115,0.603
399241.0,-2.849,0.778,-9.369,9.823,-0.672,0.519,-1.634
399293.0,-2.124,0.721,-9.79,10.043,5.206,0.489,-0.931
399345.0,-2.413,1.025,-9.802,10.146,1.015,-0.695,-2.679
399397.0,-2.54,1.369,-9.653,10.076,-8.061,-2.809,-3.237
399450.0,-2.423,1.247,-9.912,10.28,5.565,2.74,-1.29
399502.0,-2.217,0.982,-9.938,10.23,-0.389,-0.618,0.282
399554.0,-2.768,1.343,-9.651,10.129,-2.779,-0.328,0.573
399607.0,-2.322,0.979,-9.61,9.935,0.725,4.618,1.397
399659.0,-2.234,0.766,-9.629,9.915,-0.382,-0.893,0.328
399712.0,-2.447,0.927,-9.613,9.962,-1.206,-0.328,0.519
399764.0,-2.239,0.979,-9.625,9.93,-0.313,1.412,-0.45
399816.0,-2.459,1.166,-9.625,10.002,3.824,-2.435,-0.206
