t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
898414.0,-1.815,0.728,9.845,10.037,-2.267,1.763,-1.298
898467.0,-1.231,0.45,9.335,9.427,1.679,-7.878,1.893
898519.0,-1.456,1.006,9.476,9.64,-2.687,3.221,-2.496
898571.0,-1.437,0.958,9.529,9.684,2.092,-0.573,4.038
898623.0,-1.539,0.845,9.275,9.44,-6.328,4.84,3.084
898675.0,-1.353,0.646,9.433,9.552,-1.198,5.015,8.237
898727.0,-1.369,0.45,9.541,9.649,2.473,5.885,7.229
898779.0,-1.111,0.548,9.507,9.588,8.0,9.634,8.84
898831.0,-1.697,0.515,9.237,9.406,15.664,3.45,7.221
898883.0,-1.872,1.532,9.807,10.101,13.443,25.931,1.542
898935.0,-2.33,2.016,10.767,11.199,1.779,5.168,9.061
898987.0,-1.767,1.532,9.759,10.035,-11.29,-9.916,14.061
899039.0,-1.413,0.608,9.376,9.501,-1.756,1.099,8.504
899091.0,-1.506,1.437,9.146,9.38,5.763,6.763,4.389
899143.0,-1.513,0.864,9.155,9.32,-1.863,15.832,3.771
899195.0,-2.301,0.864,9.804,10.108,-0.626,24.405,5.038
899247.0,-2.466,0.778,9.776,10.112,-5.015,19.496,0.206
899299.0,-2.526,0.476,9.529,9.87,-1.534,16.42,2.664
899356.0,-2.952,0.797,9.986,10.444,-7.267,9.153,-2.786
899408.0,-2.607,0.584,9.838,10.194,-8.244,-0.13,6.244
899460.0,-2.342,0.163,9.438,9.725,-6.679,-9.137,4.115
899512.0,-2.246,0.057,9.431,9.695,13.817,-3.817,0.595
899564.0,-2.447,0.57,9.74,10.058,-0.779,-4.84,-7.458
899616.0,-2.272,0.764,9.39,9.691,6.832,-3.847,-5.412
899668.0,-2.155,1.247,9.292,9.62,-10.008,2.573,-8.901
899720.0,-2.284,1.087,9.196,9.538,-11.489,7.794,-4.221
899772.0,-2.641,0.96,9.536,9.941,2.176,4.618,1.824
899824.0,-2.476,0.613,9.203,9.55,8.55,0.504,3.893
899876.0,-2.231,0.984,8.985,9.311,1.733,3.748,3.198
899928.0,-2.808,0.438,9.443,9.861,4.489,5.115,1.611
899980.0,-2.377,1.082,9.459,9.814,-3.656,5.389,0.084
900032.0,-2.689,0.733,9.62,10.015,-0.359,7.046,3.641
900084.0,-2.547,0.778,9.172,9.551,-3.771,3.664,2.679
900136.0,-2.602,1.14,9.433,9.852,2.55,8.74,4.092
900188.0,-3.304,0.486,9.562,10.129,-2.786,7.473,1.74
900240.0,-3.184,0.711,9.914,10.437,-0.16,4.496,3.786
900292.0,-2.835,-0.136,9.773,10.177,-8.58,2.504,1.206
900344.0,-2.775,0.419,9.728,10.124,1.664,-2.084,-3.359
900396.0,-2.813,0.294,9.428,9.844,-2.183,-1.137,-5.511
900448.0,-2.775,0.713,9.402,9.829,4.87,-2.985,-2.985
900500.0,-2.593,0.702,9.182,9.567,-3.344,-2.221,-3.702
900552.0,-2.775,0.958,9.27,9.724,0.763,4.099,-2.031
900604.0,-3.014,0.654,9.785,10.26,0.901,-1.344,0.481
900656.0,-3.211,0.792,10.283,10.802,11.687,-47.626,6.374
900708.0,-1.997,0.948,9.388,9.644,-3.481,-46.641,2.725
900760.0,-1.757,0.716,9.385,9.575,-10.092,-5.595,4.198
900812.0,-1.949,-0.192,9.503,9.702,-29.191,5.168,-3.626
900864.0,-1.69,0.347,9.582,9.736,-4.198,11.443,-3.901
900916.0,-2.222,0.407,9.744,10.003,0.305,7.74,-3.282
900968.0,-2.325,0.294,9.625,9.906,-1.534,1.939,-1.107
901020.0,-2.093,0.287,9.572,9.802,-4.443,3.336,-2.29
901072.0,-2.028,0.043,9.618,9.829,-0.527,4.405,-2.527
901124.0,-2.327,0.077,10.523,10.777,17.786,-27.191,6.412
901176.0,-1.721,0.091,10.151,10.297,59.206,-51.069,8.053
901228.0,-1.389,-0.838,7.728,7.897,250.13,-115.008,10.679
901280.0,-0.962,3.512,7.384,8.233,250.13,-96.847,23.511
901332.0,0.658,4.673,1.786,5.046,250.13,-168.863,-30.527
901389.0,-0.089,7.774,-6.297,10.005,250.13,-117.748,-101.832
901441.0,1.125,12.11,-7.683,14.386,250.13,-34.481,-11.58
901493.0,-4.247,3.084,-8.033,9.595,250.13,-86.87,33.305
901545.0,-2.6,5.066,-8.504,10.235,210.015,-73.824,60.924
901597.0,-1.482,0.067,-9.495,9.611,163.0,-63.55,29.672
901649.0,-2.492,-0.634,-8.626,9.002,58.481,-30.328,14.084
901701.0,-1.997,-0.378,-9.345,9.563,22.412,-16.794,9.954
901753.0,-2.732,1.061,-10.994,11.378,11.954,-9.534,-7.511
901805.0,-2.389,-0.098,-11.327,11.577,1.198,12.366,2.046
901857.0,-2.136,-0.752,-10.673,10.911,6.206,16.0,2.489
901909.0,-1.891,-0.91,-10.025,10.242,-5.656,11.817,11.847
901961.0,-1.982,-0.783,-9.462,9.699,-8.481,9.84,11.641
902013.0,-1.812,-1.188,-9.67,9.91,-9.359,4.885,6.588
902065.0,-2.246,-0.828,-9.859,10.146,-10.924,4.229,8.458
902117.0,-2.126,-0.97,-9.826,10.1,0.374,4.321,0.565
902169.0,-1.932,-1.132,-9.907,10.157,-8.321,3.298,2.649
902221.0,-1.669,-0.675,-9.826,9.989,-4.656,-0.298,1.344
902273.0,-1.721,-0.414,-9.855,10.012,-3.748,-2.863,1.511
902325.0,-1.908,-0.445,-9.946,10.137,-6.031,-1.229,4.076
902377.0,-2.071,-0.836,-10.044,10.289,-4.58,-1.214,-0.275
902430.0,-1.748,-0.194,-9.828,9.984,-2.206,-1.786,1.214
902482.0,-1.834,-0.378,-9.989,10.163,-0.244,-3.084,-0.672
902534.0,-2.121,-0.553,-10.144,10.378,-2.031,-1.908,0.153
902586.0,-1.899,-0.405,-9.938,10.126,0.527,-1.176,0.573
902638.0,-2.114,-0.611,-9.883,10.125,-3.099,0.618,-0.55
902690.0,-1.872,-0.321,-9.936,10.116,-2.137,0.695,-0.015
902742.0,-2.114,-0.436,-10.003,10.233,2.931,-2.153,1.664
902794.0,-2.054,-0.68,-10.185,10.412,-2.885,4.695,-0.794
902846.0,-1.887,-0.273,-9.977,10.157,0.542,0.16,-0.947
902898.0,-1.889,-0.634,-10.08,10.275,-1.618,1.931,0.107
902950.0,-1.865,-0.172,-9.862,10.038,-0.252,-0.908,2.191
903002.0,-1.915,-0.249,-9.938,10.124,1.244,0.336,-1.45
903054.0,-2.033,-0.443,-9.96,10.175,-0.122,1.206,1.023
903106.0,-2.028,-0.261,-9.886,10.095,-1.412,0.725,-0.962
903158.0,-1.865,-0.285,-9.919,10.097,2.0,0.153,0.053
903210.0,-1.951,-0.263,-10.003,10.195,-1.962,3.13,0.679
903262.0,-1.836,-0.168,-9.979,10.148,1.45,-1.0,0.969
903314.0,-1.872,-0.57,-10.036,10.226,-0.802,3.038,-0.641
903366.0,-1.891,-0.206,-9.783,9.966,-0.664,0.298,1.198
903423.0,-2.009,-0.304,-9.905,10.111,0.0,-1.664,1.008
903475.0,-1.963,-0.175,-10.111,10.301,1.145,-0.779,0.687
903527.0,-1.946,-0.508,-10.077,10.276,-1.328,2.641,1.015
903579.0,-1.8,-0.105,-9.972,10.134,0.382,0.924,0.221
903631.0,-1.827,-0.371,-9.984,10.156,-1.611,2.061,-0.473
903683.0,-1.738,-0.323,-10.003,10.158,-1.084,-0.695,-0.725
903736.0,-1.674,-0.163,-10.015,10.155,-2.992,2.565,1.679
903788.0,-1.915,-0.261,-9.967,10.153,1.405,-0.397,-0.282
903840.0,-1.911,-0.091,-9.819,10.003,4.641,-0.221,0.405
903892.0,-1.999,-0.627,-9.965,10.183,-0.244,0.229,-0.809
903944.0,-1.982,-0.199,-9.881,10.08,0.145,0.168,0.168
903996.0,-1.834,-0.405,-9.953,10.128,2.137,-1.626,0.168
904048.0,-2.006,-0.314,-10.082,10.284,2.557,-0.153,-0.145
904100.0,-2.04,-0.373,-9.9,10.115,1.511,1.076,0.168
904152.0,-1.992,-0.359,-10.015,10.217,0.198,0.107,0.618
904204.0,-2.042,-0.448,-9.996,10.212,0.374,0.595,-0.084
904256.0,-1.901,-0.342,-10.056,10.239,2.458,-0.45,-0.55
904308.0,-1.81,-0.115,-9.857,10.022,-0.061,3.0,0.84
904360.0,-1.899,-0.522,-9.993,10.186,-1.916,1.45,-1.954
904412.0,-1.87,-0.567,-10.015,10.204,-0.107,1.779,-0.557
904464.0,-1.889,-0.292,-10.013,10.193,-1.504,-0.458,3.336
904516.0,-1.906,-0.347,-9.895,10.083,2.252,0.29,-1.328
904568.0,-1.97,-0.321,-9.919,10.118,-0.405,-0.008,0.672
904620.0,-1.867,-0.242,-9.924,10.101,-0.237,-0.099,-0.511
904673.0,-1.963,-0.505,-10.044,10.246,-0.191,0.786,-0.443
904725.0,-1.961,-0.146,-9.857,10.051,0.252,-0.511,0.069
904777.0,-1.86,-0.206,-9.91,10.085,1.519,-1.023,-0.802
904829.0,-2.006,-0.364,-9.737,9.948,1.702,0.405,-0.092
909411.0,-1.458,0.994,-9.637,9.797,0.198,1.565,0.092
909463.0,-1.298,0.927,-9.718,9.848,-0.45,1.718,-1.0
