t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
576932.0,1.24,3.517,9.333,10.05,-3.947,5.221,4.947
576984.0,1.573,3.656,8.842,9.696,-11.107,10.427,7.099
577036.0,1.305,2.942,9.304,9.845,-14.611,8.985,5.45
577088.0,0.979,3.27,9.481,10.077,-10.412,4.916,-0.405
577140.0,1.188,3.096,9.074,9.661,-4.412,1.573,0.557
577192.0,1.166,2.856,9.318,9.816,-4.985,6.191,0.405
577244.0,1.542,2.816,9.048,9.6,-12.0,6.359,0.863
577296.0,1.501,2.768,9.103,9.632,0.855,6.74,-0.863
577348.0,1.192,2.919,9.27,9.792,-3.557,7.802,-4.069
577400.0,1.128,3.05,9.337,9.887,-3.71,5.076,-1.687
577452.0,1.147,2.796,9.175,9.66,-3.061,6.351,-1.053
577504.0,1.374,2.411,9.371,9.773,-4.084,9.214,-1.214
577556.0,1.269,2.837,9.457,9.955,-3.756,9.122,-4.122
577608.0,1.032,2.878,9.613,10.087,-7.397,6.046,-5.695
577660.0,1.02,2.907,9.613,10.094,1.779,3.13,-5.748
577712.0,1.164,2.959,9.416,9.939,-5.282,3.061,-1.611
577764.0,1.223,2.859,9.345,9.848,-2.267,1.656,0.321
577816.0,1.298,2.746,9.184,9.673,-4.397,4.542,-0.626
577868.0,1.235,2.938,9.33,9.859,-4.794,5.611,-1.824
577920.0,1.111,3.026,9.469,10.003,2.069,2.298,0.611
577977.0,1.219,3.065,9.067,9.648,-1.916,3.015,3.183
578029.0,1.223,2.806,9.404,9.89,-3.0,6.115,0.947
578081.0,1.154,2.705,9.371,9.822,-0.313,2.931,0.366
578133.0,1.221,2.691,9.316,9.773,-2.855,4.939,0.527
578185.0,1.152,2.535,9.395,9.799,-1.901,3.908,0.908
578237.0,1.226,2.629,9.503,9.935,-1.275,5.267,0.832
578289.0,1.18,2.638,9.51,9.939,0.931,3.748,0.42
578341.0,1.233,2.768,9.316,9.796,-1.687,3.603,1.282
578393.0,1.223,2.629,9.38,9.818,-1.58,4.649,1.466
578445.0,1.231,2.904,9.246,9.77,-3.71,4.084,0.427
578497.0,1.183,2.792,9.33,9.81,-0.16,4.099,0.26
578549.0,1.226,2.799,9.285,9.775,-2.389,5.435,-0.084
578601.0,1.235,2.705,9.4,9.859,0.565,4.802,-0.557
578653.0,1.276,2.703,9.38,9.845,-2.397,5.267,0.092
578705.0,1.183,2.701,9.481,9.929,1.038,3.603,0.275
578757.0,1.281,2.71,9.287,9.759,-2.893,4.947,0.702
578809.0,1.214,2.655,9.366,9.811,-1.176,3.527,-0.038
578861.0,1.207,2.84,9.23,9.732,-1.748,5.687,-0.137
578913.0,1.219,2.789,9.287,9.773,-0.603,5.115,0.557
578965.0,1.204,2.749,9.369,9.837,-1.55,4.702,0.473
579017.0,1.149,2.739,9.325,9.787,1.282,4.519,-0.565
579069.0,1.238,2.849,9.34,9.843,-4.779,5.16,1.542
579121.0,1.216,2.665,9.424,9.868,-0.023,3.947,0.198
579173.0,1.243,2.626,9.395,9.834,-1.0,5.168,-0.542
579225.0,1.216,2.722,9.448,9.907,-3.046,4.382,0.397
579277.0,1.262,2.796,9.354,9.844,-1.969,4.061,0.595
579329.0,1.216,2.749,9.462,9.928,-1.389,4.076,0.924
579381.0,1.228,2.629,9.445,9.881,0.031,4.298,0.802
579433.0,1.228,2.729,9.5,9.961,-0.756,4.282,0.366
579485.0,1.264,2.444,9.474,9.865,-6.084,3.405,1.603
579537.0,1.238,2.727,9.534,9.993,-5.542,3.534,1.603
579589.0,1.279,2.65,9.254,9.71,1.733,3.702,0.679
579641.0,1.247,2.444,9.357,9.751,-3.42,5.023,0.733
579693.0,1.286,2.535,9.491,9.907,0.58,3.374,-0.069
579745.0,1.24,2.753,9.361,9.836,-3.031,4.847,0.939
579797.0,1.171,2.792,9.402,9.877,5.641,1.145,3.427
579849.0,1.401,1.702,9.85,10.093,57.336,-13.282,-4.237
579901.0,2.564,3.072,8.399,9.303,70.45,-8.015,-14.435
579953.0,1.575,4.228,8.26,9.412,209.092,18.527,-44.153
580010.0,1.41,6.606,8.021,10.486,83.824,-27.893,0.252
580062.0,1.827,6.155,6.759,9.323,171.618,12.504,-22.237
580114.0,2.057,4.894,6.862,8.675,89.969,-28.618,-3.718
580166.0,1.633,8.897,4.654,10.173,207.481,20.977,-32.244
580218.0,0.73,8.959,2.5,9.33,218.061,19.489,-28.626
580270.0,0.85,10.858,4.125,11.646,196.802,19.58,-22.931
580322.0,0.697,9.996,-0.69,10.044,130.183,0.183,-4.511
580374.0,0.366,10.161,-1.918,10.347,159.977,14.405,-22.695
580426.0,0.412,8.076,-2.837,8.569,46.305,6.847,-10.924
580478.0,-0.402,9.687,-3.314,10.246,39.458,7.405,-16.153
580530.0,0.278,9.486,-3.419,10.087,-0.664,4.397,-6.084
580582.0,0.196,9.804,-3.189,10.312,9.702,3.595,-1.985
580634.0,0.28,9.428,-3.505,10.063,-18.756,5.282,-0.397
580686.0,0.141,9.189,-3.134,9.71,13.229,8.397,-2.115
580738.0,0.34,9.23,-3.247,9.79,-17.687,0.992,2.015
580790.0,0.184,9.464,-3.122,9.968,13.115,6.397,0.641
580842.0,0.215,9.203,-3.194,9.744,-5.511,2.328,1.244
580894.0,0.115,9.115,-3.069,9.618,3.008,3.267,-0.26
580946.0,0.192,9.364,-3.122,9.872,-2.893,3.313,0.053
580998.0,0.172,9.266,-3.055,9.758,-4.351,4.336,-0.298
581050.0,0.158,9.407,-3.184,9.932,1.183,4.13,1.588
581102.0,0.134,9.177,-3.132,9.698,-9.221,2.687,0.626
581154.0,0.182,9.318,-3.132,9.832,1.267,3.313,0.359
581206.0,0.285,9.189,-3.275,9.759,-3.145,6.435,0.878
581258.0,0.196,9.112,-3.048,9.611,-1.504,4.389,0.252
581310.0,0.237,9.426,-3.077,9.918,-2.145,5.366,-1.015
581362.0,0.184,9.369,-3.055,9.856,-1.023,4.069,1.176
581414.0,0.227,9.373,-3.17,9.897,-5.977,3.985,1.023
581466.0,0.189,9.333,-3.074,9.828,-0.26,6.038,0.092
581518.0,0.251,9.234,-2.902,9.683,-2.267,3.267,0.786
581570.0,0.177,9.16,-3.096,9.671,-0.008,4.534,0.802
581622.0,0.196,9.158,-3.072,9.661,-1.191,4.565,-0.29
581674.0,0.201,9.232,-3.22,9.78,-2.382,4.679,-0.031
581726.0,0.247,9.194,-3.074,9.697,-0.725,5.305,0.863
581778.0,0.139,9.38,-2.995,9.848,-7.252,5.16,-0.359
581830.0,0.201,9.222,-2.995,9.699,0.649,4.176,1.55
