ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
1.496,2.741,9.261,-8.611,5.374,8.832,spider,4
1.116,2.519,9.656,-3.969,9.198,0.519,spider,4
0.998,2.552,9.395,-4.282,3.198,0.565,spider,4
0.939,2.725,9.419,-0.313,1.29,-1.084,spider,4
0.8,2.502,9.369,-3.527,3.534,-3.046,spider,4
1.152,2.456,9.232,-0.794,5.412,-1.458,spider,4
1.027,2.172,9.323,-7.183,8.924,-2.954,spider,4
1.003,2.722,9.436,-10.183,10.42,-4.275,spider,4
1.13,2.473,9.45,0.191,7.137,-2.557,spider,4
0.989,2.557,9.519,-2.107,3.779,-1.237,spider,4
0.804,2.693,9.656,3.664,1.641,-0.55,spider,4
1.14,2.375,9.347,-2.191,4.351,1.168,spider,4
1.152,2.181,9.471,-5.802,7.916,0.046,spider,4
1.07,2.569,9.258,-0.183,5.809,-0.763,spider,4
1.051,2.523,9.464,-5.618,7.0,-0.191,spider,4
0.994,2.624,9.244,-0.588,6.649,-0.275,spider,4
0.934,2.643,9.483,-5.794,8.374,0.718,spider,4
0.852,2.437,9.649,2.214,5.13,-1.214,spider,4
0.915,2.545,9.55,-3.26,5.771,0.435,spider,4
0.881,2.277,9.708,-5.168,5.702,0.374,spider,4
0.807,2.701,9.629,-4.29,4.954,0.908,spider,4
0.824,2.435,9.577,-2.298,6.679,-0.366,spider,4
0.776,2.435,9.534,-7.038,4.786,0.634,spider,4
0.816,2.289,9.476,-0.557,4.069,-0.313,spider,4
0.735,2.322,9.567,-3.481,3.786,-0.13,spider,4
0.828,2.454,9.426,0.366,4.832,-1.649,spider,4
0.773,2.461,9.586,0.794,3.603,-0.16,spider,4
0.876,2.368,9.426,1.397,4.076,-0.328,spider,4
0.898,2.406,9.491,0.855,2.855,0.901,spider,4
0.881,2.169,9.416,-2.443,5.794,0.847,spider,4
0.812,2.274,9.665,0.916,3.634,-0.336,spider,4
