t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1826672.0,-0.745,6.026,7.468,9.625,-0.176,14.618,-4.237
1826725.0,-0.773,6.335,7.671,9.979,3.168,-1.13,6.901
1826777.0,-0.821,6.177,7.676,9.887,0.595,3.366,0.443
1826829.0,-0.543,6.481,7.444,9.885,1.427,-0.794,2.824
1826881.0,-0.577,6.275,7.266,9.618,-2.908,4.466,2.359
1826933.0,-0.656,6.424,7.53,9.919,0.496,-1.634,3.977
1826985.0,-0.448,6.323,7.324,9.686,-2.855,4.053,-1.183
1827037.0,-0.476,6.397,7.377,9.776,2.168,1.969,1.557
1827089.0,-0.421,6.34,7.377,9.736,-7.282,4.122,-0.466
1827141.0,-0.51,6.144,7.377,9.613,2.626,6.275,-0.214
1827193.0,-0.479,6.244,7.396,9.691,-4.855,5.763,-1.55
1827245.0,-0.52,6.223,7.511,9.767,0.397,5.099,0.527
1827297.0,-0.548,6.464,7.669,10.045,-6.328,-0.496,0.046
1827349.0,-0.448,6.189,7.362,9.628,-0.916,4.824,0.74
1827401.0,-0.441,6.201,7.374,9.645,-3.092,4.275,0.466
1827453.0,-0.448,6.361,7.503,9.847,-1.748,1.45,1.901
1827505.0,-0.385,6.208,7.341,9.622,-3.0,10.779,-2.885
1827557.0,-0.498,6.294,7.587,9.871,-1.977,1.389,2.405
1827609.0,-0.381,6.227,7.47,9.733,-1.397,4.878,-0.221
1827661.0,-0.376,6.431,7.503,9.889,-0.771,3.412,1.031
1827713.0,-0.771,6.108,7.829,9.959,-2.237,2.107,5.802
1827765.0,-0.488,5.83,7.834,9.777,11.779,-15.908,10.244
1827817.0,-0.572,6.541,8.435,10.689,12.672,-54.916,59.282
1827869.0,0.189,5.365,7.597,9.302,-19.855,-103.588,69.832
1827921.0,0.778,5.155,7.001,8.728,70.763,-150.107,116.496
1827978.0,3.043,4.348,4.93,7.243,135.939,-240.672,138.122
1828030.0,5.578,5.669,1.662,8.125,215.015,-250.137,158.916
1828082.0,6.642,4.707,-1.199,8.228,147.786,-250.137,106.649
1828134.0,8.231,4.681,-4.702,10.572,136.802,-231.71,112.244
1828186.0,6.45,2.21,-5.571,8.805,111.107,-235.939,76.534
1828238.0,7.321,3.199,-7.623,11.043,179.489,-202.046,76.359
1828290.0,5.325,1.008,-8.995,10.501,100.0,-100.931,41.405
1828342.0,5.804,0.642,-8.384,10.217,56.817,-84.809,36.206
1828394.0,5.464,1.824,-7.987,9.847,44.191,-71.626,67.672
1828446.0,5.14,-1.379,-7.412,9.125,44.046,-79.092,64.74
1828498.0,1.724,-2.471,-9.194,9.675,29.557,-56.626,38.985
1828550.0,3.093,-2.073,-10.02,10.689,44.359,-27.366,20.985
1828602.0,3.314,-2.018,-9.443,10.209,0.046,-16.649,-0.076
1828654.0,3.0,-2.274,-10.19,10.863,-12.031,-0.13,-10.504
1828707.0,4.14,-2.243,-10.027,11.077,3.527,12.885,-19.702
1828759.0,3.905,-2.246,-9.586,10.592,-11.656,5.863,-6.458
1828811.0,3.445,-1.879,-9.546,10.321,-15.29,6.786,5.733
1828863.0,2.739,-2.172,-9.747,10.355,6.504,20.573,-13.908
1828915.0,3.139,-1.769,-9.086,9.774,-6.13,19.099,-8.832
1828967.0,3.007,-2.037,-9.256,9.943,2.802,18.557,-8.321
1829019.0,3.05,-1.599,-8.938,9.578,-3.565,8.931,2.496
1829071.0,3.191,-1.987,-9.182,9.922,-1.504,8.366,-3.58
1829123.0,3.278,-1.7,-9.017,9.743,0.725,1.176,4.802
1829175.0,3.34,-2.016,-9.043,9.849,-6.496,7.74,-7.359
1829227.0,3.405,-1.633,-9.172,9.919,-1.496,3.771,3.382
1829279.0,3.27,-1.697,-9.232,9.94,-7.672,9.481,-8.985
1829331.0,3.677,-1.511,-9.275,10.091,1.214,0.893,6.618
1829383.0,3.613,-1.633,-9.256,10.069,-5.069,6.725,2.611
1829435.0,3.158,-1.803,-9.22,9.911,-3.611,4.427,6.092
1829487.0,3.117,-1.791,-9.096,9.78,-3.794,7.504,-5.282
1829539.0,3.302,-1.674,-9.191,9.909,-2.725,3.763,2.107
1829591.0,3.378,-1.719,-9.304,10.046,1.87,5.664,-4.046
1829643.0,3.56,-1.87,-9.402,10.226,-6.84,1.626,1.679
1829695.0,3.479,-1.614,-9.352,10.107,7.015,9.107,1.183
1829747.0,3.627,-1.676,-9.292,10.115,1.466,4.679,3.756
1829799.0,3.433,-1.621,-9.227,9.978,5.565,10.511,3.679
1829851.0,3.127,-1.992,-9.182,9.902,-5.534,7.313,-1.145
