t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
96471.0,0.041,2.016,9.064,9.286,0.336,-3.931,1.008
96523.0,-0.129,2.049,8.933,9.166,1.42,-5.29,4.702
96575.0,-0.484,2.179,8.689,8.971,5.038,2.221,4.443
96627.0,-0.089,1.669,8.66,8.82,-1.664,4.458,11.786
96679.0,0.278,1.475,9.323,9.443,-11.534,5.336,9.214
96731.0,0.9,1.496,9.632,9.789,-5.122,3.939,0.893
96788.0,0.306,1.508,10.125,10.241,3.305,-3.603,-8.008
96840.0,0.053,2.083,9.644,9.866,-1.763,-8.412,-5.153
96892.0,0.443,1.822,9.055,9.247,4.313,-5.595,-2.099
96944.0,0.376,1.712,9.143,9.31,-10.153,-0.817,-0.634
96996.0,0.11,2.037,9.163,9.387,-4.779,0.038,-1.099
97048.0,0.218,1.669,9.072,9.226,-1.115,-1.649,1.176
97100.0,0.084,1.848,9.105,9.291,-1.58,0.313,0.71
97152.0,0.108,1.709,9.103,9.263,3.779,0.55,-0.359
97204.0,0.141,1.75,9.029,9.198,-0.992,2.29,-0.282
97256.0,0.165,1.827,9.246,9.427,2.649,3.664,-0.588
97308.0,0.117,1.832,9.311,9.49,-2.962,5.672,-0.672
97360.0,0.074,1.774,9.565,9.728,-0.107,2.221,-0.053
97412.0,0.043,1.712,9.483,9.637,-3.267,-1.55,0.313
97464.0,0.136,1.81,9.292,9.468,0.725,0.0,-2.031
97516.0,0.084,1.791,9.361,9.531,-1.794,-0.122,-0.802
97568.0,0.11,1.539,9.409,9.535,0.664,-1.366,-0.275
97620.0,0.043,1.654,9.28,9.426,-1.298,-1.069,0.626
97672.0,0.005,1.621,9.328,9.468,1.725,1.634,0.122
97724.0,0.036,1.434,9.426,9.535,2.298,0.397,0.336
97776.0,0.002,1.707,9.278,9.433,-2.115,-0.817,1.366
97828.0,0.079,1.516,9.354,9.476,1.046,-0.519,-0.229
97880.0,0.079,1.724,9.194,9.354,0.855,-0.649,-0.725
97932.0,0.139,1.729,9.316,9.476,0.198,0.008,-0.305
97984.0,0.093,1.681,9.328,9.478,-1.786,-0.992,-0.153
98036.0,0.172,1.774,9.189,9.36,0.756,0.573,0.015
98088.0,0.122,1.745,9.352,9.514,-2.176,1.527,0.176
98140.0,0.017,1.788,9.431,9.599,2.344,0.42,-0.626
98192.0,0.098,1.587,9.357,9.491,1.87,-0.458,0.969
98244.0,0.103,1.733,9.366,9.526,-2.252,0.214,0.626
98296.0,-0.005,1.671,9.278,9.427,2.908,-0.229,-1.29
98348.0,0.091,1.69,9.206,9.36,-0.84,0.527,-0.206
98400.0,0.141,1.578,9.366,9.499,2.969,1.221,-1.359
98452.0,0.084,1.604,9.242,9.38,1.702,0.313,-1.244
98504.0,0.117,1.769,9.16,9.33,0.031,-0.069,-0.031
98556.0,0.194,1.609,9.28,9.42,2.092,1.466,-0.069
98608.0,0.065,1.604,9.33,9.467,0.603,0.565,0.603
98660.0,0.153,1.547,9.23,9.36,1.924,0.069,0.748
98712.0,0.124,1.542,9.285,9.413,-0.305,-0.511,-0.153
98764.0,0.098,1.848,9.347,9.528,-3.176,0.779,1.061
98821.0,0.103,1.595,9.457,9.591,1.397,-1.282,0.275
98873.0,0.091,1.549,9.306,9.435,0.588,-0.656,-0.176
98925.0,0.019,1.7,9.328,9.481,-1.031,-0.267,0.481
98977.0,0.129,1.542,9.364,9.491,0.481,1.908,-0.695
99029.0,0.005,1.69,9.357,9.508,-1.786,0.878,0.397
99081.0,-0.022,1.717,9.337,9.494,1.511,0.206,-0.038
99133.0,0.029,1.628,9.335,9.476,-1.45,1.519,0.061
99185.0,0.026,1.618,9.352,9.491,1.099,-0.55,-0.824
99237.0,0.038,1.827,9.21,9.39,-0.298,0.336,-0.42
99289.0,0.017,1.772,9.311,9.478,-0.786,-0.244,0.58
99341.0,0.113,1.561,9.34,9.47,-0.725,1.099,0.145
99393.0,0.002,1.607,9.505,9.64,0.099,-0.786,0.221
99445.0,0.086,1.765,9.364,9.529,-0.748,-0.756,0.855
99497.0,0.057,1.532,9.345,9.47,-0.313,1.008,0.481
99549.0,0.043,1.719,9.261,9.419,-2.855,-0.84,0.153
99601.0,0.019,1.712,9.359,9.514,-1.611,-0.076,0.725
99653.0,0.0,1.697,9.364,9.516,-2.412,0.053,1.023
99705.0,0.077,1.674,9.275,9.425,-0.695,-0.687,0.214
99757.0,0.012,1.702,9.182,9.338,-2.687,-0.489,0.359
99809.0,0.101,1.638,9.462,9.603,-0.176,1.16,-0.183
99861.0,0.093,1.539,9.412,9.537,0.962,-1.183,-0.008
99913.0,0.069,1.903,9.258,9.452,-3.443,-0.489,0.198
99965.0,0.034,1.731,9.354,9.513,1.504,-0.275,0.13
100017.0,0.079,1.604,9.215,9.354,0.389,-1.359,0.794
100069.0,0.036,1.659,9.282,9.43,-1.962,0.374,0.038
100121.0,0.053,1.611,9.311,9.45,1.847,-0.29,-0.382
100173.0,0.072,1.745,9.275,9.438,-0.511,0.87,-0.16
100225.0,0.129,1.58,9.38,9.514,0.321,0.832,0.168
100277.0,0.12,1.674,9.371,9.52,-0.137,-0.947,-0.198
100329.0,0.055,1.719,9.325,9.483,0.183,0.069,-0.481
100381.0,0.105,1.647,9.28,9.426,0.542,0.176,0.191
100433.0,0.089,1.712,9.268,9.425,0.221,0.252,-0.053
100485.0,0.077,1.733,9.395,9.554,-1.756,-0.031,0.588
100537.0,0.017,1.745,9.364,9.525,-0.611,-0.191,-0.229
100589.0,0.067,1.671,9.275,9.425,-0.26,0.443,0.206
100641.0,0.022,1.662,9.388,9.534,-0.557,-0.481,0.489
100693.0,0.113,1.609,9.275,9.414,-1.321,1.26,-0.427
100745.0,-0.017,1.623,9.457,9.595,-0.13,-0.664,-0.863
100797.0,0.144,1.709,9.376,9.531,-2.458,-0.687,0.504
100854.0,0.06,1.633,9.349,9.491,2.779,0.198,-0.214
100906.0,0.156,1.762,9.23,9.398,-1.763,-0.405,1.069
100958.0,0.065,1.595,9.385,9.52,2.366,0.84,0.069
101010.0,0.11,1.633,9.213,9.357,0.519,-0.053,0.084
101062.0,-0.026,1.635,9.232,9.376,1.992,-0.031,-0.779
101114.0,0.096,1.623,9.33,9.471,1.366,0.992,-0.71
101166.0,0.007,1.662,9.309,9.456,1.603,-0.55,-0.779
101218.0,0.065,1.705,9.313,9.468,1.198,-1.275,-0.344
101270.0,-0.014,1.82,9.263,9.44,-2.519,-0.504,0.496
101322.0,0.038,1.669,9.273,9.422,-3.992,-2.13,1.489
101374.0,0.098,1.645,9.342,9.486,-4.366,-1.137,1.374
101426.0,0.12,1.709,9.369,9.524,0.13,-0.374,0.282
101478.0,0.038,1.848,9.266,9.448,-1.374,-0.58,-0.031
101530.0,0.117,1.745,9.366,9.528,-0.122,-0.565,0.183
101582.0,0.144,1.753,9.28,9.445,0.939,0.321,-0.542
101634.0,0.11,1.767,9.366,9.532,0.42,-0.435,0.351
101686.0,0.153,1.736,9.251,9.414,-0.405,-0.061,0.321
101738.0,0.06,1.686,9.208,9.361,1.695,-0.351,-0.13
101790.0,0.11,1.75,9.345,9.508,-0.977,0.42,0.855
101842.0,0.05,1.724,9.448,9.604,-1.855,-1.649,0.137
101894.0,0.074,1.707,9.22,9.377,1.527,-1.405,0.046
101946.0,0.034,1.81,9.244,9.42,-1.527,0.023,0.893
101998.0,0.065,1.736,9.27,9.432,0.229,-0.847,-0.084
102050.0,0.134,1.721,9.213,9.373,1.321,0.901,-0.618
102102.0,0.18,1.705,9.22,9.378,3.031,1.031,-0.855
102154.0,0.127,1.769,9.33,9.497,1.405,1.321,-0.176
102206.0,0.134,1.686,9.323,9.475,3.115,-0.031,0.229
102258.0,0.144,1.585,9.342,9.477,1.008,0.557,0.389
102310.0,0.081,1.719,9.309,9.466,-0.069,-0.053,-0.053
102362.0,0.151,1.7,9.333,9.487,-0.389,-0.321,0.733
102414.0,0.146,1.662,9.34,9.488,0.267,-0.092,-0.084
102466.0,0.12,1.736,9.246,9.409,1.702,0.687,-0.809
102518.0,0.158,1.635,9.34,9.483,1.565,0.321,0.038
102570.0,0.117,1.695,9.232,9.387,0.802,-1.626,0.221
102622.0,0.17,1.963,9.337,9.543,-0.603,0.359,1.641
102674.0,0.211,1.834,9.333,9.513,2.74,-3.137,1.748
102726.0,0.237,1.717,9.1,9.264,0.977,-0.71,1.618
