t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1658088.0,-1.334,0.239,9.816,9.909,-1.679,3.931,-0.771
1658141.0,-1.369,0.484,9.79,9.897,-2.511,2.641,-0.29
1658193.0,-1.226,0.242,9.811,9.891,-0.221,3.557,0.473
1658245.0,-1.235,0.314,9.787,9.87,0.168,3.305,-0.198
1658297.0,-1.168,0.323,9.637,9.713,-3.359,4.527,0.809
1658349.0,-1.25,0.426,9.749,9.838,-0.45,5.084,0.595
1658401.0,-1.247,0.316,9.725,9.81,-0.954,5.206,1.084
1658453.0,-1.319,0.39,9.711,9.808,-1.84,5.321,1.214
1658505.0,-1.245,0.225,9.706,9.788,-1.084,4.359,1.206
1658557.0,-1.267,0.254,9.72,9.806,-2.55,5.87,0.374
1658609.0,-1.209,0.187,9.816,9.892,-0.099,5.656,-0.511
1658661.0,-1.326,0.23,9.811,9.903,-0.282,5.412,-0.84
1658713.0,-1.312,0.29,9.874,9.965,-1.847,5.557,0.122
1658765.0,-1.271,0.297,9.778,9.865,0.038,6.443,-1.221
1658817.0,-1.326,0.414,9.826,9.924,-2.687,4.298,-0.74
1658869.0,-1.264,0.388,9.764,9.853,1.29,5.626,-0.489
1658921.0,-1.3,0.306,9.723,9.814,0.649,6.664,0.015
1658973.0,-1.367,0.342,9.706,9.808,-0.229,6.099,-0.206
1659025.0,-1.393,0.347,9.831,9.935,-2.076,6.031,-0.229
1659077.0,-1.408,0.421,9.819,9.928,-0.985,5.603,0.832
1659129.0,-1.477,0.433,10.044,10.161,1.092,5.634,1.252
1659181.0,-2.437,0.661,11.159,11.442,13.237,-8.282,10.427
1659233.0,-2.782,0.922,12.522,12.86,71.282,-40.237,45.901
1659285.0,-3.407,3.218,12.972,13.792,183.29,-63.985,136.855
1659337.0,-3.213,7.252,12.256,14.599,250.13,-41.374,168.534
1659394.0,-3.062,8.981,10.348,14.039,201.634,-45.847,233.389
1659446.0,0.0,9.069,7.511,11.775,197.107,-34.573,249.641
1659498.0,2.919,5.145,5.59,8.139,125.58,-23.397,250.13
1659550.0,3.187,1.834,4.693,5.961,-11.626,-41.076,250.13
1659602.0,5.59,-1.75,2.95,6.559,14.389,-37.023,205.336
1659654.0,6.742,-2.334,2.801,7.665,3.74,-3.481,144.092
1659706.0,7.515,-3.065,3.673,8.909,24.435,22.214,96.756
1659758.0,8.159,-2.564,4.195,9.526,-0.771,3.183,54.496
1659810.0,8.569,-1.848,4.391,9.804,14.58,13.13,22.183
1659862.0,8.545,-1.008,4.355,9.644,-5.618,4.916,6.534
1659914.0,8.78,0.249,4.482,9.861,-3.733,9.847,-3.0
1659966.0,8.739,0.651,4.544,9.871,-13.687,5.137,1.794
1660018.0,8.815,0.323,4.671,9.982,-4.931,5.954,0.397
1660070.0,8.665,0.453,4.544,9.794,-2.542,9.008,-0.626
1660122.0,8.66,0.369,4.592,9.809,-8.779,7.26,-0.412
1660174.0,8.638,0.572,4.535,9.773,-5.427,5.076,-1.13
1660226.0,8.552,0.618,4.65,9.754,-4.282,6.977,-0.527
1660278.0,8.701,0.338,4.511,9.806,1.733,5.053,2.145
1660330.0,8.54,0.539,4.626,9.727,-4.366,4.389,0.389
1660382.0,8.636,0.251,4.647,9.81,-1.198,4.466,2.26
1660434.0,8.581,0.089,4.391,9.639,1.176,1.221,-1.924
1660486.0,8.712,0.462,4.41,9.776,-2.565,6.565,-1.351
1660538.0,8.76,0.455,4.681,9.943,-2.924,7.679,-1.275
1660590.0,8.808,0.493,4.891,10.087,-4.099,5.176,1.053
1660642.0,8.65,0.496,4.681,9.848,-1.29,4.977,2.763
1660694.0,8.648,0.294,4.688,9.841,-3.252,4.908,2.908
1660746.0,8.636,0.132,4.549,9.762,-0.878,5.763,0.534
1660798.0,8.535,0.412,4.683,9.744,-3.954,6.725,-1.435
1660850.0,8.626,0.373,4.64,9.802,-1.328,3.908,-0.267
1660902.0,8.684,0.412,4.616,9.843,-0.649,3.366,0.702
1660954.0,8.691,0.397,4.59,9.836,-0.977,5.374,0.794
1661006.0,8.607,0.314,4.578,9.754,-3.115,5.397,0.427
1661058.0,8.583,0.39,4.721,9.804,-5.008,5.359,0.16
1661110.0,8.66,0.218,4.76,9.884,0.244,3.733,1.756
1661162.0,8.665,0.333,4.626,9.828,-2.565,3.405,0.282
1661214.0,8.686,0.388,4.547,9.812,-1.206,5.137,0.679
1661266.0,8.669,0.304,4.537,9.79,-3.336,5.939,0.275
1661318.0,8.602,0.261,4.547,9.733,-1.947,6.824,0.397
1661370.0,8.672,0.273,4.614,9.827,-1.573,5.534,-0.756
1661427.0,8.645,0.395,4.683,9.84,-3.985,5.863,-0.206
1661479.0,8.583,0.283,4.707,9.793,-2.046,4.183,-0.267
1661531.0,8.648,0.364,4.709,9.854,0.443,5.053,-0.908
1661583.0,8.612,0.359,4.69,9.813,-3.412,5.824,-1.13
1661635.0,8.653,0.362,4.669,9.838,-2.382,5.214,-0.267
1661687.0,8.595,0.467,4.762,9.837,-3.74,5.221,0.58
