ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
0.323,1.405,8.487,13.687,-38.649,2.137,yessr,5
0.68,0.189,8.538,2.985,-14.565,4.557,yessr,5
0.589,0.455,8.966,1.313,9.382,-2.878,yessr,5
0.251,0.869,9.728,2.092,6.969,-2.076,yessr,5
0.194,0.713,9.608,-0.985,3.817,-0.351,yessr,5
0.239,0.668,9.285,-1.855,5.695,1.603,yessr,5
0.192,0.393,9.44,1.275,11.908,2.58,yessr,5
0.148,0.407,9.627,1.817,16.817,2.855,yessr,5
-0.031,0.395,9.462,-0.901,15.924,2.458,yessr,5
-0.053,0.584,9.414,-1.305,23.229,2.901,yessr,5
-0.668,0.426,9.795,4.817,21.366,1.969,yessr,5
-0.754,0.615,10.013,0.374,12.214,4.985,yessr,5
-0.412,0.577,9.404,5.023,6.603,2.863,yessr,5
-0.986,0.644,9.747,17.855,8.0,1.328,yessr,5
-0.831,1.053,9.55,18.863,6.008,6.443,yessr,5
-1.324,1.039,10.144,24.725,6.656,16.122,yessr,5
-1.65,1.879,9.862,42.908,-10.0,11.55,yessr,5
-1.154,2.301,9.282,25.489,-7.473,12.931,yessr,5
-0.68,1.915,8.66,28.069,0.977,4.771,yessr,5
0.065,1.714,8.736,-2.076,20.534,-5.137,yessr,5
-0.39,1.393,8.899,-4.641,19.725,-14.046,yessr,5
-0.704,1.415,9.522,-10.069,25.229,-31.763,yessr,5
-1.269,2.286,9.687,-3.87,22.702,-27.55,yessr,5
-1.604,1.472,9.189,-36.16,25.382,-31.527,yessr,5
-2.399,1.235,9.505,-12.977,17.786,-24.328,yessr,5
-2.868,1.286,9.905,-10.74,11.305,-27.183,yessr,5
-3.328,1.003,9.498,9.58,-1.336,-19.405,yessr,5
-2.509,1.709,9.143,3.534,-7.573,-8.137,yessr,5
-1.978,1.207,8.89,5.366,1.756,-3.321,yessr,5
-1.937,1.128,9.608,-5.519,4.382,2.084,yessr,5
-1.829,0.91,9.675,-12.748,7.985,3.084,yessr,5
-2.174,0.33,9.78,-8.695,-3.687,4.038,yessr,5
-1.951,0.548,9.438,6.244,-6.26,0.359,yessr,5
-2.155,1.07,9.637,6.29,-6.168,-1.046,yessr,5
-2.078,1.147,9.373,2.015,-7.405,0.237,yessr,5
-1.92,1.408,9.055,7.74,-7.214,2.008,yessr,5
