t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1294923.0,0.223,5.399,8.104,9.741,-0.229,3.687,1.221
1294975.0,0.239,5.459,8.181,9.838,-0.061,4.87,-0.344
1295027.0,0.177,5.279,8.159,9.72,0.145,5.718,-0.305
1295079.0,0.323,5.447,8.083,9.752,1.298,7.389,-0.55
1295131.0,0.292,5.461,8.131,9.799,-0.16,5.344,0.656
1295183.0,0.335,5.523,8.112,9.819,0.008,5.519,-0.275
1295235.0,0.196,5.538,8.176,9.877,-2.122,8.282,0.389
1295287.0,0.156,5.586,8.119,9.856,0.328,6.061,1.084
1295339.0,0.129,5.397,8.171,9.793,-0.847,8.802,-1.412
1295391.0,0.124,5.418,8.135,9.775,-0.198,2.695,1.847
1295443.0,0.242,5.44,8.078,9.742,-1.366,6.221,-0.74
1295495.0,0.271,5.617,8.064,9.831,-1.878,3.534,2.015
1295547.0,0.232,5.471,8.061,9.745,-1.779,6.725,-0.947
1295599.0,0.146,5.547,8.083,9.804,-1.26,2.061,2.496
1295651.0,0.227,5.382,7.997,9.642,-1.344,8.824,-0.542
1295703.0,0.079,5.557,8.176,9.886,-1.634,3.748,1.656
1295755.0,0.091,5.397,8.08,9.717,1.672,5.87,-1.046
1295807.0,0.136,5.502,8.071,9.769,-2.214,6.015,-0.313
1295859.0,0.144,5.48,7.956,9.662,-0.084,6.275,-1.145
1295911.0,0.134,5.576,8.143,9.87,-1.656,4.588,0.053
1295968.0,0.172,5.516,8.112,9.811,-0.466,6.458,-1.939
1296020.0,0.206,5.744,8.033,9.877,-1.527,3.084,2.069
1296072.0,0.12,5.356,8.143,9.747,2.336,4.458,-0.336
1296124.0,0.129,5.617,8.011,9.785,-1.748,6.305,-0.008
1296176.0,0.091,5.456,8.08,9.751,-1.244,5.084,-0.145
1296228.0,0.062,5.523,8.188,9.877,-2.565,5.053,0.137
1296280.0,0.067,5.509,8.088,9.786,0.122,4.198,0.695
1296332.0,0.031,5.418,8.071,9.721,-0.832,5.786,-0.748
1296384.0,0.103,5.49,8.049,9.744,-3.031,3.916,1.031
1296436.0,0.117,5.54,7.942,9.684,-0.336,4.008,0.061
1296488.0,0.148,5.461,8.059,9.736,-3.405,6.641,0.595
1296540.0,0.153,5.619,8.15,9.9,-0.344,4.061,-0.336
1296592.0,0.065,5.48,8.195,9.859,0.504,5.099,0.122
1296644.0,0.045,5.521,8.078,9.785,-1.099,5.374,0.031
1296696.0,0.127,5.499,8.049,9.749,-1.603,4.229,0.443
1296748.0,0.122,5.66,8.066,9.854,-2.061,3.977,1.107
1296800.0,0.065,5.538,8.078,9.794,-1.13,5.122,0.473
1296852.0,0.213,5.516,7.958,9.686,-1.252,5.008,1.962
1296904.0,0.089,5.37,8.035,9.665,-1.458,5.84,0.634
1296956.0,0.086,5.54,8.03,9.756,-0.26,4.931,0.725
1297008.0,0.053,5.363,8.009,9.639,-2.412,7.107,-0.962
1297060.0,0.196,5.6,7.994,9.763,-0.626,2.26,2.229
1297112.0,0.136,5.497,8.102,9.792,-1.351,4.977,0.435
1297164.0,0.192,5.567,8.097,9.828,-1.42,4.565,0.832
1297216.0,0.12,5.499,8.164,9.844,-2.557,6.229,0.198
1297268.0,0.136,5.406,8.107,9.745,0.786,1.954,1.031
1297320.0,0.113,5.557,8.097,9.821,-3.252,7.023,0.282
1297372.0,0.129,5.406,8.054,9.701,-0.115,4.519,-0.664
1297424.0,0.06,5.583,8.138,9.869,-1.74,5.679,0.214
1297476.0,0.115,5.511,8.071,9.774,-1.405,5.55,0.527
1297528.0,0.124,5.547,8.152,9.861,-2.168,4.656,0.504
1297580.0,0.132,5.528,8.037,9.756,-0.863,3.565,0.771
1297632.0,0.148,5.49,8.08,9.77,-3.069,5.672,1.214
1297684.0,0.151,5.492,8.124,9.807,-0.71,4.634,0.763
1297736.0,0.055,5.394,8.088,9.722,-1.985,5.0,0.382
1297788.0,-0.026,5.358,8.181,9.78,0.641,4.519,0.191
1297840.0,0.098,5.385,8.095,9.723,-2.603,5.382,0.275
1297892.0,0.12,5.459,8.104,9.772,0.45,3.679,0.565
1297944.0,0.132,5.485,8.083,9.769,-1.779,6.076,-0.26
1298001.0,0.074,5.454,8.085,9.753,-1.603,4.931,0.863
1298053.0,0.098,5.516,8.042,9.753,-1.786,4.534,0.45
1298105.0,0.153,5.49,8.078,9.768,-1.641,5.42,1.183
1298157.0,0.144,5.514,8.035,9.746,-0.824,4.336,0.069
1298209.0,0.12,5.535,8.145,9.849,-0.092,4.824,2.153
1298261.0,-0.034,5.382,8.2,9.809,-4.58,5.359,0.42
1298313.0,0.065,5.531,8.054,9.77,1.924,3.053,1.672
1298365.0,0.11,5.425,8.155,9.795,-2.008,5.893,-0.382
1298417.0,0.177,5.59,7.994,9.757,-0.573,4.336,1.351
1298469.0,0.034,5.444,8.131,9.785,-1.412,4.725,0.985
1298521.0,0.103,5.373,8.09,9.712,-2.679,5.305,-0.282
1298573.0,0.115,5.531,8.092,9.802,0.214,2.794,0.412
1298625.0,0.113,5.499,8.042,9.743,-2.42,4.893,-0.611
1298677.0,0.16,5.619,8.013,9.789,-0.908,5.855,0.267
1298729.0,0.227,5.504,8.054,9.758,-2.611,5.061,0.511
1298781.0,0.105,5.578,8.128,9.859,0.573,7.267,0.809
1298833.0,0.06,5.38,8.329,9.916,-3.435,6.076,1.779
1298885.0,0.151,5.497,8.15,9.832,-0.183,5.26,0.763
1298937.0,-0.029,5.413,8.15,9.784,-4.008,5.092,0.183
1298989.0,0.022,5.468,8.033,9.717,-0.046,4.649,0.901
1299041.0,0.026,5.318,8.047,9.645,-2.489,5.603,0.053
1299093.0,-0.019,5.504,7.944,9.665,0.656,5.656,0.244
1299145.0,0.096,5.444,8.004,9.68,-2.237,6.534,0.611
1299197.0,0.017,5.583,7.999,9.755,1.16,6.481,0.321
1299249.0,-0.067,5.416,8.294,9.905,-1.84,6.771,1.336
1299301.0,0.014,5.492,8.298,9.951,-0.237,5.191,1.053
1299353.0,-0.05,5.409,8.143,9.775,-2.237,4.45,0.015
1299405.0,-0.01,5.555,8.04,9.772,-1.702,4.405,0.779
1299457.0,-0.086,5.418,8.018,9.678,0.191,5.916,-0.71
1299509.0,0.182,5.559,8.078,9.808,0.725,2.13,-0.336
1299561.0,0.091,5.622,8.277,10.006,-4.053,7.557,-0.176
