t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1291044.0,-1.475,0.29,9.653,9.77,-2.626,2.74,1.763
1291097.0,-1.427,0.189,9.713,9.819,-0.153,6.244,0.183
1291149.0,-1.451,0.464,9.704,9.823,0.069,5.786,-1.076
1291201.0,-1.508,0.366,9.732,9.855,-0.412,4.153,-0.542
1291253.0,-1.434,0.445,9.749,9.864,-1.519,5.107,-0.176
1291305.0,-1.338,0.476,9.711,9.814,-0.695,4.817,-0.389
1291357.0,-1.401,0.419,9.725,9.835,0.229,5.969,-0.29
1291409.0,-1.539,0.46,9.737,9.869,-1.481,5.588,-0.519
1291461.0,-1.465,0.469,9.716,9.837,-0.656,4.168,0.847
1291513.0,-1.468,0.453,9.752,9.872,-1.916,6.046,1.389
1291565.0,-1.422,0.455,9.732,9.846,-1.29,4.153,1.153
1291617.0,-1.434,0.481,9.692,9.809,-2.389,5.45,1.115
1291669.0,-1.482,0.436,9.742,9.864,-0.389,4.725,1.069
1291721.0,-1.482,0.376,9.656,9.776,-2.038,5.679,1.328
1291773.0,-1.468,0.381,9.79,9.907,-2.023,3.214,2.153
1291825.0,-1.432,0.259,9.713,9.822,-2.076,4.718,1.412
1291877.0,-1.41,0.354,9.847,9.954,-1.168,3.939,1.069
1291929.0,-1.372,0.196,9.742,9.84,-2.321,4.588,0.092
1291981.0,-1.439,0.314,9.735,9.846,-0.962,3.985,-0.092
1292033.0,-1.408,0.297,9.713,9.819,-2.412,6.092,-1.115
1292085.0,-1.468,0.318,9.857,9.971,-0.679,5.45,-2.0
1292137.0,-1.427,0.259,9.807,9.913,-1.74,5.58,-0.954
1292189.0,-1.377,0.278,9.742,9.843,-2.977,4.939,-1.611
1292241.0,-1.487,0.227,9.742,9.857,-1.908,6.947,-2.672
1292293.0,-1.532,0.311,9.701,9.827,-1.412,4.763,-2.771
1292345.0,-1.475,0.271,9.773,9.887,0.069,5.87,-2.427
1292397.0,-1.52,0.311,9.816,9.938,-1.191,6.351,-1.252
1292454.0,-1.48,0.383,9.768,9.887,-1.947,5.725,-0.069
1292506.0,-1.501,0.371,9.922,10.041,-2.252,2.725,0.046
1292558.0,-1.439,0.328,9.677,9.789,-1.237,3.397,0.382
1292610.0,-1.358,0.371,9.72,9.822,-2.168,5.229,1.13
1292662.0,-1.444,0.28,9.723,9.833,1.45,6.122,-0.412
1292714.0,-1.475,0.33,9.685,9.802,-2.359,4.656,0.786
1292766.0,-1.532,0.397,9.749,9.877,-0.214,5.618,0.87
1292818.0,-1.549,0.421,9.847,9.977,-1.221,4.214,1.534
1292870.0,-1.523,0.402,9.859,9.984,-1.618,3.16,2.275
1292922.0,-1.396,0.249,9.689,9.793,-0.695,4.496,1.443
1292974.0,-1.472,0.263,9.749,9.863,-3.13,3.305,1.344
1293026.0,-1.484,0.311,9.68,9.798,-1.061,5.504,0.427
1293078.0,-1.446,0.285,9.792,9.903,-3.069,5.588,0.153
1293130.0,-1.427,0.347,9.725,9.836,-1.038,4.107,-0.542
1293182.0,-1.501,0.352,9.713,9.835,-1.275,5.45,-0.351
1293234.0,-1.58,0.362,9.78,9.914,-1.718,4.794,-0.351
1293286.0,-1.537,0.364,9.761,9.888,-1.092,5.214,0.748
1293338.0,-1.537,0.362,9.783,9.909,-1.481,5.809,0.901
1293390.0,-1.523,0.227,9.718,9.839,-0.244,4.824,-0.206
1293442.0,-1.494,0.287,9.716,9.834,-1.58,5.527,0.092
1293494.0,-1.523,0.311,9.716,9.839,-0.076,5.664,0.504
1293546.0,-1.453,0.271,9.785,9.896,0.145,6.687,0.435
1293598.0,-1.511,0.28,9.898,10.016,2.718,4.725,-0.427
1293650.0,-1.683,0.292,9.874,10.02,0.298,4.061,0.0
1293702.0,-1.7,0.464,9.96,10.115,0.466,0.611,0.084
1293754.0,-1.305,0.333,9.409,9.505,1.328,-0.412,1.298
1293806.0,-1.188,0.381,9.299,9.382,-2.229,4.359,0.962
1293858.0,-1.214,0.328,9.61,9.692,-1.137,7.481,-0.626
1293910.0,-1.384,0.438,9.613,9.722,-2.198,9.328,-2.252
1293962.0,-1.65,0.579,9.823,9.978,1.359,10.84,-1.374
1294014.0,-1.709,0.613,9.783,9.95,-4.244,4.115,2.557
1294066.0,-1.702,0.352,9.84,9.993,0.038,4.969,1.756
1294118.0,-1.472,0.424,9.656,9.777,1.229,3.969,2.198
1294170.0,-1.413,0.285,9.682,9.789,-0.405,4.527,0.519
1294222.0,-1.46,0.417,9.744,9.862,-1.725,5.0,1.198
1294274.0,-1.48,0.359,9.78,9.898,-0.382,4.824,0.71
1294326.0,-1.506,0.479,9.855,9.98,-1.534,5.412,-0.206
1294378.0,-1.528,0.472,9.756,9.886,-0.725,2.176,0.321
1294430.0,-1.453,0.323,9.723,9.836,-0.298,4.405,-0.023
1294487.0,-1.422,0.515,9.622,9.74,-2.198,5.298,-0.038
1294539.0,-1.432,0.474,9.711,9.827,-1.115,4.855,-0.344
1294591.0,-1.523,0.548,9.713,9.847,-0.42,5.153,0.305
1294643.0,-1.458,0.476,9.67,9.791,-1.29,7.58,0.389
1294695.0,-1.501,0.376,9.78,9.902,-3.275,4.305,1.092
1294747.0,-1.551,0.534,9.773,9.91,-0.046,5.42,0.053
1294799.0,-1.547,0.433,9.747,9.878,-1.427,4.595,0.954
1294851.0,-1.525,0.429,9.761,9.889,-1.504,3.794,0.748
1294903.0,-1.504,0.445,9.737,9.863,-2.282,5.092,1.084
1294955.0,-1.427,0.491,9.874,9.988,-2.695,3.389,0.985
1295007.0,-1.429,0.46,9.689,9.805,-0.664,3.954,0.847
1295059.0,-1.448,0.376,9.725,9.84,-0.382,5.481,1.015
1295111.0,-1.405,0.311,9.713,9.819,0.427,4.099,0.427
1295163.0,-1.331,0.412,9.756,9.855,-0.954,4.122,1.206
1295215.0,-1.326,0.347,9.874,9.968,-2.573,5.45,-0.977
1295267.0,-1.532,0.45,9.874,10.002,3.16,1.466,-2.466
1295319.0,-1.733,0.668,9.787,9.962,1.053,0.191,0.046
1295371.0,-1.566,0.548,9.536,9.679,4.725,2.611,0.679
1295423.0,-1.274,0.611,9.673,9.775,4.229,1.305,1.389
1295475.0,-1.322,0.563,9.653,9.76,-1.168,4.519,0.061
1295527.0,-1.216,0.546,9.725,9.816,0.321,5.763,-2.733
1295579.0,-1.468,0.699,9.737,9.872,-2.634,7.611,-1.137
