t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1473384.0,-0.905,0.464,9.792,9.845,-0.748,6.328,-0.244
1473437.0,-0.955,0.345,10.068,10.119,0.977,5.687,1.473
1473489.0,-0.713,0.201,9.708,9.737,-0.145,1.313,2.107
1473541.0,-0.802,0.302,9.519,9.558,0.366,5.237,0.649
1473593.0,-0.96,0.464,9.843,9.9,-4.015,6.702,1.046
1473645.0,-0.725,0.204,10.027,10.055,0.962,3.863,1.405
1473697.0,-0.84,0.306,9.725,9.766,-2.466,2.405,0.855
1473749.0,-0.939,0.493,9.78,9.838,-2.298,8.908,0.137
1473801.0,-0.8,0.268,10.099,10.134,-1.427,5.252,0.771
1473853.0,-0.773,0.184,9.79,9.822,0.374,3.458,1.046
1473910.0,-0.845,0.395,9.651,9.696,-1.45,6.031,0.099
1473962.0,-0.809,0.263,9.957,9.994,-2.023,5.824,-0.679
1474014.0,-0.941,0.366,9.998,10.049,-0.733,2.527,1.282
1474066.0,-0.728,0.251,9.606,9.636,-1.458,4.397,0.466
1474118.0,-0.862,0.314,9.831,9.873,-3.237,6.26,0.389
1474170.0,-0.781,0.251,9.902,9.936,-1.122,5.244,-0.382
1474222.0,-0.895,0.412,9.689,9.739,-0.802,4.626,-0.435
1474274.0,-0.783,0.342,9.735,9.772,-3.611,6.29,1.71
1474326.0,-0.73,0.254,9.852,9.882,-2.092,6.672,0.351
1474378.0,-0.931,0.244,9.682,9.73,0.496,5.87,-0.756
1474430.0,-0.905,0.328,9.811,9.859,-3.977,6.366,1.756
1474482.0,-0.797,0.213,9.95,9.984,-1.794,6.802,0.916
1474534.0,-0.958,0.259,9.795,9.845,-1.023,6.351,-0.023
1474586.0,-0.86,0.263,9.871,9.912,-1.802,6.893,0.855
1474638.0,-0.939,0.215,10.046,10.092,-1.321,6.42,0.092
1474690.0,-2.047,0.622,11.99,12.18,5.824,-2.359,4.45
1474742.0,-2.313,-0.091,14.243,14.43,27.031,-41.74,20.298
1474794.0,-1.693,0.752,14.023,14.145,60.687,-83.221,19.809
1474846.0,-0.989,1.173,12.778,12.87,71.473,-125.321,21.221
1474898.0,-0.108,1.539,11.38,11.484,88.885,-168.359,30.71
1474950.0,1.484,2.193,9.325,9.694,82.237,-184.252,33.206
1475002.0,2.84,2.737,7.254,8.257,97.664,-192.786,41.321
1475054.0,4.362,2.614,4.954,7.099,89.13,-183.962,46.794
1475106.0,5.612,2.274,2.983,6.75,94.145,-172.282,49.191
1475158.0,6.974,2.421,0.989,7.448,76.183,-147.374,46.718
1475210.0,7.393,2.442,-0.096,7.787,63.985,-120.802,37.107
1475262.0,8.04,2.155,-1.511,8.459,60.221,-113.16,31.947
1475314.0,9.194,2.88,-2.722,10.012,73.84,-113.145,28.962
1475366.0,9.474,2.33,-3.809,10.473,14.023,-14.527,20.496
1475418.0,9.395,1.851,-2.684,9.944,-4.313,12.191,18.168
1475470.0,9.811,1.788,-1.714,10.119,2.122,14.481,6.496
1475522.0,9.67,2.492,-1.47,10.094,4.687,11.87,-0.466
1475574.0,9.495,2.574,-1.528,9.956,0.473,7.344,3.779
1475626.0,9.586,2.576,-0.977,9.974,0.695,9.374,1.855
1475678.0,9.448,2.263,-1.147,9.782,0.29,7.328,2.168
1475730.0,9.424,2.538,-0.833,9.795,-1.198,8.802,0.824
1475782.0,9.414,2.526,-1.216,9.823,-1.618,3.947,1.16
1475834.0,9.278,2.5,-1.027,9.663,-5.061,8.443,0.901
1475886.0,9.428,2.495,-1.056,9.81,-5.298,4.504,1.672
1475943.0,9.404,2.579,-0.989,9.802,-5.931,8.267,1.779
1475995.0,9.898,2.385,-0.907,10.221,-3.282,7.794,2.244
1476047.0,9.615,2.437,-1.106,9.981,-1.313,7.611,0.221
1476099.0,9.555,2.459,-1.027,9.92,-2.412,9.382,0.206
1476151.0,9.376,2.437,-0.828,9.723,-1.824,7.725,1.916
1476203.0,9.349,2.579,-0.874,9.738,-6.206,3.115,2.397
1476255.0,9.589,2.358,-0.783,9.906,-2.962,8.641,0.038
1476307.0,9.134,2.55,-0.819,9.518,-1.893,6.305,-0.565
1476359.0,9.579,2.49,-0.929,9.941,-0.656,5.519,-0.298
1476411.0,9.459,2.444,-0.895,9.811,-1.496,8.0,-0.183
1476463.0,9.452,2.569,-0.797,9.828,-3.901,7.061,0.42
1476515.0,9.481,2.492,-0.764,9.833,-0.344,7.298,0.389
1476567.0,9.522,2.344,-0.74,9.834,-3.16,4.336,1.939
1476619.0,9.4,2.449,-0.728,9.741,-3.115,5.496,0.198
1476671.0,9.44,2.454,-0.704,9.779,-1.015,5.122,-1.229
1476723.0,9.469,2.658,-0.735,9.862,-0.779,5.71,0.573
1476775.0,9.529,2.392,-0.742,9.853,-1.382,3.695,0.45
1476827.0,9.481,2.447,-0.73,9.819,-1.176,5.824,-0.992
1476879.0,9.412,2.607,-0.828,9.801,-1.16,5.435,-1.412
1476931.0,9.17,2.579,-0.759,9.556,0.885,5.664,0.031
1476983.0,9.574,2.413,-0.778,9.905,-2.672,7.885,0.336
1477035.0,9.445,2.483,-0.668,9.789,-0.641,7.511,-0.504
1477087.0,9.512,2.722,-0.656,9.916,-0.527,4.366,0.0
1477139.0,9.407,2.593,-0.728,9.785,0.023,5.344,0.481
1477191.0,9.421,2.49,-0.826,9.78,-2.221,5.328,0.748
1477243.0,9.383,2.545,-0.658,9.744,-2.191,6.924,0.374
1477295.0,9.577,2.512,-0.692,9.925,0.115,6.603,-0.382
1477347.0,9.474,2.61,-0.678,9.85,-0.893,4.55,0.069
1477399.0,9.443,2.502,-0.912,9.811,1.725,6.351,-0.931
1477451.0,9.462,2.452,-0.692,9.799,-1.519,7.672,0.733
1477503.0,9.45,2.571,-0.503,9.806,-0.313,9.115,-0.481
1477555.0,9.481,2.428,-0.543,9.802,0.824,7.466,-1.916
1477607.0,9.548,2.693,-0.532,9.935,-1.504,6.641,-2.656
1477659.0,9.436,2.658,-0.534,9.817,-0.908,4.824,-0.588
1477711.0,9.402,2.703,-0.534,9.797,-0.779,4.481,0.29
1477763.0,9.467,2.67,-0.57,9.852,-2.71,4.817,0.489
1477815.0,9.342,2.626,-0.565,9.721,-1.176,7.863,-0.176
1477867.0,9.414,2.617,-0.548,9.786,-2.282,4.443,0.916
