t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1180952.0,3.333,1.748,9.397,10.123,0.069,0.718,1.435
1181004.0,3.709,1.52,8.973,9.828,-0.29,2.71,0.137
1181056.0,3.172,1.776,9.318,10.002,0.809,-1.542,0.0
1181108.0,3.663,1.444,8.61,9.467,-2.885,-0.099,0.29
1181160.0,3.481,1.721,8.82,9.637,-1.832,4.252,-5.359
1181212.0,3.563,2.03,8.598,9.525,-3.275,4.282,-3.076
1181264.0,3.519,2.155,8.684,9.614,-4.802,8.58,-0.908
1181316.0,3.503,1.736,8.935,9.753,-6.0,11.908,-2.519
1181368.0,3.565,1.563,9.036,9.839,-3.435,10.504,-1.695
1181420.0,3.515,1.707,9.325,10.111,-0.641,10.947,-5.466
1181472.0,3.347,1.963,9.474,10.238,-4.183,6.969,-3.748
1181524.0,3.156,1.987,9.431,10.141,1.26,2.611,-1.595
1181576.0,3.311,1.808,9.021,9.778,-0.542,1.908,0.664
1181628.0,3.381,1.666,9.076,9.828,-3.733,4.672,0.366
1181680.0,3.393,1.82,8.95,9.742,-7.855,5.626,1.351
1181732.0,3.309,1.674,9.108,9.833,0.076,7.29,-1.198
1181784.0,3.201,1.743,8.978,9.69,-0.366,6.076,-1.763
1181836.0,3.29,1.65,8.93,9.659,0.237,5.038,-2.893
1181888.0,3.29,1.75,9.108,9.84,-1.275,6.45,-5.855
1181940.0,3.419,1.877,8.938,9.752,-0.298,3.771,-6.908
1181992.0,3.354,2.028,9.024,9.838,-0.672,6.733,-6.038
1182044.0,3.187,2.078,9.227,9.981,0.214,6.13,-2.031
1182096.0,3.206,1.906,9.304,10.024,0.557,5.069,1.023
1182148.0,3.249,1.839,9.112,9.847,0.031,3.794,1.145
1182200.0,3.22,2.002,9.076,9.837,4.702,6.122,0.015
1182252.0,3.129,1.903,9.021,9.737,2.771,5.733,-0.191
1182304.0,3.287,1.762,9.136,9.868,3.153,3.443,-0.947
1182356.0,3.285,1.915,9.117,9.878,-1.206,7.244,1.038
1182408.0,3.235,2.016,9.201,9.959,-5.489,8.656,0.221
1182460.0,2.986,2.124,9.23,9.93,-3.58,4.748,0.298
1182512.0,3.148,2.102,9.167,9.918,1.198,5.901,0.908
1182564.0,3.086,1.851,9.201,9.88,-1.931,3.229,1.061
1182616.0,3.062,2.03,8.961,9.685,0.16,4.183,0.511
1182673.0,3.151,1.939,9.103,9.826,-3.305,4.473,0.985
1182725.0,3.22,1.954,9.11,9.858,-2.626,5.534,0.0
1182777.0,3.132,1.961,9.155,9.873,-3.542,3.771,0.29
1182829.0,3.153,1.939,9.031,9.76,-3.916,4.076,0.924
1182881.0,3.072,1.944,9.127,9.824,-2.832,4.885,1.229
1182933.0,3.203,1.93,9.117,9.854,-5.733,5.42,1.939
1182985.0,3.132,1.851,9.158,9.854,-4.656,6.229,0.115
1183037.0,3.077,1.851,9.21,9.886,-3.763,4.977,0.458
1183089.0,3.151,1.798,9.067,9.766,-1.618,4.214,-0.076
1183141.0,3.031,1.982,9.067,9.763,-0.71,4.443,0.55
1183193.0,3.084,1.875,8.988,9.685,0.008,3.313,1.351
1183245.0,3.148,1.908,9.05,9.77,-1.313,3.565,0.489
1183297.0,3.16,1.908,9.27,9.978,-0.824,6.015,-0.702
1183349.0,3.179,2.083,9.285,10.033,-3.015,6.023,-0.198
1183401.0,3.05,1.939,9.239,9.921,-3.534,2.435,1.786
1183453.0,3.136,1.707,9.196,9.865,-2.992,3.427,1.534
1183505.0,3.208,1.827,8.983,9.712,-0.511,3.756,0.565
1183557.0,3.189,1.822,9.069,9.785,-3.252,5.191,0.969
1183609.0,3.146,1.776,9.206,9.889,-1.573,4.168,0.756
1183661.0,3.22,1.824,9.115,9.837,0.031,4.168,0.435
1183713.0,3.179,1.875,9.222,9.934,-2.588,5.45,0.389
1183765.0,3.17,1.879,9.041,9.763,-0.443,3.336,0.496
1183817.0,3.156,1.774,9.062,9.758,-1.053,3.802,0.206
1183869.0,3.194,1.923,9.108,9.841,-1.069,4.618,1.153
1183921.0,3.079,1.954,9.199,9.895,-0.275,5.359,1.008
1183973.0,3.11,1.808,9.194,9.872,-1.374,3.588,1.595
1184025.0,3.091,1.776,9.098,9.772,0.214,3.985,0.344
1184077.0,3.134,1.726,9.139,9.814,-1.481,5.298,-0.298
1184129.0,3.268,1.707,9.237,9.946,-2.443,6.389,0.053
1184181.0,3.153,1.951,9.354,10.062,-2.26,4.901,0.046
1184233.0,3.057,2.028,9.165,9.872,-1.969,3.031,1.634
1184285.0,3.139,1.779,9.05,9.743,-1.519,3.641,2.206
1184337.0,3.211,1.686,9.045,9.745,-1.725,5.046,1.382
1184389.0,3.067,1.748,9.167,9.824,-1.168,3.351,0.092
1184441.0,3.179,1.887,8.918,9.654,-1.687,5.206,0.168
1184493.0,3.189,1.824,9.208,9.914,-1.069,6.55,-0.603
1184545.0,3.179,1.906,9.407,10.111,3.534,4.634,0.061
1184597.0,2.03,3.816,10.927,11.751,9.832,-23.145,33.275
1184649.0,4.793,4.178,13.099,14.56,61.305,-116.542,97.901
1184706.0,5.674,4.599,10.707,12.961,199.466,-110.45,69.824
1184758.0,6.213,6.644,8.521,12.464,71.382,-93.763,112.031
1184810.0,6.393,5.734,6.476,10.756,85.863,-80.641,142.137
1184862.0,5.811,4.489,5.236,9.019,33.031,-49.641,174.687
1184914.0,5.971,3.024,4.204,7.904,52.794,-36.321,186.092
1184966.0,5.55,-0.984,4.556,7.248,49.725,-11.099,181.802
1185018.0,5.112,-2.358,4.302,7.085,56.847,-5.214,170.053
1185070.0,5.164,-5.648,4.336,8.796,44.489,9.473,136.817
1185122.0,5.385,-6.926,5.284,10.242,7.763,8.206,83.87
1185174.0,5.136,-8.145,5.528,11.103,-21.748,24.656,-10.26
1185226.0,8.614,-1.712,3.373,9.408,7.359,3.366,-7.443
1185278.0,8.49,-1.264,4.623,9.749,6.718,14.061,11.313
1185330.0,7.4,-4.997,6.076,10.801,2.321,9.466,-6.702
1185382.0,7.946,-2.48,4.97,9.695,-9.435,-0.023,11.107
1185434.0,7.915,-3.081,5.15,9.933,1.924,7.061,1.786
1185486.0,7.69,-3.11,5.148,9.763,-8.947,5.366,3.069
1185538.0,7.393,-3.371,4.963,9.521,-9.718,6.137,0.527
1185590.0,7.87,-3.017,5.136,9.87,-5.702,6.008,0.298
1185642.0,8.121,-3.496,5.018,10.166,1.168,4.542,0.687
1185694.0,7.956,-3.352,4.949,9.951,-0.725,5.038,1.565
1185746.0,7.851,-3.299,5.112,9.932,-4.878,3.985,3.557
1185798.0,7.817,-3.443,4.865,9.83,0.603,2.107,2.45
1185850.0,7.846,-3.467,4.899,9.878,-0.267,4.748,1.939
1185902.0,8.195,-3.314,5.057,10.184,-14.115,11.473,3.969
1185954.0,7.736,-3.721,4.93,9.899,-12.42,10.374,3.649
1186006.0,7.53,-3.361,4.525,9.406,11.618,13.389,-4.313
1186058.0,7.597,-3.036,5.413,9.81,5.405,10.046,0.145
1186110.0,7.654,-3.297,5.641,10.064,2.931,0.733,1.832
1186162.0,7.848,-3.361,5.262,10.029,-3.176,-1.053,3.344
1186214.0,7.709,-3.302,5.1,9.815,0.908,-2.115,1.191
1186266.0,7.784,-3.1,4.796,9.654,-2.931,1.328,1.092
1186318.0,7.812,-3.606,4.882,9.893,2.115,3.733,-2.099
1186370.0,7.772,-3.29,5.083,9.852,3.931,4.206,-0.275
1186422.0,7.879,-3.381,5.083,9.967,6.45,0.885,-0.405
1186474.0,7.975,-3.409,5.047,10.035,0.038,0.878,1.427
1186526.0,7.827,-3.22,4.954,9.806,-0.42,3.573,-0.954
1186578.0,7.846,-3.321,5.069,9.913,0.046,2.725,-0.298
1186630.0,7.987,-3.122,5.112,9.983,0.412,2.908,-0.137
