t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
415786.0,2.528,4.489,8.492,9.933,-3.359,7.427,2.519
415838.0,2.468,4.293,8.447,9.791,-0.099,4.336,0.336
415890.0,2.512,4.362,8.444,9.831,-2.397,3.763,1.16
415942.0,2.452,4.53,8.322,9.787,-2.038,6.366,0.534
415994.0,2.533,4.209,8.466,9.788,-0.885,4.153,-0.099
416046.0,2.552,4.475,8.229,9.708,-2.069,3.382,1.168
416098.0,2.456,4.355,8.461,9.828,-1.42,5.015,-0.336
416150.0,2.696,4.599,8.229,9.805,1.275,4.053,-1.122
416202.0,2.464,4.353,8.432,9.804,-2.115,4.679,3.718
416254.0,2.538,4.338,8.38,9.771,0.511,4.405,-0.084
416306.0,2.471,4.355,8.502,9.867,-2.908,6.458,2.084
416358.0,2.543,4.334,8.363,9.756,-0.702,1.71,1.351
416410.0,2.478,4.487,8.54,9.96,-1.214,4.542,1.046
416462.0,2.538,4.405,8.298,9.732,-1.985,5.481,0.817
416514.0,2.488,4.35,8.442,9.817,-0.947,2.786,0.0
416566.0,2.593,4.386,8.253,9.699,-1.13,5.756,0.237
416618.0,2.502,4.31,8.413,9.778,-1.626,3.565,0.099
416670.0,2.55,4.417,8.444,9.865,-1.336,6.336,1.069
416722.0,2.507,4.317,8.435,9.801,-1.275,3.321,-1.122
416774.0,2.622,4.343,8.411,9.822,-2.099,6.336,0.336
416826.0,2.67,4.415,8.253,9.733,-1.489,4.557,0.718
416878.0,2.612,4.393,8.547,9.959,-1.038,3.573,1.618
416930.0,2.545,4.365,8.313,9.728,-1.809,5.26,0.656
416982.0,2.447,4.319,8.586,9.917,-1.542,3.985,1.176
417034.0,2.622,4.477,8.339,9.821,-1.092,3.84,0.626
417086.0,2.433,4.322,8.303,9.671,-1.168,5.313,0.405
417138.0,2.531,4.343,8.373,9.766,-2.351,5.763,1.191
417195.0,2.531,4.345,8.31,9.713,0.328,2.824,-2.046
417247.0,2.456,4.563,8.48,9.938,-2.687,6.588,1.305
417299.0,2.626,4.355,8.389,9.81,4.183,1.206,-3.427
417351.0,2.624,4.695,8.341,9.925,-0.794,3.137,2.198
417403.0,2.571,4.3,8.468,9.839,-1.969,6.901,1.473
417455.0,2.61,4.578,8.399,9.915,-0.481,3.038,-0.908
417507.0,2.442,4.436,8.416,9.822,-2.969,7.702,2.092
417559.0,2.545,4.441,8.384,9.824,-0.992,2.244,-0.534
417611.0,2.456,4.422,8.382,9.79,-3.076,6.664,1.015
417663.0,2.612,4.453,8.356,9.822,-1.756,4.374,0.267
417715.0,2.49,4.415,8.327,9.748,-0.885,3.771,-0.58
417767.0,2.531,4.453,8.408,9.846,-1.13,4.557,0.947
417819.0,2.662,4.341,8.126,9.59,1.099,4.74,-1.527
417871.0,2.538,4.463,8.464,9.899,-3.504,5.634,3.16
417923.0,2.547,4.365,8.456,9.851,1.084,3.405,-1.794
417975.0,2.612,4.496,8.406,9.884,-3.137,5.351,3.046
418027.0,2.567,4.405,8.483,9.897,-1.153,3.924,-0.031
418079.0,2.559,4.336,8.327,9.731,-2.916,6.405,1.206
418131.0,2.488,4.386,8.483,9.868,-0.023,2.45,-0.679
418183.0,2.622,4.405,8.234,9.699,-2.275,6.702,0.573
418235.0,2.473,4.345,8.286,9.678,-0.458,2.863,-1.237
418287.0,2.579,4.377,8.346,9.77,-2.321,6.221,1.29
418339.0,2.574,4.415,8.356,9.795,0.237,2.931,-1.359
418391.0,2.373,4.475,8.408,9.816,-2.87,6.252,1.916
418443.0,2.497,4.606,8.394,9.895,-0.504,4.031,-1.534
418495.0,2.483,4.379,8.38,9.775,-0.779,6.962,0.542
418547.0,2.6,4.41,8.363,9.806,1.611,2.756,-2.038
418599.0,2.488,4.341,8.401,9.778,-2.443,6.45,1.58
418651.0,2.61,4.398,8.485,9.907,-0.771,2.282,-1.206
418703.0,2.6,4.571,8.452,9.954,-0.832,4.908,1.183
418755.0,2.598,4.441,8.432,9.878,0.176,2.542,-0.595
418807.0,2.641,4.41,8.219,9.694,-2.542,3.183,2.107
418859.0,2.428,4.329,8.298,9.669,-2.336,5.084,3.489
418911.0,2.502,4.302,8.361,9.73,-1.206,3.519,-0.023
418963.0,2.483,4.324,8.418,9.784,-2.763,5.382,1.962
419015.0,2.595,4.353,8.485,9.883,-2.183,6.695,-0.695
419067.0,2.643,4.448,8.339,9.814,-1.557,4.298,0.153
419119.0,2.598,4.362,8.456,9.863,-3.603,5.458,1.87
419171.0,2.617,4.453,8.284,9.762,-1.145,3.763,-0.733
419228.0,2.492,4.262,8.449,9.786,-2.718,4.557,2.198
419280.0,2.672,4.434,8.353,9.827,-0.046,3.13,-0.405
419332.0,2.387,4.281,8.526,9.834,-1.382,2.443,1.076
419384.0,2.653,4.413,8.399,9.851,-1.969,7.74,1.511
419436.0,2.49,4.147,8.497,9.777,1.237,0.893,-0.466
419488.0,2.523,4.417,8.056,9.528,-2.634,7.649,0.099
419540.0,2.579,4.271,8.653,9.988,-1.0,3.206,-0.176
419592.0,2.758,4.417,8.452,9.927,-3.603,5.756,1.237
419644.0,2.535,4.252,8.521,9.855,-2.099,4.115,1.229
419696.0,2.667,4.31,8.473,9.873,-2.992,5.115,0.031
419748.0,2.629,4.396,8.408,9.846,-1.817,3.443,-0.42
419800.0,2.624,4.427,8.282,9.75,-2.618,4.718,0.885
419852.0,2.684,4.475,8.313,9.815,-1.634,3.771,0.771
419904.0,2.602,4.35,8.308,9.732,-3.58,7.466,5.321
419956.0,2.586,4.278,8.38,9.758,1.183,-0.084,0.061
420008.0,2.547,4.401,8.322,9.753,-3.244,8.534,3.756
420060.0,2.504,4.202,8.452,9.765,0.58,2.511,-0.679
420112.0,2.531,4.393,8.301,9.727,-0.847,6.656,-0.107
420164.0,2.485,4.396,8.499,9.886,-0.092,5.153,-0.122
420216.0,2.512,4.274,8.502,9.841,-2.702,8.603,2.313
420268.0,2.552,4.298,8.648,9.988,0.061,2.794,-2.534
420320.0,2.686,4.46,8.511,9.978,-4.015,7.771,3.092
420372.0,2.533,4.259,8.689,10.002,-0.511,1.611,-0.695
