t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1371407.0,-0.448,1.001,9.773,9.834,6.298,5.702,0.817
1371459.0,-0.57,0.828,9.977,10.027,-10.618,-4.137,2.908
1371511.0,-0.491,0.204,9.376,9.391,-1.443,6.351,-7.397
1371563.0,0.115,0.725,9.29,9.318,-1.092,11.107,-4.389
1371615.0,-0.534,0.62,9.342,9.378,-8.71,6.489,-1.099
1371667.0,-0.022,0.658,9.56,9.583,-10.015,5.458,0.008
1371719.0,-0.11,0.484,9.543,9.556,-8.458,3.588,1.168
1371771.0,-0.225,0.522,9.424,9.441,-8.092,5.519,2.282
1371823.0,-0.263,0.271,9.764,9.771,-10.45,8.824,-0.221
1371875.0,-0.378,0.417,10.101,10.117,-7.137,4.931,-1.565
1371927.0,-0.33,0.443,9.969,9.985,2.931,12.473,-6.527
1371979.0,-0.551,0.505,9.878,9.907,0.718,9.427,-3.893
1372031.0,-0.67,0.505,9.914,9.95,-2.374,5.153,-1.206
1372083.0,-0.591,0.4,9.922,9.947,0.893,6.74,-1.153
1372135.0,-0.63,0.496,9.649,9.682,4.115,8.832,-4.313
1372187.0,-0.615,0.508,9.816,9.849,-7.87,5.656,-0.42
1372239.0,-0.862,0.271,10.218,10.258,-0.496,1.87,-4.038
1372291.0,-0.323,0.802,10.247,10.284,-3.603,-1.962,-3.863
1372343.0,-0.86,0.702,9.713,9.776,-2.443,-7.817,-2.137
1372395.0,-0.23,0.261,9.567,9.574,-4.313,-1.298,-0.473
1372447.0,-0.196,0.316,9.761,9.768,-6.504,3.779,-0.504
1372499.0,-0.347,0.206,9.783,9.791,-4.0,11.397,-1.344
1372551.0,-0.632,0.206,10.01,10.032,-3.321,1.145,-1.076
1372603.0,-0.397,0.309,9.685,9.698,3.359,6.16,-1.45
1372655.0,-0.536,0.275,9.797,9.816,-6.618,9.756,-0.779
1372707.0,-0.431,0.321,9.787,9.802,5.313,11.565,0.092
1372759.0,-0.814,0.316,9.977,10.015,-2.427,8.939,-0.015
1372811.0,-0.745,0.618,10.005,10.052,-4.282,2.046,2.458
1372863.0,-0.642,0.539,9.962,9.997,1.756,7.298,0.756
1372915.0,-0.646,0.479,9.89,9.923,-0.115,8.71,0.26
1372967.0,-0.819,0.51,9.979,10.026,-3.099,5.473,1.084
1373019.0,-0.84,0.302,9.907,9.947,-3.603,-0.725,3.45
1373071.0,-0.464,0.39,9.845,9.864,-3.16,0.046,1.885
1373128.0,-0.441,0.287,9.749,9.763,-4.802,0.947,0.519
1373180.0,-0.438,0.215,10.197,10.209,-7.802,-12.214,2.336
1373232.0,-0.079,0.788,10.693,10.722,-29.473,-47.771,18.977
1373284.0,0.39,0.941,10.388,10.438,-74.626,-92.092,30.901
1373336.0,1.745,-0.759,8.396,8.609,-101.863,-94.435,74.435
1373388.0,1.539,-3.304,9.697,10.359,-170.252,-7.58,99.481
1373440.0,1.319,-3.098,9.392,9.978,-218.107,-20.885,100.832
1373492.0,0.304,-5.705,6.196,8.428,-233.542,-16.519,114.573
1373544.0,0.57,-9.155,6.881,11.467,-232.45,1.053,155.649
1373596.0,1.063,-10.025,6.551,12.022,-8.992,-28.511,-1.076
1373648.0,-0.201,-8.317,4.571,9.493,-20.542,6.679,2.099
1373700.0,0.694,-6.299,5.859,8.63,-0.733,5.519,-10.565
1373752.0,-1.257,-8.705,4.939,10.088,-12.382,-14.237,-9.466
1373805.0,-0.005,-8.085,4.231,9.125,6.13,21.588,1.244
1373857.0,0.819,-8.526,5.382,10.116,-1.603,-1.107,2.252
1373909.0,-0.393,-8.708,4.817,9.959,0.634,-13.351,2.748
1373961.0,0.51,-8.641,4.48,9.746,9.817,20.153,-0.756
1374013.0,0.421,-8.507,4.934,9.843,-0.71,-5.389,4.496
1374065.0,-0.136,-8.674,5.059,10.043,5.87,2.863,-1.015
1374117.0,0.51,-8.291,5.013,9.702,0.321,8.832,4.13
1374169.0,0.637,-8.648,4.796,9.909,1.115,2.473,4.183
1374221.0,0.163,-8.428,4.958,9.779,3.0,10.489,-0.55
1374273.0,-0.077,-8.32,5.155,9.788,-2.74,2.115,3.748
1374325.0,0.371,-8.617,5.083,10.011,4.137,10.351,-2.725
1374377.0,0.625,-8.538,5.109,9.969,3.122,7.359,-1.389
1374429.0,0.163,-8.598,4.963,9.929,5.115,5.176,-1.618
1374481.0,0.529,-8.061,5.272,9.647,-0.847,13.55,5.931
1374533.0,0.199,-8.384,5.423,9.987,-0.321,-2.908,4.412
1374585.0,-0.148,-8.332,5.174,9.809,1.344,10.252,-1.481
1374637.0,0.438,-8.317,4.954,9.691,-2.099,4.092,0.405
1374689.0,0.141,-8.387,5.334,9.941,-4.985,3.763,0.756
1374741.0,0.381,-8.217,5.286,9.778,1.405,4.748,2.771
1374793.0,0.383,-8.593,5.365,10.138,3.87,-2.359,-1.13
1374845.0,0.271,-8.171,5.198,9.688,-2.87,4.336,6.405
1374897.0,0.005,-8.286,5.375,9.877,0.282,3.519,2.496
1374949.0,0.445,-8.406,5.253,9.922,1.397,5.916,-0.595
1375001.0,-0.031,-8.303,5.119,9.754,-1.748,7.84,0.313
1375053.0,0.101,-8.408,5.282,9.93,0.122,3.076,0.634
1375105.0,0.062,-8.291,5.361,9.873,2.412,5.573,-0.122
1375162.0,0.163,-8.373,5.394,9.961,0.305,3.824,2.351
1375214.0,0.383,-8.217,5.215,9.739,0.237,7.023,0.771
1375266.0,-0.017,-8.401,5.456,10.018,0.992,6.954,0.076
1375318.0,0.227,-8.217,5.576,9.933,-0.076,4.328,0.687
1375370.0,0.17,-8.279,5.301,9.832,2.702,5.901,0.786
1375422.0,0.287,-8.2,5.334,9.787,-2.137,3.611,1.985
1375474.0,-0.16,-8.023,5.43,9.689,-1.038,2.374,1.733
1375526.0,0.421,-8.356,5.181,9.841,1.588,8.809,-0.359
1375578.0,0.079,-8.406,5.442,10.014,1.13,7.588,2.725
1375630.0,0.196,-8.215,5.49,9.882,-0.687,3.305,0.611
1375682.0,0.278,-8.375,5.464,10.003,-0.588,4.878,2.344
1375734.0,0.318,-8.303,5.588,10.013,-0.481,6.496,0.008
1375786.0,-0.019,-8.095,5.523,9.8,1.023,6.84,-1.573
1375838.0,0.165,-8.169,5.425,9.808,0.26,3.725,1.107
1375890.0,0.23,-8.186,5.523,9.878,-1.237,3.725,3.168
1375942.0,0.115,-8.169,5.54,9.871,-2.695,3.557,5.405
1375994.0,0.223,-8.152,5.483,9.827,3.16,4.29,0.901
1376046.0,0.022,-7.87,5.488,9.594,-1.122,4.649,3.771
1376098.0,0.194,-8.523,5.406,10.095,-1.282,5.496,1.466
1376150.0,0.359,-8.464,5.442,10.069,0.351,4.336,-1.45
1376202.0,-0.213,-8.294,5.456,9.93,-1.855,5.115,-0.504
1376254.0,0.199,-8.267,5.377,9.864,-1.069,5.74,-0.206
1376306.0,0.215,-8.284,5.516,9.955,-1.748,5.977,-0.855
1376358.0,0.096,-8.145,5.509,9.834,1.336,5.786,-1.641
1376410.0,0.177,-8.274,5.607,9.997,-2.221,5.191,0.275
1376462.0,0.335,-7.999,5.526,9.728,0.573,1.634,-1.924
1376514.0,0.031,-8.183,5.751,10.002,0.313,5.305,0.641
1376566.0,0.266,-7.831,5.452,9.546,1.458,4.221,-1.0
1376618.0,0.239,-8.231,5.55,9.93,1.611,6.565,-0.916
1376670.0,0.242,-7.91,5.533,9.656,-8.328,4.489,4.061
1376722.0,0.187,-8.157,5.65,9.925,1.336,6.931,-0.992
1376774.0,0.057,-8.095,5.665,9.88,-0.046,3.282,1.26
1376826.0,0.259,-8.224,5.519,9.907,-1.405,9.695,0.992
1376878.0,0.16,-8.205,5.547,9.906,-2.634,6.137,0.305
