t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
693644.0,1.511,2.253,9.72,10.092,-2.969,6.344,0.504
693696.0,1.647,2.325,9.471,9.891,-3.008,1.534,1.786
693748.0,1.791,2.322,9.275,9.728,-2.756,3.977,1.969
693800.0,1.274,2.401,9.57,9.948,-4.763,5.634,-1.427
693852.0,1.721,2.318,8.983,9.436,-4.366,2.046,3.015
693904.0,1.477,2.265,9.586,9.96,-1.298,8.046,-2.092
693956.0,1.611,2.222,9.392,9.785,-6.565,5.031,-1.656
694008.0,1.697,2.083,9.266,9.647,1.809,3.397,0.046
694060.0,1.686,2.2,9.371,9.772,-7.115,8.695,-5.458
694112.0,1.547,2.337,9.589,9.99,0.809,4.267,-2.023
694164.0,1.506,2.387,9.438,9.851,1.26,3.168,-0.885
694216.0,1.578,2.241,9.512,9.899,2.748,4.183,-1.863
694268.0,1.683,2.382,9.613,10.046,-4.389,4.595,-0.168
694320.0,1.578,2.404,9.522,9.946,-1.679,6.053,0.13
694372.0,1.58,2.234,9.464,9.852,-1.496,5.305,0.756
694424.0,1.623,2.231,9.27,9.672,-1.901,3.687,0.924
694476.0,1.635,2.236,9.177,9.586,-1.824,6.855,-0.183
694528.0,1.465,2.583,9.534,9.986,-3.557,7.328,-1.137
694580.0,1.477,2.365,9.586,9.984,0.214,4.229,-0.206
694632.0,1.573,2.48,9.445,9.891,-3.282,4.145,1.221
694689.0,1.618,2.349,9.555,9.972,0.069,5.0,-0.397
694741.0,1.575,2.286,9.534,9.93,-0.252,4.718,-0.328
694793.0,1.556,2.337,9.366,9.778,-1.397,4.588,0.885
694845.0,1.583,2.145,9.225,9.602,0.092,4.191,0.076
694897.0,1.621,2.277,9.412,9.818,0.824,6.824,-0.389
694949.0,1.628,1.997,9.668,10.005,-5.489,6.099,-2.099
695001.0,2.102,2.662,9.871,10.438,-26.267,8.58,-3.504
695053.0,2.356,2.002,10.288,10.742,-33.511,35.206,-27.664
695105.0,0.156,3.371,10.496,11.025,-71.115,28.015,3.382
695157.0,0.953,1.192,9.294,9.419,-68.435,45.458,-8.542
695209.0,0.239,1.077,10.008,10.068,-112.87,17.725,8.824
695261.0,0.103,-0.457,9.517,9.528,-101.695,55.069,-0.664
695313.0,-1.003,-0.848,8.641,8.74,-140.237,56.511,-0.634
695365.0,-1.798,-2.078,9.103,9.509,-149.901,67.115,-5.603
695418.0,-2.078,-3.364,8.332,9.222,-152.618,53.115,12.519
695470.0,-2.452,-5.444,8.894,10.713,-124.786,38.679,13.626
695522.0,-2.105,-6.369,7.872,10.342,-79.099,19.328,14.397
695574.0,-2.234,-5.923,5.952,8.689,-73.45,28.527,9.29
695626.0,-2.749,-7.075,6.732,10.146,-32.542,11.13,4.252
695678.0,-2.44,-8.282,7.444,11.399,-10.908,15.58,-6.824
695731.0,-2.155,-7.312,6.275,9.873,-13.237,10.863,-5.962
695783.0,-2.121,-6.407,5.866,8.942,11.282,-3.504,-4.603
695835.0,-2.157,-6.883,6.153,9.481,2.58,5.168,-3.847
695887.0,-2.109,-6.95,6.172,9.532,2.397,9.237,-3.939
695939.0,-2.332,-6.993,6.366,9.74,10.313,4.748,0.076
695991.0,-2.236,-7.537,6.879,10.446,0.0,5.863,6.084
696043.0,-2.126,-7.132,6.211,9.693,-2.214,5.382,5.122
696095.0,-2.124,-7.207,6.57,9.98,1.023,2.412,1.969
696147.0,-2.387,-7.24,6.68,10.136,-7.496,7.901,3.573
696199.0,-2.303,-7.439,6.869,10.384,6.321,3.13,-2.008
696251.0,-2.272,-7.025,6.639,9.929,-2.221,3.275,2.275
696303.0,-2.296,-6.967,6.699,9.934,9.427,-1.389,0.168
696355.0,-2.286,-6.9,6.656,9.856,-3.221,4.672,1.649
696407.0,-2.243,-6.931,6.649,9.863,0.328,-0.878,2.634
696459.0,-2.176,-6.958,6.783,9.957,-7.641,6.916,3.076
696511.0,-2.423,-7.767,7.185,10.854,-15.145,9.275,0.344
696563.0,-2.105,-7.278,6.337,9.878,-12.595,8.13,-1.634
696616.0,-2.382,-7.946,6.816,10.737,7.511,0.969,2.015
696668.0,-1.781,-7.271,5.578,9.336,-12.84,7.023,4.168
696725.0,-2.466,-5.737,5.926,8.608,-3.458,3.0,3.099
696777.0,-2.629,-7.274,6.598,10.166,3.489,5.695,3.511
696829.0,-2.569,-7.362,6.388,10.08,-12.137,7.565,5.191
696881.0,-2.471,-7.317,6.146,9.87,-13.328,9.176,3.496
696933.0,-2.614,-7.173,6.395,9.959,-2.031,5.908,-2.305
696985.0,-2.454,-7.587,6.381,10.213,-1.351,7.443,-2.855
697037.0,-2.409,-6.989,6.443,9.806,-6.977,3.511,-0.023
697089.0,-2.538,-7.209,6.349,9.936,-3.527,5.71,0.542
697141.0,-2.538,-7.302,6.158,9.884,-9.534,1.733,5.939
697193.0,-2.392,-7.872,6.493,10.481,1.153,4.87,0.901
697245.0,-2.569,-7.288,6.158,9.881,-13.954,7.458,2.26
697297.0,-2.411,-7.35,5.978,9.776,-5.191,7.076,1.115
697349.0,-2.509,-7.717,6.438,10.358,3.183,4.901,-1.626
697401.0,-2.602,-6.709,6.184,9.488,-4.038,5.389,0.389
697453.0,-2.547,-7.171,6.258,9.853,7.053,-0.664,1.473
697505.0,-2.409,-7.259,6.261,9.884,2.359,0.969,2.527
697557.0,-2.679,-7.391,6.627,10.282,4.313,-2.855,0.313
697609.0,-2.497,-6.831,6.321,9.636,5.977,-0.244,-0.16
697661.0,-2.423,-7.422,6.476,10.144,7.137,-1.328,0.817
697713.0,-2.358,-6.541,6.105,9.253,-3.229,6.229,0.527
697765.0,-2.49,-7.199,6.443,9.977,6.099,3.542,1.42
697817.0,-2.533,-7.424,6.809,10.388,2.603,2.412,-0.382
697869.0,-2.504,-6.886,6.634,9.884,4.504,1.55,0.641
697921.0,-2.43,-6.862,6.567,9.804,2.847,5.023,0.115
697973.0,-2.289,-6.622,6.357,9.46,-1.153,5.656,0.504
698025.0,-2.612,-6.998,6.902,10.171,2.649,2.13,3.153
698077.0,-2.349,-7.02,6.218,9.667,6.115,2.206,2.015
698129.0,-2.301,-7.18,6.476,9.939,-8.611,12.481,-1.55
698181.0,-2.514,-6.881,7.247,10.305,-2.55,7.794,-4.641
698233.0,-2.526,-6.553,6.749,9.74,-6.863,5.275,-0.863
698285.0,-2.746,-6.8,6.967,10.115,-4.748,4.397,2.191
698337.0,-2.33,-6.764,6.093,9.397,-2.13,-0.176,4.473
698389.0,-2.389,-7.178,6.373,9.892,-3.656,6.038,0.588
698441.0,-2.471,-7.187,6.342,9.899,-15.443,13.26,4.252
698493.0,-2.617,-6.986,6.347,9.795,-8.939,8.061,4.511
698545.0,-2.229,-7.872,6.225,10.28,-0.908,6.046,3.557
698597.0,-2.413,-7.254,6.376,9.955,1.008,5.71,-2.244
698649.0,-2.823,-7.135,6.797,10.251,2.16,6.496,-0.626
698701.0,-2.581,-6.783,6.177,9.53,1.298,0.969,1.687
698758.0,-2.705,-7.436,6.632,10.325,6.443,2.366,2.893
698810.0,-2.433,-7.216,6.074,9.741,-5.305,6.687,0.45
698862.0,-2.784,-7.391,6.687,10.349,1.313,4.489,-0.931
698914.0,-2.555,-6.905,6.481,9.809,1.733,0.977,-1.489
698966.0,-2.483,-7.341,6.388,10.043,1.168,1.344,0.252
699018.0,-2.507,-7.027,6.443,9.858,-1.107,4.229,-1.885
699070.0,-2.495,-7.343,6.809,10.32,8.023,-1.046,-3.008
699122.0,-2.442,-6.543,6.524,9.557,1.863,2.634,-1.969
