ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-0.457,0.922,9.603,2.702,-0.084,0.763,nada,4
-0.318,0.725,9.627,0.878,-2.466,2.206,nada,4
-0.218,0.728,9.318,1.962,-1.183,0.977,nada,4
-0.529,1.049,9.598,-1.0,-0.618,-0.969,nada,4
-0.469,1.092,9.433,3.489,-3.153,0.473,nada,4
-0.412,0.843,9.598,6.565,0.13,-1.763,nada,4
-0.244,0.91,9.488,2.16,-1.924,-1.695,nada,4
-0.453,0.924,9.713,-0.496,-2.069,-1.718,nada,4
0.101,0.931,9.373,-3.939,-0.947,-2.534,nada,4
-0.29,1.161,9.924,5.015,0.168,-4.557,nada,4
-0.682,1.468,9.795,-1.87,-6.824,1.809,nada,4
0.038,0.891,9.407,0.58,-4.58,3.725,nada,4
-0.247,0.749,9.555,-2.878,0.389,-1.641,nada,4
-0.326,1.07,9.409,1.221,-2.053,-2.26,nada,4
-0.11,0.735,9.306,-4.122,-4.573,0.076,nada,4
-0.043,1.027,9.38,-4.26,2.962,-0.656,nada,4
-0.187,1.027,9.634,-0.893,2.969,-1.214,nada,4
-0.369,1.142,9.785,1.244,0.374,-0.29,nada,4
-0.316,1.12,9.725,5.046,-2.458,-0.267,nada,4
-0.113,1.185,9.414,1.885,-2.153,-0.023,nada,4
-0.062,0.934,9.519,3.565,-0.038,1.237,nada,4
-0.026,0.948,9.416,-2.908,-0.397,-0.008,nada,4
-0.187,1.097,9.359,0.046,1.901,-0.763,nada,4
-0.304,1.046,9.431,0.786,-0.221,0.168,nada,4
-0.211,1.173,9.455,-1.313,-2.015,2.115,nada,4
-0.096,0.754,9.471,4.076,-1.84,-0.244,nada,4
-0.199,0.903,9.464,0.916,1.206,-1.099,nada,4
-0.17,0.996,9.706,0.786,1.069,-0.328,nada,4
-0.165,1.075,9.653,-0.855,0.664,-0.229,nada,4
-0.263,1.128,9.723,-1.695,-1.664,0.603,nada,4
-0.05,0.91,9.522,-0.305,-5.611,1.305,nada,4
-0.103,0.962,9.38,-0.229,0.061,0.634,nada,4
-0.132,1.02,9.44,-0.588,-0.733,0.229,nada,4
-0.182,1.053,9.462,3.099,0.649,0.214,nada,4
-0.165,1.089,9.455,-0.687,-0.137,0.16,nada,4
-0.084,1.032,9.562,3.42,1.55,0.45,nada,4
-0.077,0.924,9.663,-0.985,-2.031,0.885,nada,4
-0.141,1.135,9.474,2.504,-0.618,0.13,nada,4
-0.139,0.948,9.433,1.198,-1.023,0.42,nada,4
-0.129,0.917,9.428,2.344,2.191,-0.198,nada,4
-0.175,0.819,9.55,0.084,-0.351,-0.221,nada,4
-0.096,1.039,9.38,1.389,0.267,-0.595,nada,4
-0.11,0.917,9.498,1.053,0.221,-1.344,nada,4
-0.194,1.192,9.464,1.42,1.092,-0.565,nada,4
-0.048,1.068,9.515,-0.847,-0.427,-0.275,nada,4
-0.158,1.123,9.658,-0.26,-1.321,0.275,nada,4
-0.074,1.104,9.505,1.756,-0.282,0.763,nada,4
-0.22,1.008,9.524,-2.191,-0.069,0.603,nada,4
-0.163,1.027,9.57,0.466,-0.374,0.412,nada,4
-0.098,0.907,9.443,1.29,-0.168,-0.473,nada,4
-0.148,1.104,9.479,-1.443,0.084,-0.855,nada,4
-0.175,1.008,9.445,-0.588,0.809,-0.29,nada,4
-0.151,1.116,9.5,-0.153,0.206,-0.107,nada,4
-0.077,0.936,9.424,3.198,0.763,-0.679,nada,4
-0.163,1.082,9.517,-2.603,-0.267,0.069,nada,4
-0.127,0.982,9.467,1.733,-1.061,-0.107,nada,4
-0.182,0.903,9.527,-0.504,1.321,0.344,nada,4
-0.093,0.893,9.57,2.84,0.641,-0.481,nada,4
-0.172,1.013,9.534,-2.237,-0.038,0.092,nada,4
-0.23,1.12,9.522,0.16,0.802,-0.29,nada,4
-0.12,1.106,9.732,-2.214,-0.618,1.29,nada,4
-0.211,1.128,9.615,0.092,-2.099,0.328,nada,4
-0.036,0.965,9.345,-1.748,-2.435,1.015,nada,4
-0.091,0.869,9.33,-2.008,-0.252,0.878,nada,4
-0.096,0.939,9.457,0.099,0.763,-0.473,nada,4
-0.218,1.099,9.548,-1.015,-0.542,0.397,nada,4
-0.084,0.965,9.45,-0.779,-1.275,0.496,nada,4
-0.177,1.049,9.467,-1.153,-0.595,-0.198,nada,4
-0.098,1.001,9.486,0.45,0.634,0.16,nada,4
-0.151,1.094,9.51,-0.267,-1.885,0.328,nada,4
-0.153,1.07,9.56,-1.527,-0.527,-0.42,nada,4
-0.096,1.077,9.534,-0.313,1.42,-0.16,nada,4
-0.139,1.022,9.491,-0.061,0.496,-0.237,nada,4
-0.168,1.13,9.488,-1.855,-0.45,-0.275,nada,4
-0.122,1.013,9.448,0.985,0.74,-0.344,nada,4
-0.151,1.207,9.589,-1.038,0.641,0.069,nada,4
-0.084,1.058,9.488,1.137,0.099,-0.137,nada,4
-0.079,1.037,9.469,-0.718,-0.985,1.092,nada,4
-0.108,1.001,9.538,0.412,-0.359,-0.061,nada,4
-0.144,1.03,9.448,-1.435,-0.252,0.458,nada,4
-0.072,0.917,9.562,2.641,0.29,-0.511,nada,4
-0.067,1.058,9.476,-0.481,1.26,-0.634,nada,4
-0.096,1.02,9.618,2.229,0.618,-0.908,nada,4
-0.124,1.065,9.524,-0.901,-0.458,0.298,nada,4
-0.096,0.996,9.491,1.573,1.137,-0.405,nada,4
-0.132,1.144,9.445,-0.412,0.16,-0.336,nada,4
-0.11,0.998,9.412,1.733,0.74,-0.069,nada,4
-0.177,0.924,9.515,1.557,0.702,-0.947,nada,4
-0.117,1.216,9.495,-1.802,2.137,-0.679,nada,4
-0.091,1.02,9.615,1.389,-1.122,0.55,nada,4
-0.105,1.149,9.464,0.649,0.336,-0.977,nada,4
-0.184,1.185,9.531,1.656,0.092,0.573,nada,4
-0.141,1.006,9.524,0.702,-0.847,1.267,nada,4
-0.153,0.91,9.462,2.84,0.809,0.13,nada,4
-0.151,0.996,9.51,1.649,-0.092,-0.611,nada,4
-0.146,1.051,9.51,2.145,0.397,-0.679,nada,4
-0.148,1.041,9.567,0.397,0.969,-0.084,nada,4
-0.091,0.946,9.641,1.321,-0.366,-0.061,nada,4
-0.127,1.025,9.527,1.962,-0.534,0.137,nada,4
-0.153,1.085,9.531,2.863,-0.427,-0.13,nada,4
