t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1106677.0,1.954,7.654,5.765,9.78,-1.16,5.275,0.756
1106729.0,2.006,7.611,5.758,9.752,0.046,5.611,0.489
1106781.0,1.985,7.501,5.794,9.684,-3.252,4.519,1.13
1106833.0,1.982,7.728,5.708,9.81,0.206,5.229,-0.313
1106885.0,1.958,7.503,5.753,9.656,0.084,4.817,0.809
1106937.0,1.978,7.7,5.729,9.799,-3.008,5.298,-0.069
1106989.0,2.018,7.542,5.772,9.709,-0.023,4.13,0.634
1107041.0,1.973,7.551,5.729,9.682,-1.893,5.0,0.321
1107098.0,1.985,7.609,5.77,9.753,-1.542,4.649,-0.061
1107150.0,1.966,7.673,5.78,9.806,-1.702,5.267,0.069
1107202.0,1.966,7.535,5.729,9.667,-1.069,4.954,-0.206
1107254.0,1.913,7.616,5.808,9.767,-1.328,6.0,-0.985
1107306.0,1.939,7.659,5.787,9.793,-1.977,4.985,-0.626
1107358.0,1.968,7.64,5.792,9.787,-0.214,4.344,0.42
1107410.0,1.944,7.614,5.768,9.747,-1.511,4.656,0.168
1107462.0,1.946,7.764,5.806,9.889,-0.916,3.557,1.183
1107514.0,1.99,7.685,5.808,9.837,-0.031,4.756,1.504
1107566.0,1.992,7.657,5.693,9.747,-2.328,3.695,2.656
1107618.0,1.937,7.666,5.669,9.73,-2.702,4.55,2.435
1107670.0,1.908,7.475,5.835,9.672,-0.603,4.344,2.145
1107722.0,1.935,7.554,5.792,9.713,-1.893,4.214,1.198
1107774.0,1.99,7.59,5.839,9.781,-4.481,5.031,0.084
1107826.0,2.03,7.578,5.964,9.855,-4.939,3.206,0.832
1107878.0,2.164,7.657,5.861,9.882,-2.664,2.427,-0.901
1107930.0,2.021,7.839,5.875,10.002,-3.962,2.389,3.046
1107982.0,2.095,7.3,5.672,9.479,-3.511,3.031,3.817
1108034.0,1.958,7.405,5.672,9.531,-3.748,3.779,2.053
1108086.0,2.004,7.357,5.823,9.594,-1.901,4.618,0.534
1108138.0,2.009,7.489,5.983,9.794,-5.695,5.115,0.107
1108190.0,2.2,7.681,6.155,10.086,-1.863,1.298,1.046
1108242.0,2.167,7.944,6.651,10.585,-6.702,-4.672,9.229
1108294.0,2.363,8.614,7.458,11.637,-12.206,-14.023,16.504
1108346.0,2.722,8.464,7.745,11.791,-19.305,-33.573,31.656
1108398.0,3.129,8.224,7.937,11.85,-24.893,-46.282,38.832
1108450.0,3.397,8.305,7.738,11.849,-29.298,-69.74,56.313
1108502.0,4.302,8.205,7.159,11.708,-37.313,-89.321,76.076
1108554.0,5.054,7.738,6.527,11.315,-42.405,-109.832,101.015
1108606.0,6.393,6.172,4.982,10.187,-53.137,-113.359,114.733
1108658.0,6.795,4.401,4.149,9.097,-49.939,-97.634,118.687
1108710.0,7.082,3.105,3.285,8.402,-53.809,-96.229,123.183
1108762.0,7.298,1.927,2.808,8.053,-51.023,-86.237,114.458
1108814.0,7.989,0.467,1.554,8.153,-42.092,-85.115,105.336
1108866.0,7.745,-0.275,1.334,7.864,-41.71,-61.16,90.244
1108918.0,8.672,-1.159,0.52,8.764,-37.145,-61.336,82.992
1108970.0,8.226,-2.049,0.168,8.48,-25.107,-45.305,59.061
1109022.0,8.878,-2.279,-0.436,9.176,-18.634,-28.87,38.542
1109075.0,8.916,-2.452,-0.754,9.278,-17.313,-21.313,33.885
1109133.0,8.78,-3.057,-0.742,9.326,-8.534,-15.702,31.298
1109185.0,9.076,-3.529,-1.061,9.796,-8.534,-10.672,18.534
1109237.0,9.029,-3.584,-0.828,9.749,0.344,-4.863,14.229
1109289.0,9.591,-3.373,-0.773,10.197,2.672,-0.092,6.84
1109341.0,9.366,-3.002,-0.503,9.848,-2.748,0.84,8.206
1109393.0,9.524,-3.596,-0.622,10.199,-0.779,3.16,3.626
1109445.0,9.16,-3.194,-0.622,9.721,3.481,2.511,-2.374
1109497.0,9.424,-3.46,-0.508,10.051,-10.084,10.519,-5.863
1109550.0,9.23,-3.069,-0.366,9.734,-1.206,0.84,-6.573
1109603.0,9.459,-3.031,-0.668,9.956,-2.427,4.489,-4.107
1109655.0,9.342,-2.842,-0.567,9.781,-10.779,3.542,2.977
1109707.0,9.553,-3.421,-0.551,10.162,-1.588,-2.244,-10.16
1109760.0,9.325,-2.89,-0.874,9.802,0.153,2.84,0.374
1109812.0,9.421,-2.883,-0.716,9.878,-2.26,8.901,-0.985
1109864.0,9.371,-2.837,-0.733,9.818,-2.031,6.443,4.214
1109916.0,9.371,-3.031,-0.608,9.868,3.29,3.336,-0.084
1109968.0,9.292,-2.969,-0.668,9.777,-1.0,6.031,3.29
1110020.0,9.268,-2.959,-0.594,9.747,3.374,4.84,2.71
1110072.0,9.199,-3.201,-0.67,9.763,-2.55,6.214,1.824
1110124.0,9.349,-2.981,-0.685,9.837,2.183,6.435,-2.099
1110176.0,9.359,-2.947,-0.412,9.821,-0.427,6.794,0.977
1110228.0,9.431,-3.041,-0.634,9.929,3.092,4.634,-1.534
1110280.0,9.249,-3.23,-0.373,9.804,-7.794,6.557,0.198
1110332.0,9.421,-2.974,-0.603,9.898,3.405,2.733,-2.947
1110384.0,9.306,-3.184,-0.634,9.856,-4.305,7.695,1.893
1110436.0,9.515,-2.816,-0.515,9.936,-0.084,7.511,-1.771
1110488.0,9.428,-3.038,-0.462,9.917,1.053,5.527,1.565
1110540.0,9.483,-3.05,-0.833,9.997,0.405,13.87,-0.061
1110592.0,9.201,-3.043,-0.211,9.693,1.916,8.382,2.099
1110644.0,9.562,-2.84,-0.309,9.98,-0.328,6.618,-1.015
1110696.0,9.409,-3.089,-0.596,9.921,3.252,7.382,-2.076
1110748.0,9.39,-2.919,-0.352,9.839,-1.649,11.504,1.214
1110800.0,9.603,-2.789,0.048,10.0,1.939,5.977,0.557
1110852.0,9.309,-3.007,-0.215,9.785,-1.55,4.397,2.611
1110904.0,9.452,-3.029,-0.259,9.929,0.534,3.817,-0.84
1110956.0,9.409,-2.921,-0.333,9.858,-2.603,4.588,2.061
1111008.0,9.359,-3.175,-0.22,9.885,0.099,5.046,-0.901
1111060.0,9.268,-2.842,-0.306,9.699,0.573,3.397,0.901
1111112.0,9.436,-3.055,-0.371,9.925,0.443,5.885,0.061
1111169.0,9.359,-2.892,-0.232,9.798,1.58,6.878,-1.603
1111221.0,9.448,-3.22,-0.184,9.983,-5.267,11.45,-2.053
1111273.0,9.534,-2.782,-0.239,9.934,2.634,2.656,-1.664
1111325.0,9.55,-2.82,-0.175,9.96,-1.458,7.183,-0.527
1111377.0,9.507,-2.947,-0.077,9.954,-0.366,4.389,0.794
1111429.0,9.479,-2.983,-0.146,9.938,-0.443,4.45,0.435
1111481.0,9.467,-2.77,-0.247,9.867,0.557,4.466,-0.511
1111533.0,9.469,-2.947,-0.124,9.918,0.344,5.214,1.321
1111585.0,9.369,-2.981,-0.089,9.832,-3.58,6.718,0.702
1111637.0,9.409,-3.045,-0.105,9.89,-1.618,1.695,1.733
1111689.0,9.407,-2.964,-0.304,9.867,-1.565,4.237,0.099
1111741.0,9.431,-2.919,-0.268,9.876,-0.511,7.382,0.321
1111793.0,9.498,-2.885,-0.122,9.927,-0.252,4.908,-1.595
1111845.0,9.493,-2.796,-0.172,9.898,1.84,3.122,-0.397
1111897.0,9.471,-2.926,-0.256,9.916,1.084,4.344,0.809
1111949.0,9.342,-2.998,-0.113,9.812,0.038,4.924,1.924
1112001.0,9.424,-3.031,-0.146,9.9,-2.366,7.55,0.26
1112053.0,9.426,-3.093,0.05,9.921,-0.641,4.595,-2.321
1112105.0,9.467,-2.811,-0.062,9.875,-2.519,4.313,-0.534
1112158.0,9.555,-2.804,-0.414,9.967,-0.45,4.076,-0.099
1112211.0,9.44,-2.851,-0.206,9.864,0.015,4.45,0.817
1112263.0,9.44,-2.902,-0.158,9.878,-0.336,4.13,1.595
1112315.0,9.402,-2.931,-0.302,9.853,-4.374,8.664,0.534
1112367.0,9.462,-2.811,-0.026,9.871,-1.237,5.511,1.008
1112419.0,9.443,-3.045,-0.089,9.922,-1.802,4.16,0.206
1112471.0,9.553,-2.907,-0.283,9.989,-3.328,5.046,0.939
1112523.0,9.507,-2.875,-0.304,9.937,-0.015,5.359,0.534
1112575.0,9.352,-3.031,-0.108,9.831,-1.084,6.107,1.099
1112627.0,9.443,-2.854,-0.079,9.865,0.359,3.534,-0.786
1112679.0,9.395,-2.732,-0.311,9.789,-1.153,4.74,0.573
1112731.0,9.4,-2.892,-0.115,9.835,0.29,5.435,1.702
1112783.0,9.404,-3.158,-0.086,9.921,0.031,3.695,-0.565
1112835.0,9.44,-2.957,0.01,9.893,-3.046,6.275,-0.603
1112887.0,9.503,-3.081,-0.077,9.99,-8.344,7.16,1.496
1112939.0,9.464,-2.667,-0.362,9.84,-0.824,2.74,-0.885
1112991.0,9.404,-2.914,-0.249,9.849,-0.748,6.366,1.16
1113043.0,9.409,-2.866,-0.045,9.836,-0.153,4.229,-0.458
1113095.0,9.457,-2.954,-0.093,9.908,1.71,2.58,-1.198
1113147.0,9.45,-2.828,-0.316,9.869,-0.87,3.656,1.305
1113204.0,9.357,-2.993,-0.17,9.825,0.931,6.267,0.878
1113256.0,9.488,-2.902,-0.065,9.922,3.023,3.359,-0.733
1113308.0,9.507,-2.863,-0.029,9.929,0.198,4.282,-0.198
1113360.0,9.431,-2.813,-0.18,9.843,0.947,3.382,-0.198
1113412.0,9.486,-2.878,-0.156,9.914,0.443,4.573,0.076
1113464.0,9.414,-2.95,-0.041,9.865,2.0,4.168,-0.977
1113516.0,9.452,-2.823,-0.022,9.865,5.13,1.931,-2.458
1113568.0,9.469,-2.725,-0.055,9.853,-0.496,5.916,0.542
1113620.0,9.474,-2.914,-0.206,9.914,4.672,3.603,-1.374
1113672.0,9.491,-2.801,-0.055,9.896,3.176,5.893,-1.252
1113724.0,9.515,-2.751,0.038,9.904,2.863,5.733,-1.053
1113776.0,9.505,-2.751,-0.062,9.895,1.885,2.885,0.191
1113828.0,9.45,-2.806,-0.189,9.86,0.382,6.046,0.893
1113880.0,9.457,-2.859,0.081,9.88,5.015,3.153,-1.069
1113932.0,9.404,-2.775,-0.168,9.807,-1.214,4.847,1.069
1113984.0,9.38,-2.751,-0.089,9.776,2.008,3.74,-1.282
1114036.0,9.531,-2.646,-0.093,9.892,0.977,4.931,0.145
1114088.0,9.383,-2.923,-0.053,9.828,0.679,5.366,-0.427
