ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-1.757,-1.664,9.402,30.313,-25.237,-11.58,presente,5
-0.496,1.341,9.033,-9.489,-18.985,4.076,presente,5
-0.326,0.769,9.155,9.183,1.366,2.023,presente,5
-0.412,1.159,9.519,0.16,5.427,0.191,presente,5
-0.656,1.211,10.02,8.962,1.977,7.183,presente,5
-0.541,1.07,10.039,13.076,15.16,8.519,presente,5
-1.113,1.559,9.673,28.702,32.794,14.237,presente,5
-1.736,2.361,9.558,16.237,36.916,-0.771,presente,5
-1.954,2.15,10.511,11.145,52.366,16.267,presente,5
-1.8,1.171,10.185,5.817,27.817,6.412,presente,5
-2.49,1.779,9.993,14.168,16.427,7.626,presente,5
-2.54,1.571,9.701,-11.092,7.679,4.275,presente,5
-2.866,1.59,9.17,-5.168,-15.565,-0.908,presente,5
-2.696,1.65,8.59,-10.802,-21.542,5.42,presente,5
-2.251,0.898,7.891,-10.733,-23.687,10.794,presente,5
-1.336,0.613,8.677,0.374,-14.893,7.092,presente,5
-1.03,0.781,8.947,4.305,-8.611,1.328,presente,5
-0.582,1.65,9.285,-3.901,5.664,3.237,presente,5
-0.85,1.25,9.651,-15.069,4.649,1.015,presente,5
-1.109,1.348,9.677,1.481,-0.725,3.832,presente,5
-0.809,1.618,9.321,-6.427,-2.84,3.656,presente,5
-1.037,1.037,9.483,-11.397,0.366,2.885,presente,5
-1.178,0.845,9.486,-13.092,-5.733,3.382,presente,5
-0.888,0.615,8.997,1.397,-2.496,-1.107,presente,5
-0.977,1.135,9.407,-1.099,8.977,0.473,presente,5
-1.223,0.838,9.529,-4.504,0.313,-0.771,presente,5
-1.511,1.221,9.493,3.328,3.374,-0.061,presente,5
-1.504,1.204,9.512,-3.176,0.489,2.855,presente,5
-1.573,0.816,9.855,-3.664,4.382,4.389,presente,5
-1.477,0.548,9.957,0.443,-6.969,0.802,presente,5
-1.264,0.764,9.622,6.885,-3.221,-1.389,presente,5
-1.226,0.85,9.505,-0.771,-8.366,-1.878,presente,5
-1.262,1.528,10.166,1.58,-13.779,1.939,presente,5
-0.982,1.614,11.076,-27.664,-33.977,9.481,presente,5
-1.053,1.228,11.425,-14.115,-50.733,9.992,presente,5
-0.268,1.269,10.776,-26.237,-62.137,14.55,presente,5
0.553,0.12,10.357,-20.802,-64.153,15.084,presente,5
1.022,0.498,10.013,-22.496,-66.725,17.336,presente,5
1.367,0.366,9.713,-34.397,-78.641,18.489,presente,5
1.492,0.134,9.376,-42.214,-91.252,18.427,presente,5
2.449,-0.577,8.923,-53.435,-104.168,24.42,presente,5
3.869,-1.832,7.657,-46.107,-110.443,19.389,presente,5
4.791,-1.841,7.381,-30.107,-92.397,14.282,presente,5
5.382,-2.078,6.44,-39.244,-85.481,18.656,presente,5
5.404,-2.37,6.05,-25.824,-65.87,17.282,presente,5
5.564,-2.713,5.339,-34.931,-61.588,15.802,presente,5
5.708,-2.919,5.162,-19.351,-58.015,17.42,presente,5
6.014,-3.931,4.094,-31.015,-57.397,8.809,presente,5
6.141,-3.282,4.089,-17.107,-51.893,5.176,presente,5
6.488,-3.723,3.651,-15.725,-51.336,6.947,presente,5
7.025,-3.876,3.165,-8.817,-36.74,4.763,presente,5
7.128,-3.795,3.065,-14.718,-34.519,2.702,presente,5
7.187,-3.728,3.019,-5.534,-27.061,4.397,presente,5
7.202,-3.759,2.545,-10.382,-25.542,4.351,presente,5
7.439,-3.929,2.143,-2.55,-24.718,1.168,presente,5
7.408,-3.797,2.447,-1.794,-21.511,3.939,presente,5
7.76,-3.785,1.791,4.29,-16.45,1.229,presente,5
7.731,-3.95,1.82,4.29,-14.908,2.595,presente,5
7.542,-4.123,1.683,0.863,-9.55,2.71,presente,5
7.602,-4.065,1.659,2.832,-4.008,1.397,presente,5
7.501,-4.159,1.642,5.817,0.42,-0.252,presente,5
