t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1526308.0,-0.936,1.03,9.706,9.805,-1.137,6.252,0.099
1526360.0,-0.927,0.996,9.797,9.891,-2.374,4.504,0.84
1526412.0,-0.857,0.95,9.835,9.918,-1.122,5.221,0.412
1526464.0,-0.8,0.898,9.728,9.802,-1.176,4.412,-0.008
1526516.0,-0.888,0.953,9.907,9.992,-2.0,3.74,0.74
1526568.0,-0.893,1.018,9.857,9.949,-1.786,3.534,0.511
1526620.0,-0.824,1.085,9.706,9.801,-0.786,4.855,0.779
1526672.0,-0.838,0.888,9.704,9.78,0.595,4.954,0.656
1526724.0,-0.883,0.996,9.706,9.797,-2.679,4.634,0.481
1526776.0,-0.879,0.974,9.821,9.908,-1.397,6.137,1.275
1526828.0,-0.783,0.994,9.687,9.769,-1.069,5.176,0.916
1526880.0,-0.898,0.836,9.867,9.942,-1.015,5.008,0.985
1526932.0,-0.814,0.843,9.766,9.836,-1.626,5.046,0.939
1526984.0,-0.824,0.919,9.766,9.844,-2.672,4.687,1.313
1527036.0,-0.776,0.86,9.761,9.83,-1.115,5.26,-0.122
1527088.0,-0.939,0.943,9.833,9.923,-3.687,4.847,1.061
1527140.0,-0.773,0.879,9.799,9.869,-4.092,5.038,1.366
1527192.0,-0.792,0.965,9.828,9.907,-0.733,4.565,0.313
1527244.0,-0.814,0.874,9.826,9.898,-1.527,5.733,0.366
1527296.0,-0.857,0.826,9.747,9.819,-1.954,3.412,0.405
1527348.0,-0.927,0.972,9.646,9.739,-1.603,5.733,0.626
1527400.0,-0.855,0.965,9.627,9.713,-2.458,5.557,1.137
1527452.0,-0.917,0.917,9.785,9.871,4.069,6.519,0.824
1527504.0,-0.757,0.23,10.448,10.478,36.794,-8.916,12.84
1527556.0,-1.827,0.172,10.197,10.361,140.061,-2.756,20.534
1527619.0,10.982,-0.216,1.61,11.102,140.061,-2.756,20.534
1527671.0,0.153,7.396,4.855,8.848,250.13,97.992,16.092
1527723.0,-0.907,10.032,1.099,10.132,250.13,132.0,-11.878
1527775.0,-1.537,9.373,-4.788,10.637,250.13,148.366,-11.618
1527827.0,-1.681,6.871,-6.823,9.829,250.13,75.504,-13.504
1527879.0,-1.669,7.214,-8.176,11.031,250.13,21.756,-2.954
1527931.0,-1.908,4.492,-9.337,10.536,79.061,-21.511,-8.916
1527983.0,-1.645,2.102,-9.929,10.281,28.076,-5.038,-13.008
1528035.0,-1.267,3.357,-9.766,10.404,-12.328,1.786,-10.611
1528087.0,-1.379,3.371,-9.534,10.206,19.275,-1.252,-2.076
1528140.0,-1.535,2.923,-9.586,10.139,-6.878,5.336,1.435
1528192.0,-1.561,3.132,-9.419,10.048,-0.511,4.473,-1.947
1528244.0,-1.508,3.069,-9.38,9.984,-9.672,3.573,-1.817
1528296.0,-1.492,3.074,-9.311,9.918,-0.794,4.015,0.282
1528353.0,-1.607,2.926,-9.383,9.959,-5.107,6.435,0.511
1528405.0,-1.578,2.995,-9.21,9.813,0.45,6.412,1.42
1528457.0,-1.518,2.871,-9.199,9.755,-3.908,6.366,0.969
1528509.0,-1.587,3.084,-9.318,9.943,-1.58,6.908,0.466
1528561.0,-1.542,2.981,-9.251,9.841,-1.092,6.321,0.13
1528613.0,-1.403,2.878,-9.301,9.837,-0.985,4.534,0.313
1528665.0,-1.434,3.115,-9.407,10.012,-3.656,6.458,1.824
1528717.0,-1.58,2.859,-9.237,9.797,2.473,5.656,-0.229
1528769.0,-1.511,3.079,-9.239,9.855,-1.443,3.511,2.008
1528821.0,-1.554,3.1,-9.258,9.887,-2.122,8.511,-1.107
1528874.0,-1.425,3.165,-9.297,9.923,-2.947,7.183,-1.885
1528926.0,-1.451,3.021,-9.258,9.846,-2.664,5.641,-0.511
1528979.0,-1.405,3.208,-9.273,9.912,-1.298,4.618,-0.008
1529032.0,-1.477,2.99,-9.187,9.773,-2.573,5.099,-0.275
1529084.0,-1.372,3.16,-9.273,9.892,2.824,2.634,-2.916
1529136.0,-1.511,3.196,-9.397,10.04,-3.076,7.015,-1.985
1529188.0,-1.52,3.096,-9.275,9.896,-2.824,3.557,1.26
1529240.0,-1.595,3.141,-9.34,9.982,-3.053,5.481,0.153
1529292.0,-1.477,3.062,-9.115,9.728,-4.656,2.229,1.733
1529344.0,-1.602,3.244,-9.201,9.887,-1.374,3.893,0.412
1529396.0,-1.556,3.165,-9.258,9.907,-1.534,4.611,0.565
1529448.0,-1.602,3.199,-9.287,9.952,-1.695,3.992,0.458
1529500.0,-1.518,3.235,-9.29,9.953,-2.939,4.878,-0.099
1529553.0,-1.563,3.266,-9.199,9.885,-2.603,4.931,1.351
1529605.0,-1.604,3.316,-9.17,9.882,-4.252,5.412,0.573
1529657.0,-1.575,3.175,-9.184,9.844,-1.099,4.626,0.015
1529709.0,-1.566,3.294,-9.23,9.924,-3.046,4.939,0.015
1529761.0,-1.506,3.278,-9.167,9.852,-2.527,4.122,0.298
1529813.0,-1.542,3.182,-9.165,9.823,-1.351,3.786,0.183
1529865.0,-1.556,3.249,-9.084,9.772,-2.954,5.473,-0.618
1529917.0,-1.705,3.256,-9.024,9.744,-0.794,1.725,-0.947
1529969.0,-1.638,3.263,-9.141,9.843,-0.664,4.847,1.511
1530021.0,-1.626,3.371,-9.203,9.935,-1.718,2.58,0.198
1530073.0,-1.592,3.33,-9.33,10.034,-0.641,4.756,0.962
1530125.0,-1.678,3.309,-9.287,10.001,-1.305,4.191,0.0
1530177.0,-1.573,3.333,-9.313,10.016,-0.84,6.771,0.992
1530229.0,-1.542,3.27,-9.256,9.937,-2.58,5.878,0.939
