ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
0.51,6.78,6.721,4.015,8.023,-3.038,presente,3
0.426,6.699,6.96,-2.26,3.809,1.389,presente,3
0.464,6.826,6.778,-1.992,6.282,-0.55,presente,3
0.488,6.701,6.91,-0.282,3.176,0.168,presente,3
0.512,6.984,6.881,-0.847,3.931,1.427,presente,3
0.457,6.709,6.948,-0.748,4.115,0.557,presente,3
0.508,6.9,6.902,-2.244,5.069,-0.13,presente,3
0.522,6.788,6.85,0.634,4.092,0.901,presente,3
0.51,6.689,7.025,-1.786,4.405,-0.405,presente,3
0.563,7.082,7.058,-1.305,4.794,-0.305,presente,3
0.551,6.788,7.185,-3.237,3.176,0.458,presente,3
0.67,7.18,7.338,-0.16,-0.221,1.26,presente,3
0.788,7.391,7.578,1.305,-4.115,4.779,presente,3
0.953,7.551,7.879,-1.863,-10.221,10.008,presente,3
1.18,7.59,8.495,-3.282,-20.237,20.878,presente,3
1.334,7.86,9.136,-6.748,-40.802,29.031,presente,3
1.674,8.847,9.529,-9.557,-61.924,45.763,presente,3
1.999,9.091,9.424,-27.427,-88.649,65.023,presente,3
2.931,8.576,8.394,-25.901,-113.931,87.504,presente,3
3.955,8.059,6.709,-60.412,-117.397,109.809,presente,3
4.611,6.323,5.856,-72.046,-146.695,147.641,presente,3
5.801,3.524,4.891,-61.046,-121.031,139.359,presente,3
5.993,2.409,4.111,-74.519,-133.977,147.084,presente,3
5.871,0.599,3.311,-62.412,-109.351,105.588,presente,3
6.886,-0.457,0.838,-63.542,-111.443,110.069,presente,3
7.087,-1.918,-0.484,-48.489,-66.046,68.565,presente,3
7.628,-2.535,-0.905,-37.611,-51.985,58.29,presente,3
8.217,-3.017,-1.058,-19.053,-21.573,33.947,presente,3
8.691,-2.933,-0.625,-9.366,-17.443,28.794,presente,3
9.117,-3.361,-0.443,-5.595,-7.718,13.893,presente,3
9.036,-3.496,-0.285,-4.962,-5.183,9.519,presente,3
9.735,-3.508,-0.409,1.58,3.412,-3.595,presente,3
9.364,-2.856,-0.105,-2.824,2.542,0.099,presente,3
9.632,-3.0,-0.146,1.954,5.435,-0.977,presente,3
9.531,-2.909,-0.153,3.794,5.481,-1.664,presente,3
9.634,-2.689,0.256,-0.962,6.992,1.015,presente,3
9.419,-2.765,0.192,-1.13,0.229,2.313,presente,3
9.337,-2.734,-0.268,3.809,5.214,-0.916,presente,3
9.438,-3.144,0.0,-0.786,8.489,2.053,presente,3
9.457,-2.758,0.271,3.206,3.962,-5.008,presente,3
9.61,-2.653,-0.031,1.832,3.634,-1.382,presente,3
9.543,-2.717,0.12,5.809,4.504,-1.221,presente,3
9.359,-3.012,0.227,0.168,7.55,2.45,presente,3
9.448,-2.88,0.172,2.282,3.573,-1.038,presente,3
