t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1380404.0,-1.951,0.74,8.344,8.601,23.641,-31.511,-5.511
1380457.0,-0.941,2.327,8.286,8.658,-10.374,-24.817,17.565
1380509.0,-0.493,1.796,8.406,8.61,-2.023,-6.634,16.26
1380561.0,-0.807,2.071,8.873,9.147,7.13,10.031,1.511
1380613.0,-0.761,2.449,9.644,9.979,3.107,5.145,4.015
1380665.0,-1.013,2.181,9.141,9.452,4.504,6.046,-1.817
1380717.0,-1.068,2.296,9.246,9.587,9.626,4.939,-4.458
1380769.0,-1.3,3.072,9.582,10.146,8.511,7.16,-5.229
1380821.0,-1.389,3.338,9.601,10.259,17.092,5.008,2.962
1380873.0,-1.369,3.462,9.376,10.088,-8.885,7.282,22.42
1380925.0,-1.398,2.037,9.34,9.661,0.947,9.924,29.504
1380977.0,-0.924,2.777,9.129,9.587,-9.565,16.038,31.435
1381029.0,-0.654,2.102,9.024,9.288,-21.466,24.489,27.901
1381081.0,-1.302,2.579,9.828,10.244,-24.221,29.099,16.038
1381133.0,-1.197,2.679,9.821,10.25,-12.458,22.038,18.954
1381185.0,-1.712,2.265,9.883,10.283,-13.405,14.496,16.687
1381237.0,-1.549,2.011,9.515,9.847,-18.374,-1.397,25.55
1381289.0,-1.554,0.812,8.871,9.042,-26.618,5.832,14.855
1381341.0,-1.221,0.357,8.751,8.843,-20.153,1.214,10.947
1381393.0,-1.111,0.105,8.693,8.765,-21.718,11.008,-2.702
1381445.0,-1.607,0.663,9.108,9.272,-15.16,5.763,-8.344
1381497.0,-1.621,0.814,9.129,9.308,-16.939,8.336,-10.573
1381549.0,-1.954,0.962,9.297,9.548,-19.481,10.206,-9.046
1381601.0,-1.848,0.496,9.268,9.463,-7.802,-4.542,2.626
1381653.0,-1.535,0.034,9.009,9.139,-2.214,4.969,9.42
1381705.0,-1.549,-0.012,9.158,9.288,-3.359,-0.336,8.473
1381757.0,-1.705,-0.232,9.452,9.608,5.031,-7.603,3.931
1381809.0,-1.812,0.074,9.752,9.919,11.74,-7.87,-1.252
1381861.0,-1.743,0.56,9.706,9.877,3.45,-2.237,-2.328
1381913.0,-1.626,0.529,9.457,9.61,10.733,-0.427,-0.817
1381965.0,-1.46,0.819,9.459,9.607,1.099,3.718,-0.611
1382017.0,-1.69,0.594,9.639,9.804,-6.969,7.74,-7.496
1382069.0,-1.7,0.632,9.723,9.891,-1.702,3.313,-3.893
1382121.0,-1.733,0.658,9.799,9.973,-4.031,-0.756,-6.496
1382173.0,-1.817,0.582,9.797,9.981,-0.458,-5.519,-0.13
1382225.0,-1.7,0.498,9.749,9.909,-3.229,-0.046,-0.237
1382277.0,-1.659,0.567,9.471,9.632,-0.649,-0.611,-0.191
1382334.0,-1.846,0.467,9.682,9.868,2.069,-1.649,0.435
1382386.0,-1.709,0.498,9.644,9.807,4.786,-2.466,1.107
1382438.0,-1.662,0.594,9.802,9.959,6.053,-4.206,2.29
1382490.0,-1.729,0.642,9.68,9.854,8.015,-3.603,2.847
1382542.0,-1.587,0.783,9.5,9.664,5.71,-1.252,1.504
1382594.0,-1.654,0.654,9.491,9.656,7.351,0.321,1.748
1382646.0,-1.645,0.764,9.498,9.669,7.481,2.496,2.618
1382698.0,-1.755,0.936,9.673,9.875,6.427,1.466,1.779
1382750.0,-1.583,0.929,9.586,9.76,4.084,-0.351,2.229
1382802.0,-1.609,0.845,9.445,9.618,3.779,-0.656,0.969
1382854.0,-1.573,0.879,9.531,9.7,2.405,-2.756,1.771
1382906.0,-1.618,1.018,9.369,9.562,3.16,-1.038,0.687
1382958.0,-1.616,0.939,9.55,9.732,-0.824,-1.58,1.649
1383010.0,-1.614,0.974,9.459,9.645,-1.985,-1.397,1.305
1383062.0,-1.539,0.939,9.596,9.764,-0.153,0.931,0.718
1383114.0,-1.578,0.936,9.658,9.831,0.328,-0.13,0.962
1383166.0,-1.63,0.943,9.649,9.831,-0.672,0.198,1.137
1383218.0,-1.604,1.001,9.656,9.839,0.183,-2.137,0.977
1383270.0,-1.571,0.939,9.481,9.656,-0.008,-0.84,1.16
1383322.0,-1.453,0.95,9.359,9.519,-1.626,0.947,0.153
1383374.0,-1.47,1.073,9.414,9.588,-0.214,-0.42,0.336
1383426.0,-1.551,0.994,9.74,9.912,1.481,-0.328,0.443
1383478.0,-1.444,0.955,9.625,9.779,-1.672,0.733,0.817
1383530.0,-1.597,1.02,9.56,9.746,-1.496,-0.908,1.153
1383582.0,-1.518,0.915,9.483,9.648,-1.58,-1.504,1.901
1383634.0,-1.528,0.848,9.51,9.669,-2.58,0.534,0.992
1383686.0,-1.544,0.91,9.644,9.809,-2.015,1.176,1.397
1383738.0,-1.75,0.867,10.034,10.222,-1.252,0.847,2.084
