t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
1499672.0,1.774,4.597,6.603,8.239,-0.565,1.206,-0.656
1499724.0,1.48,5.167,6.711,8.598,1.504,0.084,-4.16
1499776.0,1.7,6.914,7.908,10.641,14.427,12.55,-12.939
1499828.0,1.532,7.204,8.351,11.135,9.931,18.168,-10.679
1499880.0,1.216,6.895,8.545,11.047,-2.389,11.389,-5.153
1499932.0,1.331,6.361,8.152,10.426,-7.878,4.412,-0.534
1499984.0,1.243,6.254,7.769,10.05,-3.824,7.183,-1.962
1500036.0,1.173,6.081,7.532,9.751,-5.847,4.603,0.71
1500088.0,1.185,6.005,7.305,9.53,-1.092,6.832,-0.244
1500140.0,1.312,6.098,7.403,9.68,-6.313,3.618,2.061
1500192.0,1.276,5.964,7.312,9.522,-1.137,6.229,0.931
1500244.0,1.264,6.079,7.422,9.677,-0.237,3.748,1.878
1500296.0,1.173,5.911,7.549,9.659,0.893,7.252,-0.176
1500348.0,1.128,5.868,7.676,9.728,2.107,8.13,-1.344
1500400.0,1.312,6.333,7.695,10.052,-6.0,0.962,0.969
1500452.0,1.264,6.017,7.669,9.829,-0.359,6.435,-0.527
1500504.0,1.211,6.019,7.719,9.863,-2.0,6.634,0.756
1500556.0,1.085,6.012,7.659,9.797,-3.099,0.053,3.115
1500608.0,1.264,5.997,7.594,9.759,-5.718,4.573,-1.282
1500660.0,1.362,6.44,7.47,9.957,-7.374,-16.702,24.969
1500712.0,1.238,5.507,7.877,9.69,0.45,-11.519,12.321
1500764.0,2.131,5.981,7.623,9.921,4.191,-52.084,30.924
1500816.0,2.258,5.677,7.214,9.453,16.321,-16.397,17.366
1500868.0,2.473,5.689,7.183,9.49,3.947,-1.305,7.053
1500920.0,2.686,5.926,7.12,9.645,15.603,-27.344,25.695
1500972.0,2.368,5.617,7.046,9.317,47.237,-38.313,32.015
1501024.0,4.456,6.716,6.12,10.119,24.16,-68.924,42.427
1501076.0,3.354,5.08,6.203,8.692,75.191,-55.084,27.45
1501128.0,4.264,6.285,5.239,9.226,114.0,-121.038,45.771
1501180.0,5.564,6.29,3.646,9.155,123.031,-136.031,44.176
1501232.0,5.677,5.059,0.946,7.662,170.023,-118.824,9.412
1501284.0,7.288,8.691,-2.018,11.52,176.069,-103.076,56.718
1501336.0,6.4,6.558,-1.64,9.309,91.511,-109.939,45.405
1501393.0,8.351,5.981,-2.952,10.687,-7.702,-11.206,2.542
1501445.0,6.823,5.653,-3.354,9.474,57.183,14.061,-46.924
1501497.0,6.754,7.74,-3.385,10.816,50.198,32.656,-32.328
1501549.0,6.886,7.132,-2.907,10.331,-17.817,29.702,-16.336
1501601.0,6.438,6.855,-2.519,9.735,0.473,-1.687,3.931
1501653.0,6.713,7.223,-2.641,10.209,-13.061,17.656,-2.45
1501705.0,6.893,6.761,-2.344,9.936,-9.954,3.053,7.237
1501757.0,6.476,6.895,-2.576,9.804,-9.099,12.435,-0.725
1501809.0,6.864,6.759,-2.476,9.946,-1.954,11.634,1.679
1501861.0,6.381,6.838,-2.272,9.624,-10.099,7.832,4.733
1501913.0,6.685,6.682,-2.488,9.774,0.29,6.489,2.038
1501965.0,6.737,6.505,-2.315,9.647,-5.214,7.13,0.015
1502017.0,6.718,7.005,-2.16,9.943,-0.679,8.176,0.153
1502069.0,6.663,6.517,-2.274,9.594,-0.481,5.366,-0.305
1502121.0,6.618,7.077,-2.27,9.951,-5.473,6.656,0.664
1502173.0,6.833,6.689,-2.365,9.851,2.718,5.489,-0.13
1502225.0,6.579,6.847,-2.119,9.73,-7.565,6.954,0.756
1502277.0,6.756,6.962,-2.105,9.927,2.771,3.992,1.595
1502329.0,6.668,6.378,-2.184,9.482,-3.473,5.366,-1.733
1502381.0,6.759,7.125,-2.241,10.073,-3.351,6.061,1.053
1502433.0,6.706,6.812,-2.2,9.809,1.634,5.153,-0.099
1502485.0,6.67,6.941,-2.102,9.853,-2.649,5.756,1.733
1502537.0,6.74,6.838,-2.172,9.844,-0.412,6.092,0.427
1502589.0,6.653,6.79,-2.15,9.747,-2.107,4.023,0.382
1502641.0,6.675,6.874,-2.21,9.833,-0.969,8.351,1.061
1502693.0,6.711,6.8,-2.148,9.792,-1.84,5.328,-1.74
1502745.0,6.675,6.783,-2.207,9.769,0.901,6.26,-1.794
1502797.0,6.735,6.855,-2.322,9.886,-1.954,4.702,-0.679
1502849.0,6.596,6.967,-2.061,9.813,-0.084,6.366,1.244
1502901.0,6.574,6.567,-2.272,9.566,0.595,3.885,-0.863
1502953.0,6.584,7.003,-2.042,9.827,-4.122,6.748,-1.313
1503005.0,6.788,6.914,-2.021,9.898,1.992,3.802,1.16
1503057.0,6.651,6.9,-2.107,9.813,-5.076,3.061,1.573
1503109.0,6.653,6.948,-2.105,9.847,0.168,6.13,0.366
1503161.0,6.699,6.675,-2.181,9.705,-2.435,3.649,-0.13
1503213.0,6.591,6.914,-2.088,9.778,-2.687,5.924,-0.168
1503265.0,6.776,6.814,-2.346,9.892,2.58,5.198,-0.756
1503317.0,6.565,6.948,-2.03,9.772,-5.107,5.435,0.725
1503369.0,6.766,7.032,-2.172,9.997,1.137,4.16,0.74
1503426.0,6.699,6.706,-2.073,9.703,-2.748,5.336,0.733
1503478.0,6.73,6.926,-2.152,9.895,0.672,5.611,0.435
1503530.0,6.553,6.754,-2.073,9.636,-3.061,4.298,0.626
1503582.0,6.788,6.859,-2.222,9.902,1.099,3.794,1.069
1503634.0,6.74,6.886,-2.193,9.882,-2.817,7.183,-1.916
1503686.0,6.622,6.924,-2.083,9.805,-0.008,5.603,1.794
1503738.0,6.639,6.79,-2.114,9.729,-1.947,4.374,0.771
1503790.0,6.668,6.931,-2.162,9.858,0.511,5.328,0.802
1503842.0,6.661,6.673,-2.035,9.645,-2.832,4.771,-1.221
1503894.0,6.744,7.037,-2.162,9.984,-2.664,4.618,1.748
1503946.0,6.692,6.783,-2.155,9.769,1.374,5.076,0.733
1503998.0,6.601,6.756,-2.083,9.673,-3.214,5.855,-0.137
1504050.0,6.642,6.898,-2.188,9.822,2.069,4.992,-0.824
1504102.0,6.709,6.761,-2.037,9.74,-3.198,4.847,0.221
1504154.0,6.596,6.874,-2.222,9.782,0.947,4.695,0.122
1504206.0,6.766,6.699,-2.377,9.814,-0.099,5.496,0.046
1504258.0,6.563,7.061,-2.105,9.866,1.031,6.351,0.13
1504310.0,6.697,6.814,-2.107,9.783,-1.649,3.481,1.13
1504362.0,6.725,7.01,-2.061,9.931,-0.947,6.626,0.221
1504414.0,6.697,6.807,-2.047,9.766,-1.046,4.351,0.634
1504466.0,6.682,7.053,-2.14,9.949,-2.649,4.176,1.267
1504518.0,6.658,6.682,-2.121,9.669,-1.695,4.504,1.313
1504570.0,6.716,6.986,-2.136,9.923,-3.969,5.244,1.672
1504622.0,6.699,6.788,-2.136,9.773,2.397,5.328,0.863
1504674.0,6.721,6.847,-2.133,9.829,-4.473,7.42,0.519
1504726.0,6.721,6.776,-2.191,9.791,1.038,5.237,1.084
1504778.0,6.91,6.756,-2.176,9.906,-2.489,6.29,0.901
1504830.0,6.656,6.998,-2.085,9.881,-1.71,5.282,2.565
1504882.0,6.644,6.74,-2.054,9.684,-0.733,6.069,0.031
1504934.0,6.639,6.713,-2.045,9.661,-1.542,3.908,1.756
1504986.0,6.522,6.661,-2.1,9.555,-0.763,5.603,-0.977
1505038.0,6.728,6.838,-2.071,9.814,-1.855,3.664,0.031
1505090.0,6.797,6.721,-2.109,9.789,-0.023,3.985,0.397
1505142.0,6.689,6.941,-2.184,9.884,-0.58,5.374,-2.252
1505194.0,6.816,6.979,-2.059,9.97,-0.221,6.458,0.634
1505246.0,6.692,6.859,-2.124,9.815,-5.198,6.366,0.359
1505298.0,6.677,6.747,-2.097,9.721,0.389,2.473,0.122
1505350.0,6.73,7.063,-2.088,9.977,-3.847,5.153,-0.924
1505402.0,6.845,6.862,-2.081,9.913,-1.168,5.038,0.634
1505459.0,6.701,6.989,-1.927,9.872,-5.153,5.313,1.267
1505511.0,6.833,6.986,-2.176,10.012,1.252,5.802,1.42
1505563.0,6.56,6.555,-2.025,9.493,-2.359,4.832,1.382
1505615.0,6.776,6.917,-2.169,9.923,-1.656,7.015,1.748
1505667.0,6.704,6.567,-2.047,9.605,-0.435,3.069,-0.748
1505719.0,6.668,6.948,-2.097,9.856,-0.198,7.74,-0.511
1505771.0,6.761,6.74,-1.973,9.748,-1.008,5.924,-1.214
1505823.0,6.732,7.072,-1.903,9.948,-1.298,5.328,1.206
1505875.0,6.797,6.735,-2.085,9.793,0.878,6.267,-0.313
1505927.0,6.742,6.893,-1.944,9.836,-3.176,6.733,0.336
1505979.0,6.68,6.792,-2.028,9.74,0.809,6.84,-0.977
1506031.0,6.718,6.953,-1.942,9.861,-2.573,5.573,0.321
1506083.0,6.61,6.749,-1.999,9.656,0.542,6.084,0.443
1506135.0,6.73,6.958,-1.891,9.863,-4.183,5.924,-2.229
1506187.0,6.795,6.831,-1.968,9.834,1.817,3.771,0.534
1506239.0,6.828,6.847,-2.028,9.881,-2.863,3.725,0.748
1506291.0,6.644,6.883,-1.987,9.771,0.26,4.611,2.115
1506343.0,6.766,6.565,-2.014,9.64,-1.382,5.786,-1.702
1506395.0,6.668,7.003,-1.946,9.864,-0.321,5.176,-0.237
1506447.0,6.752,6.721,-1.848,9.704,-1.458,2.977,-0.588
1506499.0,6.778,6.974,-2.081,9.945,-1.305,0.344,3.031
