ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gesture,person
-1.214,0.457,9.874,0.237,3.16,1.672,yessr,2
-1.29,0.517,9.864,-0.237,2.405,0.061,yessr,2
-1.25,0.582,9.651,-0.267,3.053,0.244,yessr,2
-1.24,0.579,9.651,-0.901,3.374,1.206,yessr,2
-1.111,0.52,9.754,0.015,3.603,0.74,yessr,2
-1.116,0.625,9.749,-0.87,3.855,0.649,yessr,2
-1.255,0.548,9.716,-1.626,4.908,0.901,yessr,2
-1.226,0.594,9.742,-2.046,6.527,1.107,yessr,2
-1.231,0.565,9.874,-2.809,4.672,0.924,yessr,2
-1.168,0.548,9.778,-1.939,5.191,1.924,yessr,2
-1.104,0.357,9.89,-1.748,4.916,0.008,yessr,2
-1.147,0.453,9.773,-1.45,4.702,-0.466,yessr,2
-1.223,0.395,9.804,-0.26,4.954,-1.084,yessr,2
-1.144,0.551,9.701,-3.282,4.641,-0.916,yessr,2
-1.19,0.541,9.79,-0.42,4.641,-1.336,yessr,2
-1.173,0.503,9.699,-1.832,3.687,-0.954,yessr,2
-1.176,0.639,9.637,-0.565,5.321,-0.321,yessr,2
-1.125,0.548,9.692,-0.641,5.496,0.176,yessr,2
-1.123,0.577,9.665,1.099,6.565,0.374,yessr,2
-1.125,0.347,9.692,-4.122,5.489,1.832,yessr,2
-1.245,0.5,9.811,-2.878,4.969,1.328,yessr,2
-1.247,0.481,9.823,-0.656,5.397,1.107,yessr,2
-1.183,0.493,9.797,-3.229,4.084,1.038,yessr,2
-1.286,0.472,9.819,2.908,6.298,-0.534,yessr,2
-1.259,0.393,9.737,-2.145,5.458,0.115,yessr,2
-1.267,0.464,9.9,0.366,4.374,-0.382,yessr,2
-1.18,0.63,9.737,-1.779,5.092,-0.137,yessr,2
-1.238,0.63,9.749,2.206,5.817,-0.748,yessr,2
-1.164,0.493,9.835,-5.855,5.473,0.031,yessr,2
-1.216,0.613,9.776,-0.176,4.931,-0.168,yessr,2
-1.168,0.457,9.682,-2.618,6.023,0.321,yessr,2
-1.281,0.611,9.847,0.221,6.45,-0.847,yessr,2
-1.389,0.56,9.878,0.427,5.878,1.023,yessr,2
-1.621,0.589,10.436,4.916,7.45,3.649,yessr,2
-2.495,1.499,11.598,53.595,15.901,14.954,yessr,2
-3.663,2.514,12.495,132.832,9.374,54.84,yessr,2
-4.128,5.392,11.988,177.557,-18.0,146.847,yessr,2
-3.673,9.474,10.927,196.786,8.74,208.863,yessr,2
-3.005,9.373,8.894,72.504,-16.443,232.74,yessr,2
-0.864,6.115,7.762,74.71,-20.496,243.282,yessr,2
1.07,4.963,7.118,101.87,-18.305,250.13,yessr,2
