t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
614673.0,-0.347,-0.28,9.876,9.886,-2.557,4.878,1.282
614726.0,-0.347,-0.302,9.862,9.872,-2.71,4.824,1.076
614778.0,-0.39,-0.287,9.847,9.859,-1.366,3.244,0.931
614830.0,-0.388,-0.366,9.795,9.809,-2.053,4.947,0.771
614887.0,-0.299,-0.318,9.792,9.802,-1.679,5.008,0.916
614939.0,-0.287,-0.278,9.912,9.92,-2.397,6.198,-0.069
614991.0,-0.402,-0.35,9.855,9.869,-1.916,3.901,-0.634
615043.0,-0.323,-0.323,9.955,9.966,-1.55,5.656,-0.557
615095.0,-0.393,-0.283,10.022,10.034,-1.771,2.939,0.588
615147.0,-0.304,-0.342,9.874,9.884,-0.244,4.153,0.29
615199.0,-0.194,-0.335,9.821,9.829,-0.336,5.695,-0.053
615251.0,-0.335,-0.302,9.9,9.91,-0.641,5.565,-0.076
615303.0,-0.35,-0.247,9.816,9.826,-1.55,4.504,0.55
615355.0,-0.419,-0.309,9.797,9.811,-0.687,2.145,1.511
615407.0,-0.352,-0.333,9.783,9.795,0.473,3.847,2.42
615459.0,-0.235,-0.34,9.754,9.763,-0.405,6.618,0.847
615511.0,-0.271,-0.357,9.91,9.92,-3.504,4.405,0.099
615563.0,-0.33,-0.232,9.876,9.884,-1.099,4.198,0.695
615615.0,-0.225,-0.385,9.898,9.908,-2.763,2.847,1.42
615667.0,-0.352,-0.496,9.776,9.794,1.366,6.855,-0.038
615719.0,-0.302,-0.314,9.692,9.701,15.015,3.221,0.595
615771.0,0.345,-1.688,9.85,9.999,204.084,98.107,13.969
615823.0,-2.294,4.262,9.493,10.656,245.481,107.229,22.145
615875.0,-2.105,5.552,9.404,11.122,195.542,26.87,52.595
615927.0,-1.906,6.328,8.447,10.725,166.969,33.817,22.389
615979.0,-0.244,6.515,5.634,8.616,115.748,49.626,-14.588
616031.0,-3.903,6.342,5.399,9.198,80.924,109.702,-1.061
616083.0,-2.756,7.458,3.807,8.815,72.214,84.275,-9.435
616135.0,-3.618,7.108,3.27,8.62,50.382,84.099,-17.443
616187.0,-3.97,7.939,3.517,9.548,38.015,56.473,-6.053
616239.0,-4.063,9.127,3.39,10.55,-18.038,20.679,-10.053
616291.0,-4.539,8.578,3.776,10.414,-44.473,9.45,-8.893
616343.0,-4.391,8.636,3.855,10.427,3.336,17.656,-6.779
616395.0,-4.252,8.358,3.725,10.09,-11.092,-1.366,0.771
616447.0,-4.298,8.138,3.73,9.93,3.58,12.878,0.45
616499.0,-4.108,8.052,3.745,9.784,-8.718,-1.649,5.069
616551.0,-4.197,7.903,3.843,9.739,-12.71,4.069,3.115
616603.0,-3.984,7.879,3.862,9.637,-3.626,1.267,3.344
616655.0,-4.053,7.772,3.996,9.633,-11.992,-0.099,2.672
616707.0,-4.013,7.843,4.063,9.702,-0.015,4.763,0.145
616759.0,-3.941,7.7,4.111,9.577,-2.809,3.115,-0.412
616811.0,-4.051,8.021,3.965,9.821,1.084,6.534,-1.191
616863.0,-4.08,7.831,4.015,9.7,-4.87,2.916,-0.511
616920.0,-4.132,7.994,4.037,9.863,-0.336,8.191,-2.122
616972.0,-4.147,7.908,4.089,9.821,-4.84,0.481,0.168
617024.0,-4.034,8.004,3.989,9.811,-1.511,5.076,-0.672
617076.0,-4.171,7.769,4.104,9.726,-5.405,1.695,0.985
617128.0,-4.039,7.987,4.089,9.84,-1.435,4.008,0.634
617180.0,-4.14,7.92,4.154,9.855,-6.328,6.366,1.901
617232.0,-3.972,7.673,4.154,9.587,-2.702,3.534,1.557
617284.0,-3.953,7.853,4.185,9.737,-0.038,5.244,1.168
617336.0,-4.142,7.807,4.252,9.808,-1.832,3.71,0.252
617388.0,-4.037,7.872,4.089,9.746,-0.115,4.779,-0.389
617440.0,-4.068,7.853,4.101,9.749,-2.504,3.817,1.405
617492.0,-4.058,7.841,4.266,9.806,-1.412,4.756,1.534
617544.0,-3.996,7.664,4.118,9.574,-1.031,4.206,1.656
617596.0,-4.022,7.836,4.123,9.725,-3.244,4.878,-0.13
617648.0,-3.972,7.647,4.113,9.548,2.344,6.053,-0.092
617700.0,-4.025,7.819,4.061,9.687,-2.282,5.099,-0.863
617752.0,-4.113,7.858,4.13,9.784,-1.489,5.099,0.511
617804.0,-4.015,7.779,4.197,9.708,-3.282,3.198,0.427
617856.0,-4.046,7.807,4.25,9.767,-4.664,3.664,-0.031
617908.0,-4.08,7.934,4.233,9.875,-3.702,2.107,1.389
617960.0,-3.96,7.889,4.247,9.796,-2.687,2.557,0.687
618012.0,-3.962,7.685,4.226,9.624,-2.069,2.466,2.122
618064.0,-3.948,7.757,4.178,9.655,-1.802,5.397,0.603
618116.0,-3.962,7.707,4.276,9.663,-2.74,4.809,1.076
618168.0,-3.903,7.781,4.166,9.65,-0.099,4.733,0.351
618220.0,-3.977,7.807,4.269,9.747,-3.565,4.916,0.366
618272.0,-4.01,7.752,4.238,9.703,-1.244,5.115,1.214
618324.0,-3.948,7.774,4.154,9.658,-1.412,4.489,0.038
618376.0,-4.017,7.726,4.286,9.706,-5.496,5.023,0.847
618428.0,-3.979,7.659,4.243,9.617,-0.885,4.855,0.298
618480.0,-4.061,7.851,4.41,9.878,-4.321,4.496,-0.214
618532.0,-3.96,7.748,4.367,9.735,-1.985,4.649,0.183
618584.0,-3.926,7.719,4.307,9.672,-2.42,4.534,1.015
618636.0,-3.958,7.661,4.441,9.7,-1.939,3.489,0.687
618688.0,-4.037,7.764,4.343,9.769,-2.527,4.344,0.634
618740.0,-3.967,7.709,4.393,9.72,-2.695,4.221,0.809
618792.0,-4.001,7.743,4.393,9.76,-2.374,4.443,0.802
618844.0,-4.015,7.807,4.379,9.811,-1.626,6.046,0.061
618896.0,-3.984,7.654,4.415,9.693,-1.71,3.405,1.107
618953.0,-4.032,7.738,4.41,9.777,-2.71,4.443,0.924
619005.0,-3.979,7.697,4.386,9.712,-1.969,4.565,0.649
619057.0,-3.977,7.75,4.355,9.739,-2.328,5.496,1.198
619109.0,-3.929,7.649,4.424,9.671,-1.412,4.137,0.374
619161.0,-3.986,7.611,4.401,9.653,-1.122,4.679,0.695
619213.0,-3.982,7.728,4.46,9.771,-0.84,4.695,0.023
619265.0,-3.946,7.781,4.343,9.746,-1.924,5.565,0.969
619317.0,-3.982,7.717,4.413,9.74,-1.137,5.084,0.13
619369.0,-3.938,7.731,4.448,9.75,-2.458,5.061,0.061
619421.0,-3.965,7.633,4.389,9.656,-1.527,3.481,0.16
619473.0,-4.022,7.681,4.424,9.734,-1.786,3.305,0.176
619525.0,-3.955,7.642,4.389,9.66,-1.885,4.252,1.038
619577.0,-3.97,7.661,4.547,9.753,-1.122,4.389,0.481
619629.0,-3.977,7.688,4.448,9.732,-0.779,5.0,-0.695
619681.0,-4.008,7.774,4.494,9.833,-0.908,4.84,0.412
619733.0,-4.005,7.743,4.441,9.784,-0.626,4.794,0.527
619785.0,-3.996,7.611,4.398,9.656,-2.321,5.145,0.443
