t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
545912.0,2.095,4.738,8.1,9.615,1.718,2.947,-1.504
545964.0,2.083,4.774,8.085,9.618,6.061,9.076,-6.107
546016.0,2.174,5.432,8.15,10.033,-1.076,7.244,0.87
546068.0,1.923,4.843,8.514,9.982,-1.863,7.26,3.389
546120.0,2.184,4.966,8.191,9.824,4.687,6.611,1.321
546172.0,1.815,4.942,8.521,10.016,-0.16,5.481,6.786
546229.0,2.301,4.81,8.08,9.681,1.511,1.718,0.656
546281.0,1.865,4.906,8.126,9.673,-2.053,5.931,1.802
546333.0,1.93,4.958,8.231,9.801,-1.977,4.321,0.26
546385.0,2.066,4.922,8.21,9.793,1.084,2.412,0.336
546437.0,1.992,5.131,8.068,9.767,-1.924,5.458,0.008
546489.0,2.004,4.817,8.248,9.76,-0.122,3.214,0.145
546541.0,2.172,5.028,8.171,9.837,-1.893,4.74,-2.282
546593.0,2.155,5.09,8.164,9.859,-1.573,4.26,1.427
546645.0,2.014,5.042,8.305,9.923,-2.573,6.412,-1.542
546697.0,1.884,4.843,8.018,9.555,0.489,4.527,-2.748
546749.0,1.903,5.052,8.243,9.854,-3.847,7.198,-1.771
546801.0,1.968,5.021,8.195,9.81,2.573,4.168,-2.748
546853.0,1.987,4.896,7.999,9.587,-2.702,4.756,2.198
546905.0,1.997,4.913,8.423,9.953,-0.099,7.275,-0.527
546957.0,1.99,5.04,8.171,9.805,4.0,2.084,-2.107
547009.0,2.033,5.181,8.162,9.879,6.534,-2.115,0.511
547061.0,2.002,5.15,8.04,9.755,21.595,-5.74,0.29
547113.0,2.15,5.21,8.183,9.936,33.351,-10.611,-2.466
547165.0,2.538,5.461,7.882,9.919,50.496,-40.504,2.977
547217.0,2.612,6.036,7.099,9.677,106.305,-58.374,-19.733
547269.0,3.44,6.388,6.622,9.823,125.252,-78.58,-24.26
547321.0,4.147,8.126,5.315,10.558,215.466,-68.656,-47.198
547373.0,3.227,8.531,3.213,9.67,197.198,-73.053,-36.069
547425.0,2.533,10.199,0.584,10.525,241.702,-28.878,-25.015
547477.0,3.254,7.807,-0.891,8.505,201.58,-18.87,-17.298
547529.0,2.047,10.223,-4.432,11.329,250.13,77.748,-34.725
547581.0,1.132,9.615,-3.747,10.381,114.16,39.55,-4.221
547633.0,2.653,7.75,-4.848,9.519,109.137,-21.107,23.183
547685.0,2.693,7.611,-6.086,10.111,39.809,-21.16,13.985
547737.0,2.689,6.709,-6.591,9.782,29.702,-17.718,12.542
547789.0,2.83,6.711,-7.015,10.112,6.473,-6.046,1.931
547841.0,2.476,5.883,-6.9,9.399,-8.969,4.573,-3.031
547893.0,2.794,6.548,-6.831,9.866,-0.29,-0.374,4.275
547945.0,2.763,6.416,-6.852,9.786,-0.763,2.435,1.58
547997.0,2.842,6.634,-6.749,9.881,-2.557,5.672,-0.16
548049.0,2.768,7.242,-6.546,10.147,-2.542,8.748,-4.275
548101.0,2.715,6.749,-6.416,9.7,3.542,3.221,2.336
548153.0,2.705,6.965,-6.555,9.94,3.519,5.084,1.0
548205.0,2.638,6.835,-6.56,9.835,3.206,6.214,-0.511
548262.0,2.555,6.63,-6.486,9.62,2.015,4.733,-1.603
548314.0,2.703,7.005,-6.543,9.96,-2.908,5.031,-0.176
548366.0,2.571,6.577,-6.51,9.604,4.985,3.573,-0.656
548418.0,2.567,6.874,-6.469,9.782,-4.87,6.534,-3.443
548470.0,2.598,6.855,-6.606,9.868,0.313,4.626,-2.74
548522.0,2.595,7.159,-6.579,10.063,-0.977,3.443,-0.649
548574.0,2.686,6.912,-6.644,9.957,-12.496,10.794,-5.763
548626.0,2.363,6.929,-6.189,9.586,-11.069,8.496,-1.252
548678.0,2.571,6.91,-6.225,9.649,-17.13,10.344,-7.847
548730.0,2.428,7.049,-6.129,9.651,4.168,-0.244,-0.847
548782.0,2.574,6.912,-6.56,9.871,-3.603,6.275,-2.908
548834.0,2.598,7.367,-6.261,10.011,0.382,4.267,-0.405
548886.0,2.564,7.207,-6.469,10.018,-2.802,4.153,0.168
548938.0,2.528,7.214,-6.352,9.939,0.137,5.374,0.29
548990.0,2.48,7.106,-6.302,9.816,-4.489,7.634,-2.687
549042.0,2.55,7.307,-6.218,9.928,-1.817,3.908,0.534
549094.0,2.437,7.094,-6.23,9.751,-1.435,5.71,-0.382
549146.0,2.5,7.29,-6.179,9.878,-2.618,4.153,0.16
549198.0,2.461,7.039,-6.27,9.743,-2.779,4.71,-1.534
549250.0,2.387,7.065,-6.251,9.731,-0.168,3.473,-0.359
549302.0,2.459,7.242,-6.304,9.912,-2.649,2.969,-0.252
549354.0,2.476,7.116,-6.23,9.776,-4.481,5.74,-0.924
549406.0,2.389,7.324,-6.136,9.849,-12.0,7.069,-3.893
549458.0,2.583,7.389,-6.309,10.053,-2.427,3.191,-2.183
549510.0,2.473,7.367,-6.304,10.006,-0.687,5.588,-0.542
549562.0,2.473,7.503,-6.239,10.067,-6.412,8.977,-1.595
549614.0,2.418,7.276,-6.153,9.831,-3.145,4.878,-1.366
549666.0,2.38,7.298,-6.187,9.859,-2.634,5.611,0.382
549718.0,2.358,7.271,-6.239,9.867,-4.664,8.412,-1.74
549770.0,2.444,7.259,-6.117,9.803,-3.634,7.282,-1.176
549822.0,2.325,7.465,-5.914,9.803,-13.618,8.901,-2.42
549874.0,2.31,7.238,-5.885,9.61,-13.061,7.924,-4.092
549926.0,2.433,7.74,-5.796,9.971,-1.725,5.069,-1.038
549978.0,2.346,7.46,-5.957,9.831,1.229,2.191,-0.031
550030.0,2.32,7.53,-5.976,9.889,-5.687,6.0,-2.008
550082.0,2.418,7.539,-5.792,9.81,-4.84,4.115,-0.939
550134.0,2.358,7.635,-5.851,9.904,-0.359,4.031,-0.282
550186.0,2.356,7.652,-5.88,9.934,-3.305,1.969,1.511
550238.0,2.406,7.491,-5.976,9.88,-3.962,6.397,-1.153
550295.0,2.291,7.343,-5.737,9.596,-2.252,4.412,-0.779
550347.0,2.306,7.53,-5.883,9.829,-1.771,5.473,0.168
550399.0,2.33,7.463,-5.918,9.805,-2.191,4.824,-1.901
550451.0,2.308,7.561,-5.861,9.841,-0.282,3.214,0.618
550503.0,2.399,7.547,-6.045,9.963,-0.321,7.221,-1.824
550555.0,2.258,7.597,-5.732,9.781,-1.511,4.832,0.229
550607.0,2.368,7.7,-5.806,9.93,-1.55,5.206,-0.153
550659.0,2.231,7.606,-5.847,9.85,-0.458,5.733,0.656
550711.0,2.337,7.616,-5.832,9.873,-2.565,5.588,0.588
550763.0,2.332,7.53,-5.696,9.725,-0.84,3.519,1.374
550815.0,2.119,7.465,-5.784,9.679,-2.702,4.687,-0.359
550867.0,2.286,7.432,-5.859,9.735,-3.191,4.649,-2.26
550919.0,2.174,7.468,-5.657,9.618,-2.137,4.954,-1.893
550971.0,2.294,7.523,-5.816,9.781,-3.237,2.611,-1.504
551023.0,2.251,7.556,-5.871,9.83,-0.901,5.489,-0.954
551075.0,2.32,7.63,-5.827,9.877,-0.855,4.779,-0.435
551127.0,2.296,7.685,-5.854,9.93,-2.802,5.687,-0.092
551179.0,2.121,7.515,-5.674,9.653,-0.824,4.595,0.26
551231.0,2.133,7.695,-5.667,9.792,-3.237,5.794,-1.244
551283.0,2.176,7.664,-5.744,9.821,0.29,6.115,-0.496
551335.0,2.176,7.527,-5.732,9.708,-2.206,4.733,-1.855
551387.0,2.207,7.752,-5.705,9.875,-3.603,5.878,-1.267
551439.0,2.198,7.693,-5.705,9.826,-2.565,5.076,-1.374
551491.0,2.193,7.724,-5.725,9.861,-2.496,4.496,-1.809
551543.0,2.2,7.81,-5.655,9.89,-2.847,4.511,-0.603
551595.0,2.191,7.719,-5.772,9.884,-1.832,5.405,-0.725
551647.0,2.184,7.839,-5.674,9.92,-2.374,3.061,0.855
551699.0,2.181,7.693,-5.842,9.903,-0.969,5.542,0.153
551751.0,2.195,7.724,-5.756,9.879,-3.198,6.344,-0.939
551803.0,2.15,7.681,-5.739,9.826,-0.366,6.176,-0.939
