t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
393929.0,-3.551,-1.822,9.448,10.256,1.061,-0.924,3.023
393982.0,-3.481,-1.604,9.553,10.293,0.916,-2.084,1.679
394034.0,-3.821,-1.64,9.634,10.493,9.618,-1.008,1.626
394086.0,-3.347,-1.109,9.337,9.981,4.863,-1.023,3.336
394138.0,-3.754,-0.974,9.728,10.472,7.511,1.679,3.863
394190.0,-3.728,-1.099,9.618,10.373,1.908,-0.214,6.031
394242.0,-3.436,-1.235,9.515,10.191,1.069,-0.656,7.366
394294.0,-3.452,-1.453,9.538,10.248,-0.977,-1.374,3.71
394346.0,-3.28,-1.293,9.594,10.221,1.107,1.405,2.969
394398.0,-3.553,-1.061,9.79,10.469,-0.053,6.099,2.496
394450.0,-4.001,-1.425,9.967,10.834,-2.176,3.252,4.008
394502.0,-3.541,-1.827,9.618,10.41,-2.756,0.649,4.954
394559.0,-3.68,-1.781,9.905,10.715,-2.344,-0.198,1.359
394611.0,-3.68,-1.432,9.55,10.335,-0.328,-1.015,-1.076
394663.0,-3.622,-1.197,9.558,10.291,-2.214,1.29,0.779
394715.0,-3.591,-1.365,9.663,10.399,-4.679,3.725,2.481
394767.0,-3.804,-1.69,9.785,10.634,-2.008,0.29,0.511
394819.0,-3.67,-1.415,9.62,10.393,-0.275,-1.252,-0.687
394871.0,-3.632,-1.372,9.663,10.414,0.13,-0.855,-0.771
394923.0,-3.656,-1.384,9.579,10.346,0.458,-0.618,-0.206
394975.0,-3.601,-1.453,9.527,10.288,-0.687,-1.443,-0.504
395027.0,-3.558,-1.506,9.546,10.298,-0.115,0.718,-0.809
395079.0,-3.503,-1.346,9.349,10.074,0.802,1.962,0.847
395131.0,-3.74,-1.496,9.622,10.431,-0.725,1.634,0.618
395183.0,-3.567,-1.369,9.457,10.2,-0.046,0.931,0.817
395235.0,-3.718,-1.453,9.756,10.542,0.87,0.099,-0.351
395287.0,-3.723,-1.542,9.773,10.571,2.305,1.786,0.45
395339.0,-3.61,-1.403,9.596,10.348,0.198,-1.863,-0.489
395391.0,-3.536,-1.468,9.524,10.265,1.71,0.771,-1.038
