t_ms,ax_ms2,ay_ms2,az_ms2,a_total_ms2,gx_dps,gy_dps,gz_dps
812938.0,3.828,5.08,7.841,10.097,-0.87,2.267,-1.725
812990.0,3.608,4.29,7.585,9.432,-1.374,3.092,4.71
813042.0,3.428,4.166,7.638,9.351,0.115,8.885,-0.802
813094.0,3.582,4.386,8.215,9.977,2.237,11.359,-2.26
813146.0,3.78,4.707,8.155,10.146,-2.267,6.076,-0.321
813198.0,3.737,4.855,8.049,10.116,-0.229,7.198,2.26
813250.0,3.598,4.563,7.745,9.683,-2.855,5.145,5.053
813302.0,3.179,4.228,7.712,9.352,-4.756,9.511,6.321
813354.0,3.239,4.468,7.556,9.357,-3.214,9.389,0.336
813406.0,3.132,4.465,7.93,9.624,-3.397,12.412,3.656
813458.0,3.261,4.319,8.073,9.719,-1.779,8.84,-3.229
813510.0,3.45,4.731,8.224,10.096,-3.153,11.473,1.771
813562.0,3.536,4.65,8.188,10.058,-4.374,6.237,1.504
813614.0,3.677,4.793,8.068,10.08,-2.473,6.901,1.947
813666.0,3.476,4.654,8.547,10.335,8.542,-4.198,3.038
813718.0,3.816,4.573,8.607,10.467,19.496,-23.603,9.878
813770.0,4.52,5.452,8.274,10.891,21.206,-41.496,19.168
813822.0,5.016,3.747,8.274,10.376,68.977,-73.74,-2.252
813874.0,4.317,4.669,7.113,9.541,78.275,-61.771,-0.176
813926.0,4.441,3.019,6.663,8.558,161.527,-152.42,-68.412
813978.0,3.728,5.562,2.629,7.193,250.13,-183.664,-130.397
814030.0,3.354,9.17,-1.628,9.899,250.13,-184.519,-116.542
814082.0,2.057,5.136,-5.397,7.728,250.13,-155.298,-114.374
814134.0,0.328,8.116,-6.1,10.159,250.13,-193.954,-44.84
814186.0,-0.816,5.492,-10.487,11.866,250.13,-156.969,-79.069
814238.0,-0.998,2.03,-10.554,10.793,250.13,-143.412,-20.252
814291.0,-1.733,1.87,-10.305,10.615,206.29,-98.443,-3.656
814344.0,-2.612,-1.154,-10.204,10.596,135.023,-56.061,10.802
814396.0,-3.057,-2.466,-9.816,10.573,63.977,-16.809,0.191
814448.0,-3.16,-2.409,-9.234,10.053,47.931,-11.076,3.038
814500.0,-3.364,-3.306,-8.789,9.975,19.847,-13.954,15.321
814557.0,-3.254,-3.115,-9.072,10.128,-9.511,1.931,4.305
814609.0,-3.292,-3.12,-9.017,10.093,5.321,1.855,5.618
814661.0,-3.551,-2.825,-8.777,9.881,-3.282,6.466,0.42
814714.0,-3.383,-2.806,-8.724,9.769,-6.305,5.046,-0.611
814767.0,-3.594,-2.921,-8.631,9.795,-4.412,6.023,0.824
814820.0,-3.567,-3.043,-8.669,9.856,-2.481,4.641,0.672
814872.0,-3.519,-2.986,-8.722,9.868,-2.511,4.779,-1.649
814924.0,-3.357,-2.921,-8.633,9.713,0.725,3.321,3.29
